Title,Abstract,Link
"""Reply to: age as a predictive factor in glioblastomas: population-based study.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/20068359
"""Immunotherapy for Glioblastoma: Adoptive T-cell Strategies.""","""Glioblastoma (GBM) is a devastating disease with an extremely poor prognosis. Immunotherapy via adoptive cell transfer (ACT), especially with T cells engineered to express chimeric antigen receptors (CAR), represents a particularly promising approach. Despite the recent success of CAR T cells for blood cancers, the question remains whether this powerful anticancer therapy will ultimately work for brain tumors, and whether the primary immunologic challenges in this disease, which include antigenic heterogeneity, immune suppression, and T-cell exhaustion, can be adequately addressed. Here, we contextualize these concepts by reviewing recent developments in ACT for GBM, with a special focus on pioneering clinical trials of CAR T-cell therapy.""",https://pubmed.ncbi.nlm.nih.gov/30446589
"""Stereotactic radiation therapy with concurrent immunotherapy for recurrent glioblastoma-hope or hype?""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/33710345
"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""","""Introduction: Conflicting results have been reported in the association between glioblastoma proximity to the subventricular zone (SVZ) and enrichment of cancer stem cell properties. Here, we examined this hypothesis using magnetic resonance (MR) images derived from 217 The Cancer Imaging Archive (TCIA) glioblastoma subjects. Methods: Pre-operative MR images were segmented automatically into contrast enhancing (CE) tumor volumes using Iterative Probabilistic Voxel Labeling (IPVL). Distances were calculated from the centroid of CE tumor volumes to the SVZ and correlated with gene expression profiles of the corresponding glioblastomas. Correlative analyses were performed between SVZ distance, gene expression patterns, and clinical survival. Results: Glioblastoma located in proximity to the SVZ showed increased mRNA expression patterns associated with the cancer stem-cell state, including CD133 (P = 0.006). Consistent with the previous observations suggesting that glioblastoma stem cells exhibit increased DNA repair capacity, glioblastomas in proximity to the SVZ also showed increased expression of DNA repair genes, including MGMT (P = 0.018). Reflecting this enhanced DNA repair capacity, the genomes of glioblastomas in SVZ proximity harbored fewer single nucleotide polymorphisms relative to those located distant to the SVZ (P = 0.003). Concordant with the notion that glioblastoma stem cells are more aggressive and refractory to therapy, patients with glioblastoma in proximity to SVZ exhibited poorer progression free and overall survival (P < 0.01). Conclusion: An unbiased analysis of TCIA suggests that glioblastomas located in proximity to the SVZ exhibited mRNA expression profiles associated with stem cell properties, increased DNA repair capacity, and is associated with poor clinical survival.""",https://pubmed.ncbi.nlm.nih.gov/32556864
"""Therapeutic Hypothermia in Treating Glioblastoma: A Review.""","""Glioblastoma (GBM) is the most commonly occurring of all malignant central nervous system (CNS) tumors in adults. Considering the low median survival of only ∼15 months and poor prognosis in GBM patients, despite surgical resection with adjuvant radiation and chemotherapy, it is vital to seek brand new and innovative treatment in combination with already existing methods. Hypothermia participates in many metabolic pathways, inflammatory responses, and apoptotic processes, while also promoting the integrity of neurons. Following the successful application of therapeutic hypothermia across a spectrum of disorders such as traumatic CNS injury, cardiac arrest, and epilepsy, several clinical trials have set to evaluate the potency of hypothermia in treating a variety of cancers, including breast and ovaries cancer. In regard to primary neoplasms and more specifically, GBM, hypothermia has recently shown promising results as an auxiliary treatment, reinforcing chemotherapy's efficacy. In this review, we discuss the recent advances in utilizing hypothermia as treatment for GBM and other cancers.""",https://pubmed.ncbi.nlm.nih.gov/37184912
"""Encapsulation of packaging cell line results in successful retroviral-mediated transfer of a suicide gene in vivo in an experimental model of glioblastoma.""","""Aims: Retroviral-mediated gene therapy has been proposed as a primary or adjuvant treatment for advanced cancer, because retroviruses selectively infect dividing cells. Efficacy of retroviral-mediated gene transfer, however, is limited in vivo. Although packaging cell lines can produce viral vectors continuously, such allo- or xenogeneic cells are normally rejected when used in vivo. Encapsulation using microporous membranes can protect the packaging cells from rejection. In this study, we used an encapsulated murine packaging cell line to test the effects of in situ delivery of a retrovirus bearing the herpes simplex virus thymidine kinase suicide gene in a rat model of orthotopic glioblastoma. Materials and methods: To test gene transfer in vitro, encapsulated murine psi2-VIK packaging cells were co-cultured with baby hamster kidney (BHK) cells, and the percentage of transfected BHK cells was determined. For in vivo experiments, orthotopic C6 glioblastomas were established in Wistar rats. Capsules containing psi2-VIK cells were stereotaxically implanted into these tumours and the animals were treated with ganciclovir (GCV). Tumours were harvested 14 days after initiation of GCV therapy for morphometric analysis. Results: Encapsulation of psi2-VIK cells increased transfection rates of BHK target cells significantly in vitro compared to psi2-VIK conditioned medium (3 x 10(6) vs 2.3 x 10(4) cells; P<0.001). In vivo treatment with encapsulated packaging cells resulted in 3% to 5% of C6 tumour cells transduced and 45% of tumour volume replaced by necrosis after GCV (P<0.01 compared to controls). Conclusion: In this experimental model of glioblastoma, encapsulation of a xenogeneic packaging cell line increased half-life and transduction efficacy of retrovirus-mediated gene transfer and caused significant tumour necrosis.""",https://pubmed.ncbi.nlm.nih.gov/12711288
"""Operability of glioblastomas: 'sins of action' versus 'sins of non-action'.""","""Despite prognosis of glioblastomas is still poor, mounting evidence suggests that more extensive surgical resections are associated with longer life expectancy. However, the surgical indications, at present, are far from uniform and the concept of operability is extremely surgeon-dependant. The results of glioblastoma resection in 104 patients operated on between March 2005 and April 2011 were reviewed with the aim to shed some light on the limits between 'sins of action' (operating upon complex tumors causing a permanent severe deficit) and 'sins of non-action' (considering inoperable tumors that can be resected with good results). Fifty-five patients (54.4 %) (Group 1) presented with a 'disputable' surgical indication because of one or more of the following clinico-radiological aspects: involvement of motor and language areas (39.4 %), deep location (7.7 %), corpus callosum infiltration (13.4 %), or major vessels encasement (8.6 %). Forty-six (42.5 %) patients (Group 2) presented with an 'indisputable' surgical indication (readily accessible tumors in non-eloquent areas). Overall mortality was 2.9 %. The mean overall survival was 19.8 months and not significantly different in the two Groups (20.4 Group 2 and 19.5 months for Group 1; p = 0.7). Patients with GTR and <72 years had a longer survival (p = 0.004 and 0.03, respectively). Seventy patients (69.3 %) showed an uneventful post-operative course, without statistical significance difference between Group 1 and 2. The gross total removal of glioblastoma with many complexities (Group 1) was found to be feasible with acceptable mortality, morbidity and long-term survival rates.""",https://pubmed.ncbi.nlm.nih.gov/23479032
"""EGFR and EGFRvIII Promote Angiogenesis and Cell Invasion in Glioblastoma: Combination Therapies for an Effective Treatment.""","""Epidermal growth factor receptor (EGFR) and the mutant EGFRvIII are major focal points in current concepts of targeted cancer therapy for glioblastoma multiforme (GBM), the most malignant primary brain tumor. The receptors participate in the key processes of tumor cell invasion and tumor-related angiogenesis and their upregulation correlates with the poor prognosis of glioma patients. Glioma cell invasion and increased angiogenesis share mechanisms of the degradation of the extracellular matrix (ECM) through upregulation of ECM-degrading proteases as well as the activation of aberrant signaling pathways. This review describes the role of EGFR and EGFRvIII in those mechanisms which might offer new combined therapeutic approaches targeting EGFR or EGFRvIII together with drug treatments against proteases of the ECM or downstream signaling to increase the inhibitory effects of mono-therapies.""",https://pubmed.ncbi.nlm.nih.gov/28629170
"""Intraarterial drug delivery for glioblastoma mutiforme: Will the phoenix rise again?""","""Intraarterial (IA) drug delivery is a physiologically appealing strategy as drugs are widely distributed throughout the tumor capillary network and high regional tissue concentrations can be achieved with low total doses. IA treatment of glioblastoma multiforme (GBM) has been attempted since the 1950s but success has been elusive. Although IA treatments have been embraced for the treatment of retinoblastoma and advanced liver cancers, this has not been the case for GBM. The development of IA drug delivery for the treatment of brain cancer over the last several decades reveals a number of critical oversights. For example, very few studies took into consideration the underlying hydrodynamic factors. Therapeutic failures were often blamed on an inability to penetrate the blood brain barrier or on the streaming of drugs. Similarly, there were few methods to investigate the ultra-fast pharmacokinetics of IA drugs. Despite past failures, clinical interest in IA drugs for the treatment of GBM persists. The advent of modern imaging methods along with a better understanding of hydrodynamics factors, better appreciation of the complex morphology of GBM, improved drug selection and formulations, and development of methods to minimize treatment-related neurological injury, promise to considerably advance the application of IA drugs for GBM treatment. There are several clinical trials with IA treatments in the National Trial Registry that are actively recruiting patients. This review of IA drug delivery for GBM treatment is therefore timely and is intended to assess how this method of drug delivery could be better applied to future treatments.""",https://pubmed.ncbi.nlm.nih.gov/26108656
"""High-grade gliomas.""","""Purpose of review: This article reviews the standard treatment of patients with high-grade glioma primary brain tumors and discusses promising new therapeutic advances. Recent findings: While surgery and radiation remain critical components of the management of patients with high-grade gliomas, chemotherapy has recently been proven to improve the overall survival of patients with glioblastomas and anaplastic oligodendrogliomas. Molecular markers are complementing clinical prognostic factors and, in some cases, are able to guide treatment decisions. Despite aggressive treatment, high-grade gliomas eventually progress, emphasizing the importance of continued development of novel therapies for the treatment of this deadly disease. Summary: The care of patients with high-grade gliomas is challenging, but the experience is highly rewarding. Rapidly developing technology allows for the use of molecular data for improved classification of high-grade gliomas and is beginning to improve our understanding of the pathogenesis and drivers of this disease. Collaboration among investigators will be critical to effectively validate prognostic biomarkers and identify tumors that might benefit from specific therapies.""",https://pubmed.ncbi.nlm.nih.gov/25837899
"""Refined efficacy and outcome estimates of surgical treatment in oldest-old patients with glioblastomas based on competing risk model and conditional survival analysis: A surveillance, epidemiology, and end results population-based study.""","""Background and purpose: To determine the refined estimates of the surgical effects on the short- and long-term prognoses of oldest-old patients (aged ≥80 years) with glioblastomas. Materials and methods: Using the Surveillance, Epidemiology, and End Results registry, we identified the oldest-old patients with glioblastomas between 2005 and 2016. Propensity score matching, Kaplan-Meier analysis, Cox regression analysis, and competing risk model were used to assess the curative efficacy of the surgical treatments. Stratification and interaction analysis were performed to explore the potential interaction effects. The conditional survival rates were calculated to explore the longitudinal change in the survival probability over time. Results: This study enrolled 3309 patients with a median overall survival of 3 months. The overall survival differed significantly among the different surgical groups. Considering the gross total resection as reference, subtotal resection presented adjusted subdistribution hazard ratio (95% confidence interval) of 1.197 (1.052-1.362; p < 0.001); biopsy/partial resection, 1.242 (1.083-1.424; p = 0.002); and no surgery, 1.309 (1.145-1.497; p < 0.006). Age ≥ 83 years, widowed/other status, tumor size 4-5 cm, and temporal tumors showed significant interaction effects. The adjusted subdistribution hazard ratio of radical resection was 0.729 (0.645-0.825; p < 0.001). Based on disease-specific survival, the 1-year survival rate was 18% and 26% for the non-radical and radical surgery groups, respectively. The 1-year conditional survival rates in the second year were 54% and 39% in the non-radical and radical surgery groups, respectively. The 3-year survival rates were 10% in both the groups. Conclusions: Radical surgery may have short-term benefits in the oldest-old patients with glioblastoma, with a significant increase in the 1-year survival rate. However, its contribution in the long-term outcome is limited due to decreased conditional survival rates from the second year after surgery. Prudent patient selection and improved postoperative management may be needed to promote the therapeutic efficacy of tumor resection synergistically.""",https://pubmed.ncbi.nlm.nih.gov/35930955
"""Targeting tumor-associated macrophages for the immunotherapy of glioblastoma: Navigating the clinical and translational landscape.""","""Tumor-associated macrophages (TAMs) can directly clear tumor cells and enhance the phagocytic ability of immune cells. An abundance of TAMs at the site of the glioblastoma tumor indicates that TAM-targeting immunotherapy could represent a potential form of treatment for this aggressive cancer. Herein, we discuss: i) the dynamic role of TAMs in glioblastoma; ii) describe the formation of the immunosuppressive tumor microenvironment; iii) summarize the latest clinical trial data that reveal how TAM function can be regulated in favor tumor eradication; and lastly, iv) evaluate the implications of existing and novel translational approaches for treating glioblastoma in clinical practice.""",https://pubmed.ncbi.nlm.nih.gov/36311702
"""A local water molecular-heating strategy for near-infrared long-lifetime imaging-guided photothermal therapy of glioblastoma.""","""Owing to the strong absorption of water in the near-infrared (NIR) region near 1.0 μm, this wavelength is considered unsuitable as an imaging and analytical signal in biological environments. However, 1.0 μm NIR can be converted into heat and used as a local water-molecular heating strategy for the photothermal therapy of biological tissues. Herein, we describe a Nd-Yb co-doped nanomaterial (water-heating nanoparticles (NPs)) as strong 1.0 μm emissive NPs to target the absorption band of water. Furthermore, introducing Tm ions into the water-heating NPs improve the NIR lifetime, enabling the development of a NIR imaging-guided water-heating probe (water-heating NIR NPs). In the glioblastoma multiforme male mouse model, tumor-targeted water-heating NIR NPs reduce the tumor volume by 78.9% in the presence of high-resolution intracranial NIR long-lifetime imaging. Hence, water-heating NIR NPs can be used as a promising nanomaterial for imaging and photothermal ablation in deep-tissue-bearing tumor therapy.""",https://pubmed.ncbi.nlm.nih.gov/37179387
"""Novel Clinical Trials and Approaches in the Management of Glioblastoma.""","""Purpose of review: The purpose of this review is to discuss a wide variety of novel therapies recently studied or actively undergoing study in patients with glioblastoma. This review also discusses current and future strategies for improving clinical trial design in patients with glioblastoma to maximize efficacy in discovering effective treatments. Recent findings: Over the years, there has been significant expansion in therapy modalities studied in patients with glioblastoma. These therapies include, but are not limited to, targeted molecular therapies, DNA repair pathway targeted therapies, immunotherapies, vaccine therapies, and surgically targeted radiotherapies. Glioblastoma is the most common malignant primary brain tumor in adults and unfortunately remains with poor overall survival following the current standard of care. Given the dismal prognosis, significant clinical and research efforts are ongoing with the goal of improving patient outcomes and enhancing quality and quantity of life utilizing a wide variety of novel therapies.""",https://pubmed.ncbi.nlm.nih.gov/38546941
"""Optimal control of combination immunotherapy for a virtual murine cohort in a glioblastoma-immune dynamics model.""","""The immune checkpoint inhibitor anti-PD-1, commonly used in cancer immunotherapy, has not been successful as a monotherapy for the highly aggressive brain cancer glioblastoma. However, when used in conjunction with a CC-chemokine receptor-2 (CCR2) antagonist, anti-PD-1 has shown efficacy in preclinical studies. In this paper, we aim to optimize treatment regimens for this combination immunotherapy using optimal control theory. We extend a treatment-free glioblastoma-immune dynamics ODE model to include interventions with anti-PD-1 and the CCR2 antagonist. An optimized regimen increases the survival of an average mouse from 32 days post-tumor implantation without treatment to 111 days with treatment. We scale this approach to a virtual murine cohort to evaluate mortality and quality of life concerns during treatment, and predict survival, tumor recurrence, or death after treatment. A parameter identifiability analysis identifies five parameters suitable for personalizing treatment within the virtual cohort. Sampling from these five practically identifiable parameters for the virtual murine cohort reveals that personalized, optimized regimens enhance survival: 84% of the virtual mice survive to day 100, compared to 60% survival in a previously studied experimental regimen. Subjects with high tumor growth rates and low T cell kill rates are identified as more likely to die during and after treatment due to their compromised immune systems and more aggressive tumors. Notably, the MDSC death rate emerges as a long-term predictor of either disease-free survival or death.""",https://pubmed.ncbi.nlm.nih.gov/39307417
"""Interstitial photodynamic therapy and glioblastoma: Light fractionation in a preclinical model.""","""Background: Glioblastoma is a high-grade cerebral tumor with local recurrence and poor outcome. Photodynamic therapy (PDT) is a localized treatment based on the light activation of a photosensitizer (PS) in the presence of oxygen, which results in the formation of cytotoxic species. The delivery of fractionated light may enhance treatment efficacy by reoxygenating tissues. Objective: To evaluate the efficiency of two light-fractionation schemes using immunohistological data. Materials and methods: Human U87 cells were grafted into the right putamen of 39 nude rats. After PS precursor intake (5-ALA), an optic fiber was introduced into the tumor. The rats were randomly divided into three groups: without light, with light split into 2 fractions and with light split into 5 fractions. Treatment effects were assessed using brain immunohistology. Results: Fractionated treatments induced intratumoral necrosis (P < 0.001) and peritumoral edema (P = 0.009) associated with a macrophagic infiltration (P = 0.006). The ratio of apoptotic cells was higher in the 5-fraction group than in either the sham (P = 0.024) or 2-fraction group (P = 0.01). Peripheral vascularization increased after treatment (P = 0.017), and these likely new vessels were more frequently observed in the 5-fraction group (P = 0.028). Conclusion: Interstitial PDT with fractionated light resulted in specific tumoral lesions. The 5-fraction scheme induced more apoptosis but led to greater peripheral neovascularization. Lasers Surg. Med. 49:506-515, 2017. © 2016 Wiley Periodicals, Inc.""",https://pubmed.ncbi.nlm.nih.gov/28012197
"""Treatment of an intracerebral rat brain tumor with Corynebacterium parvum and radiation.""","""Rats bearing intracranial brain tumors were treated with single ip injections of the killed Corynebacterium parvum, a single dose of X-rays, or a combination of both treatments. Animals given injections of 2.6 mg C. parvum 12 days after implantation of the tumor had a median survival time (MST) of 50 days compared with an MST of 44 days for an untreated group. These animals given C. parvum had a 33% increased life-span (ILS) that was significant at the P=0.05 level. Although the MST of animals that received C. parvum 2 days before a tumor X-ray dose of 3,015 rads on day 14 was greater than that of rats given irradiation alone, the ILS of the group administered both treatments was not significant relative to the latter group. The MST of animals that received C. parvum 7 days before irradiation was not different from that of animals given injections of C. parvum 1 day postirradiation.""",https://pubmed.ncbi.nlm.nih.gov/206836
"""Patient-specific 3D-printed glioblastomas.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/31148599
"""High-grade gliomas: reality and hopes.""","""In this issue of the Chinese Journal of Cancer, European experts review current standards, trends, and future prospects in the difficult domain of high-grade glioma. In all fields covered by the different authors, the progress has been impressive. For example, discoveries at the molecular level have already impacted imaging, surgery, radiotherapy, and systemic therapies, and they are expected to play an increasing role in the management of these cancers. The European Organization for Research and Treatment of Cancer (EORTC) has pioneered new treatment strategies and contributed to new standards. The articles in this issue will cover basic molecular biological principles applicable today, novel surgical approaches, innovations in radiotherapy planning and delivery, evidence-based standards for radiotherapy alone or combined with chemotherapy, current standards and novel approaches for systemic treatments, and the important but often neglected field of health-related quality of life. Despite the advances described in these articles, the overall prognosis of high-grade glioma, especially glioblastoma, remains poor, and more research is needed to address this problem.""",https://pubmed.ncbi.nlm.nih.gov/24384235
"""Radiotherapy in Glioblastoma: the Past, the Present and the Future.""","""The aim of this review is to explore the changing utility of radiotherapy in the treatment of patients with glioblastoma over the past 60 years. Together with surgery, radiotherapy has always been the cornerstone of treatment of glioblastoma, but techniques have significantly advanced over this time. The exploration of early two-dimensional techniques, investigation of dose escalation, concomitant chemotherapy and modern techniques, including intensity-modulated radiotherapy, image-guided radiotherapy, and volumetric-modulated arc therapy will be covered. In addition, current controversies including decreasing margin size, re-irradiation, treatment of elderly patients, and novel imaging tracers will be discussed. Future directions including immunotherapy and tumour treating fields are examined. Radiotherapy-based treatments cannot rely solely on advances in chemotherapy or immunotherapy to improve the overall survival of patients with glioblastoma. Radiation oncology needs to continue to develop and improve the delivery, target definition, and dose of radiotherapy to these patients to improve their survival and the toxicity associated with treatment.""",https://pubmed.ncbi.nlm.nih.gov/27743773
"""Synergistic effect of STAT3-targeted small interfering RNA and AZD0530 against glioblastoma in vitro and in vivo.""","""The aim of this study was to explore the synergistic effect of signal transducer and activator of transcription 3 (STAT3)‑targeted small interfering (si)RNA and AZD0530 against glioblastoma in vitro and in vivo. Glioblastoma cell lines U87 and U251 were divided into four groups and treated with control, LV‑STAT3 siRNA, AZD0530, and combined LV‑STAT3 siRNA with AZD0530, respectively. The proliferation and apoptotic capacity of glioblastoma cells was assessed by Cell Counting Kit‑8 and double staining flow cytometry assays, respectively. Additionally, the potential effect of LV‑STAT3 siRNA and AZD0530 on glioblastoma was evaluated in vivo. Images were captured of the tumor formation in mice every week. Following three weeks of treatment, NMR scan and immunohistochemistry were performed. The treatment of combined LV‑STAT3 siRNA and AZD0530 was more effective in inhibiting proliferation and inducing apoptosisof glioblastoma cells in comparison with the treatment of either LV‑STAT3 siRNA or AZD0530 alone. Although LV‑STAT3 siRNA or AZD0530 treatment alone suppressed tumor growth in mice, the combined treatment had a more significant effect than the treatment of LV‑STAT3 siRNA or AZD0530 alone. According to the results of both in vitro and in vivo assays, a combined therapy of LV‑STAT3 siRNA with AZD0530 could enhance therapeutic effects on glioblastoma, supporting the idea that the combination of LV‑STAT3 siRNA and AZD0530 could serve as a novel and effective strategy to combat glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31485668
"""Combinatorial approaches to effective therapy in glioblastoma (GBM): Current status and what the future holds.""","""The aggressive and recurrent nature of glioblastoma is multifactorial and has been attributed to its biological heterogeneity, dysfunctional metabolic signaling pathways, rigid blood-brain barrier, inherent resistance to standard therapy due to the stemness property of the gliomas cells, immunosuppressive tumor microenvironment, hypoxia and neoangiogenesis which are very well orchestrated and create the tumor's own highly pro-tumorigenic milieu. Once the relay of events starts amongst these components, eventually it becomes difficult to control the cascade using only the balanced contemporary care of treatment consisting of maximal resection, radiotherapy and chemotherapy with temozolamide. Over the past few decades, implementation of contemporary treatment modalities has shown benefit to some extent, but no significant overall survival benefit is achieved. Therefore, there is an unmet need for advanced multifaceted combinatorial strategies. Recent advances in molecular biology, development of innovative therapeutics and novel delivery platforms over the years has resulted in a paradigm shift in gliomas therapeutics. Decades of research has led to emergence of several treatment molecules, including immunotherapies such as immune checkpoint blockade, oncolytic virotherapy, adoptive cell therapy, nanoparticles, CED and BNCT, each with the unique proficiency to overcome the mentioned challenges, present research. Recent years are seeing innovative combinatorial strategies to overcome the multifactorial resistance put forth by the GBM cell and its TME. This review discusses the contemporary and the investigational combinatorial strategies being employed to treat GBM and summarizes the evidence accumulated till date.""",https://pubmed.ncbi.nlm.nih.gov/35938932
"""Proneural-Mesenchymal Transition: Phenotypic Plasticity to Acquire Multitherapy Resistance in Glioblastoma.""","""Glioblastoma (GBM) is an extremely aggressive tumor of the central nervous system, with a prognosis of 12-15 months and just 3-5% of survival over 5 years. This is mainly because most patients suffer recurrence after treatment that currently consists in maximal resection followed by radio- and chemotherapy with temozolomide. The recurrent tumor shows a more aggressive behavior due to a phenotypic shift toward the mesenchymal subtype. Proneural-mesenchymal transition (PMT) may represent for GBM the equivalent of epithelial-mesenchymal transition associated with other aggressive cancers. In this review we frame this process in the high degree of phenotypic inter- and intra-tumor heterogeneity of GBM, which exists in different subtypes, each one characterized by further phenotypic variability in its stem-cell compartment. Under the selective pressure of different treatment agents PMT is induced. The mechanisms involved, as well as the significance of such event in the acquisition of a multitherapy resistance phenotype, are taken in consideration for future perspectives in new anti-GBM therapeutic options.""",https://pubmed.ncbi.nlm.nih.gov/31167470
"""Intratumoral infusion of the monoclonal antibody, mAb 425, against the epidermal-growth-factor receptor in patients with advanced malignant glioma.""","""Malignant glioblastoma may over-express the epidermal-growth-factor receptor (EGF-R). Normal brain cells show a low or no expression of EGF-R. A mouse monoclonal antibody (IgG2A) (mAb 425) (EMD55900) (Merck KGaA, Bernstadt, Germany) directed against EGF-R was produced for therapeutic use. Eight patients with primary or recurrent, EGF-R-positive glioblastomas entered the study, which was designed to evaluate the clinical effect of the mAb. In order to achieve a high tumor cell saturation, the mAb was injected intratumorally twice weekly through an implantable catheter. The total administered dose varied between 4 mg and 120 mg. In 3 patients with solid tumors, a massive tumor necrosis was noted, with infiltration of macrophages, granulocytes and T cells. A further 3 patients developed clinical and radiological signs of an intense, local, inflammatory reaction. There may be a relation between the mAb dosage and the antitumor effect, insofar as higher doses seemed to cause a more pronounced, inflammatory reaction. Of the 8 patients, 6 developed human, anti-(mouse Ig) antibodies. This anti-EGF-R mAb may induce an intense, inflammatory reaction and a considerable necrosis in glioblastoma. However, the planned schedule could not be completed, even after the dose level was re-adjusted, owing to inflammatory reactions, which were severe without prior tumor debulking.""",https://pubmed.ncbi.nlm.nih.gov/9191875
"""Potential therapeutic implications of cancer stem cells in glioblastoma.""","""Glioblastoma is the most common and lethal type of primary brain tumor. Despite recent therapeutic advances in other cancers, the treatment of glioblastomas remains ineffective and essentially palliative. The treatment failure is a result of a number of causes, but we and others have demonstrated that a highly tumorigenic subpopulation of cancer cells called glioblastoma stem cells (GSCs) display relative resistance to radiation and chemotherapy. GSCs also contribute to tumor growth through the stimulation of angiogenesis, which has been shown to be a useful therapeutic target in the treatment of recurrent or progressive malignant gliomas. Cancer stem cells also have been hypothesized as a contributor to systemic metastases. While glioblastomas rarely metastasize beyond the central nervous system, glioblastomas invade into brain structures to prevent surgical cure and GSCs have an extremely invasive phenotype. Collectively, these studies and others suggest that GSCs may be important therapeutic targets not only to achieve cure but even reduce tumor relapse and improve overall survival. Many recent studies suggest that GSCs share core regulatory pathways with normal embryonic and somatic stem cells, but display important distinctions that provide clues into useful treatment targets. The cancer stem cell hypothesis may also modify our approaches in tumor imaging and biomarker development, but clinical validation waits. In this review, we summarize the current understanding of GSC biology with a focus on potential anti-GSC therapies.""",https://pubmed.ncbi.nlm.nih.gov/20457135
"""In silico analysis suggests differential response to bevacizumab and radiation combination therapy in newly diagnosed glioblastoma.""","""Recently, two phase III studies of bevacizumab, an anti-angiogenic, for newly diagnosed glioblastoma (GBM) patients were released. While they were unable to statistically significantly demonstrate that bevacizumab in combination with other therapies increases the overall survival of GBM patients, there remains a question of potential benefits for subpopulations of patients. We use a mathematical model of GBM growth to investigate differential benefits of combining surgical resection, radiation and bevacizumab across observed tumour growth kinetics. The differential hypoxic burden after gross total resection (GTR) was assessed along with the change in radiation cell kill from bevacizumab-induced tissue re-normalization when starting therapy for tumours at different diagnostic sizes. Depending on the tumour size at the time of treatment, our model predicted that GTR would remove a variable portion of the hypoxic burden ranging from 11% to 99.99%. Further, our model predicted that the combination of bevacizumab with radiation resulted in an additional cell kill ranging from 2.6×10(7) to 1.1×10(10) cells. By considering the outcomes given individual tumour kinetics, our results indicate that the subpopulation of patients who would receive the greatest benefit from bevacizumab and radiation combination therapy are those with large, aggressive tumours and who are not eligible for GTR.""",https://pubmed.ncbi.nlm.nih.gov/26202682
"""[Hypofractioned radiotherapy in elderly patient with glioblastoma].""","""Glioblastoma is the most frequent primary brain tumor, with more than half of all patients being at least 65 years old. The treatment of the elderly in this pathology represents therefore a considerable challenge for oncologists and radiation therapists. However, in most clinical trials, age is a non-eligible criterial. In the last ten years, geriatric therapeutic trials have been multiplied. The treatment of glioblastoma consists of adjuvant chemoradiotherapy. In elderly patients, the evaluation of performans status and the molecular characteristics of the tumor are important factors in order to propose the appropriate treatment in terms of efficacy and toxicity.""",https://pubmed.ncbi.nlm.nih.gov/30197025
"""Neural stem cells display extensive tropism for pathology in adult brain: evidence from intracranial gliomas.""","""One of the impediments to the treatment of brain tumors (e.g., gliomas) has been the degree to which they expand, infiltrate surrounding tissue, and migrate widely into normal brain, usually rendering them 'elusive' to effective resection, irradiation, chemotherapy, or gene therapy. We demonstrate that neural stem cells (NSCs), when implanted into experimental intracranial gliomas in vivo in adult rodents, distribute themselves quickly and extensively throughout the tumor bed and migrate uniquely in juxtaposition to widely expanding and aggressively advancing tumor cells, while continuing to stably express a foreign gene. The NSCs 'surround' the invading tumor border while 'chasing down' infiltrating tumor cells. When implanted intracranially at distant sites from the tumor (e.g., into normal tissue, into the contralateral hemisphere, or into the cerebral ventricles), the donor cells migrate through normal tissue targeting the tumor cells (including human glioblastomas). When implanted outside the CNS intravascularly, NSCs will target an intracranial tumor. NSCs can deliver a therapeutically relevant molecule-cytosine deaminase-such that quantifiable reduction in tumor burden results. These data suggest the adjunctive use of inherently migratory NSCs as a delivery vehicle for targeting therapeutic genes and vectors to refractory, migratory, invasive brain tumors. More broadly, they suggest that NSC migration can be extensive, even in the adult brain and along nonstereotypical routes, if pathology (as modeled here by tumor) is present.""",https://pubmed.ncbi.nlm.nih.gov/11070094
"""The oncolytic Newcastle disease virus as an effective immunotherapeutic strategy against glioblastoma.""","""Glioblastoma is the most frequent primary brain tumor in adults, with a dismal prognosis despite aggressive resection, chemotherapeutics, and radiotherapy. Although understanding of the molecular pathogenesis of glioblastoma has progressed in recent years, therapeutic options have failed to significantly change overall survival or progression-free survival. Thus, researchers have begun to explore immunomodulation as a potential strategy to improve clinical outcomes. The application of oncolytic virotherapy as a novel biological to target pathogenic signaling in glioblastoma has brought new hope to the field of neuro-oncology. This class of immunotherapeutics combines selective cancer cell lysis prompted by virus induction while promoting a strong inflammatory antitumor response, thereby acting as an effective in situ tumor vaccine. Several investigators have reported the efficacy of experimental oncolytic viruses as demonstrated by improved long-term survival in cancer patients with advanced disease. Newcastle disease virus (NDV) is one of the most well-researched oncolytic viruses known to affect a multitude of human cancers, including glioblastoma. Preclinical in vitro and in vivo studies as well as human clinical trials have demonstrated that NDV exhibits oncolytic activity against glioblastoma, providing a promising avenue of potential treatment. Herein, the authors provide a detailed discussion on NDV as a mode of therapy for glioblastoma. They discuss the potential therapeutic pathways associated with NDV as demonstrated by in vitro and in vivo experiments as well as results from human trials. Moreover, they discuss current challenges, potential solutions, and future perspectives in utilizing NDV in the treatment of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33524945
