Title,Abstract,Link
"""Chromosomal aberrations detected by comparative genomic hybridization (CGH) in human astrocytic tumors.""","""We investigated chromosomal aberrations in 16 patients with astrocytic tumors of various histologic malignancies by comparative genomic hybridization (CGH). The degree of chromosomal loss was shown to be negatively correlated with histologic malignancy. Losses of portions of chromosomes 1p, 19q and 22q were the three chromosomal aberrations observed most frequently. Alterations in multiple chromosomes were observed more frequently in glioblastomas than in astrocytomas or anaplastic astrocytomas (P < 0.001). Primary glioblastomas showed a high frequency of genomic DNA gains (5/7), whereas recurrent glioblastomas from anaplastic astrocytomas did not (0/3). We found CGH to be a powerful tool for surveying DNA alterations in tumors and characterizing the biology of tumors of astrocytic lineage.""",https://pubmed.ncbi.nlm.nih.gov/10077222
"""Correlation of IDH1 mutation with clinicopathologic factors and prognosis in primary glioblastoma: a report of 118 patients from China.""","""It has been reported that IDH1 (IDH1R132) mutation was a frequent genomic alteration in grade II and grade III glial tumors but rare in primary glioblastoma (pGBM). To elucidate the frequency of IDH1 mutation and its clinical significance in Chinese patients with pGBM, one hundred eighteen pGBMs were assessed by pyro-sequencing for IDH1 mutation status, and the results were correlated with clinical characteristics and molecular pathological factors. IDH1 mutations were detected in 19/118 pGBM cases (16.1%). Younger age, methylated MGMT promoter, high expression of mutant P53 protein, low expression of Ki-67 or EGFR protein were significantly correlated with IDH1 mutation status. Most notably, we identified pGBM cases with IDH1 mutation were mainly involved in the frontal lobe when compared with those with wild-type IDH1. In addition, Kaplan-Meier survival analysis revealed a highly significant association between IDH1 mutation and a better clinical outcome (p = 0.026 for progression-free survival; p = 0.029 for overall survival). However, in our further multivariable regression analysis, the independent prognostic effect of IDH1 mutation is limited when considering age, preoperative KPS score, extent of resection, TMZ chemotherapy, and Ki-67 protein expression levels, which might narrow its prognostic power in Chinese population in the future.""",https://pubmed.ncbi.nlm.nih.gov/22291938
"""Differentiation between glioblastomas and brain metastases and regarding their primary site of malignancy using dynamic susceptibility contrast MRI at 3T.""","""Background: Differentiation between glioblastoma and brain metastasis may be challenging in conventional contrast-enhanced MRI. Purpose: To investigate if perfusion-weighted MRI is able to differentiate glioblastoma from metastasis and, as a second aim was to see if it was possible in the latter group, to predict the primary site of neoplasm. Material and methods: Hundred and fourteen patients with newly discovered tumor lesion (76 metastases and 38 glioblastomas) underwent conventional contrast-enhanced MRI including dynamic susceptibility contrast perfusion sequence. The calculated relative cerebral blood volumes were analyzed in the solid tumor area, peritumoral area, area adjacent to peritumoral area, and normal appearing white matter in contralateral semioval center. The Student t-test was used to detect statistically significant differences in relative cerebral blood volume between glioblastomas and metastases in the aforementioned areas. Furthermore, the metastasis group was divided in four sub groups (lung-, breast-, melanoma-, and gastrointestinal origin) and using one-way ANOVA test. P-values < 0.05 were considered significant. Results: Relative cerebral blood volume (rCBV) in the peritumoral edema was significantly higher in glioblastomas than in metastases (mean 3.2 ± 1.4 and mean 0.9 ± 0.7), respectively, (P < 0.0001). No significant differences in the solid tumor area or the area adjacent to edema were found, (P = 0.28 and 0.21 respectively). There were no significant differences among metastases in the four groups. Conclusion: It is possible to differentiate glioblastomas from metastases by measuring the CBV in the peritumoral edema. It is not possible to differentiate between brain metastases from different primaries (lung-, breast-, melanoma or gastrointestinal) using CBV-measurements in the solid tumor area, peritumoral edema or area adjacent to edema.""",https://pubmed.ncbi.nlm.nih.gov/30389510
"""Recent and ongoing clinical trials in glioblastoma.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/30067618
"""[Wallenberg's syndrome caused by a brain tumor--a case report and literature review].""","""we report a patient with Wallenberg's syndrome caused by glioma of the lateral medulla oblongata, and review the literature for Wallenberg's syndrome associated with neoplastic disease. A 46-year-old man was admitted because of progressive dysphagia and vertigo. Neurological examination revealed atypical symptoms and signs of Wallenberg's syndrome on the right side, hypalgesia on the second and third divisions of the left trigeminal nerve, paresis of the right palate and uvula, and ataxia of the right extremities. Although CT showed no abnormality in the posterior fossa, MRI demonstrated a mass with abnormal signal intensities in the right dorsolateral portion of the medulla. Biopsy specimens showed astrocytoma (grade III). Based on the present case and a review of 10 previously reported cases of Wallenberg's syndrome caused by neoplastic disease, the clinical features of this syndrome are characterized by gradual development and steady progression of symptoms, non-classical or atypical symptomatology, numerous additional symptoms and signs depending on the site and size of tumors, and poor prognosis.""",https://pubmed.ncbi.nlm.nih.gov/2163789
"""Reactive oxygen species metabolism-based prediction model and drug for patients with recurrent glioblastoma.""","""Background: Tumor recurrence is the main cause of poor prognosis of GBM. Finding the characteristics of recurrent GBM that provide early warning of tumor recurrence can provide guidance for the clinical treatment of recurrent GBM. Results: Reactive oxygen species (ROS) biosynthetic processes was significantly elevated in recurrent GBM. The recurrent risk score based on the ROS biosynthetic process was closely related to tumor purity and tumor immune functions. The quantitative risk assessment system could be used to predict the recurrence time of GBM. Gallic acid, a compound with high anti-oxidation activity and low cytotoxicity, was screened as a potential chemotherapy sensitizer for recurrent GBM. Conclusion: The quantitative risk assessment system based on ROS biosynthetic process could be used for early warning of GBM recurrence. Combination of low-dose gallic acid and temozolomide could improve therapeutic outcomes in recurrent GBM. Methods: A total of 663 primary and recurrent GBM samples with clinical and microarray data were included in this study. GSVA, LASSO-COX, and Kaplan-Meier survive curve were performed to construct and verify a quantitative risk assessment system for GBM recurrence prediction. An antioxidant capacity test and cell viability test were used to discover potential drugs for recurrent GBM.""",https://pubmed.ncbi.nlm.nih.gov/31801111
"""IDH1 mutation can be present in diffuse astrocytomas and giant cell glioblastomas of young children under 10 years of age.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/27161253
"""Tumour microenvironment programming by an RNA-RNA-binding protein complex creates a druggable vulnerability in IDH-wild-type glioblastoma.""","""Patients with IDH-wild-type glioblastomas have a poor five-year survival rate along with limited treatment efficacy due to immune cell (glioma-associated microglia and macrophages) infiltration promoting tumour growth and resistance. To enhance therapeutic options, our study investigated the unique RNA-RNA-binding protein complex LOC-DHX15. This complex plays a crucial role in driving immune cell infiltration and tumour growth by establishing a feedback loop between cancer and immune cells, intensifying cancer aggressiveness. Targeting this complex with blood-brain barrier-permeable small molecules improved treatment efficacy, disrupting cell communication and impeding cancer cell survival and stem-like properties. Focusing on RNA-RNA-binding protein interactions emerges as a promising approach not only for glioblastomas without the IDH mutation but also for potential applications beyond cancer, offering new avenues for developing therapies that address intricate cellular relationships in the body.""",https://pubmed.ncbi.nlm.nih.gov/38858501
"""[The development of glioblastoma multiforme].""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/1658671
"""Paraneoplastic Optic Neuropathy in a Patient With Glioblastoma.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/36166778
"""Putting Proteomics Into Immunotherapy for Glioblastoma.""","""In glioblastoma, the most aggressive brain cancer, a complex microenvironment of heterogeneity and immunosuppression, are considerable hurdles to classify the subtypes and promote treatment progression. Treatments for glioblastoma are similar to standard therapies for many other cancers and do not effectively prolong the survival of patients, due to the unique location and heterogeneous characteristics of glioblastoma. Immunotherapy has shown a promising effect for many other tumors, but its application for glioma still has some challenges. The recent breakthrough of high-throughput liquid chromatography-mass spectrometry (LC-MS/MS) systems has allowed researchers to update their strategy for identifying and quantifying thousands of proteins in a much shorter time with lesser effort. The protein maps can contribute to generating a complete map of regulatory systems to elucidate tumor mechanisms. In particular, newly developed unicellular proteomics could be used to determine the microenvironment and heterogeneity. In addition, a large scale of differentiated proteins provides more ways to precisely classify tumor subtypes and construct a larger library for biomarkers and biotargets, especially for immunotherapy. A series of advanced proteomic studies have been devoted to the different aspects of immunotherapy for glioma, including monoclonal antibodies, oncolytic viruses, dendritic cell (DC) vaccines, and chimeric antigen receptor (CAR) T cells. Thus, the application of proteomics in immunotherapy may accelerate research on the treatment of glioblastoma. In this review, we evaluate the frontline applications of proteomics strategies for immunotherapy in glioblastoma research.""",https://pubmed.ncbi.nlm.nih.gov/33708196
"""GLUT3 upregulation promotes metabolic reprogramming associated with antiangiogenic therapy resistance.""","""Clinical trials revealed limited response duration of glioblastomas to VEGF-neutralizing antibody bevacizumab. Thriving in the devascularized microenvironment occurring after antiangiogenic therapy requires tumor cell adaptation to decreased glucose, with 50% less glucose identified in bevacizumab-treated xenografts. Compared with bevacizumab-responsive xenograft cells, resistant cells exhibited increased glucose uptake, glycolysis, 13C NMR pyruvate to lactate conversion, and survival in low glucose. Glucose transporter 3 (GLUT3) was upregulated in bevacizumab-resistant versus sensitive xenografts and patient specimens in a HIF-1α-dependent manner. Resistant versus sensitive cell mitochondria in oxidative phosphorylation-selective conditions produced less ATP. Despite unchanged mitochondrial numbers, normoxic resistant cells had lower mitochondrial membrane potential than sensitive cells, confirming poorer mitochondrial health, but avoided the mitochondrial dysfunction of hypoxic sensitive cells. Thin-layer chromatography revealed increased triglycerides in bevacizumab-resistant versus sensitive xenografts, a change driven by mitochondrial stress. A glycogen synthase kinase-3β inhibitor suppressing GLUT3 transcription caused greater cell death in bevacizumab-resistant than -responsive cells. Overexpressing GLUT3 in tumor cells recapitulated bevacizumab-resistant cell features: survival and proliferation in low glucose, increased glycolysis, impaired oxidative phosphorylation, and rapid in vivo proliferation only slowed by bevacizumab to that of untreated bevacizumab-responsive tumors. Targeting GLUT3 or the increased glycolysis reliance in resistant tumors could unlock the potential of antiangiogenic treatments.""",https://pubmed.ncbi.nlm.nih.gov/28138554
"""Survival and Proliferation of Neural Progenitor-Derived Glioblastomas Under Hypoxic Stress is Controlled by a CXCL12/CXCR4 Autocrine-Positive Feedback Mechanism.""","""Purpose: One likely cause of treatment failure in glioblastoma is the persistence of glioma stem-like cells (GSLCs) which are highly resistant to therapies currently employed. We found that CXCL12 has highest expression in glioma cells derived from neural progenitor cells (NPC). The development and molecular signature of NPC-derived glioblastomas were analyzed and the therapeutic effect of blocking CXCL12 was tested.Experimental Design: Tumors were induced by injecting DNA into the lateral ventricle of neonatal mice, using the Sleeping Beauty transposase method. Histology and expression of GSLC markers were analyzed during disease progression. Survival upon treatment with pharmacologic (plerixafor) or genetic inhibition of CXCR4 was analyzed. Primary neurospheres were generated and analyzed for proliferation, apoptosis, and expression of proteins regulating survival and cell-cycle progression.Results: Tumors induced from NPCs display histologic features of human glioblastoma and express markers of GSLC. In vivo, inhibiting the CXCL12/CXCR4 signaling axis results in increased survival of tumor-bearing animals. In vitro, CXCR4 blockade induces apoptosis and inhibits cell-cycle progression, downregulates molecules regulating survival and proliferation, and also blocks the hypoxic induction of HIF-1α and CXCL12. Exogenous administration of CXCL12 rescues the drug-induced decrease in proliferation.Conclusions: This study demonstrates that the CXCL12/CXCR4 axis operates in glioblastoma cells under hypoxic stress via an autocrine-positive feedback mechanism, which promotes survival and cell-cycle progression. Our study brings new mechanistic insight and encourages further exploration of the use of drugs blocking CXCL12 as adjuvant agents to target hypoxia-induced glioblastoma progression, prevent resistance to treatment, and recurrence of the disease. Clin Cancer Res; 23(5); 1250-62. ©2016 AACR.""",https://pubmed.ncbi.nlm.nih.gov/27542769
"""Chronophin is a glial tumor modifier involved in the regulation of glioblastoma growth and invasiveness.""","""Glioblastoma is the most aggressive primary brain tumor in adults. Although the rapid recurrence of glioblastomas after treatment is a major clinical challenge, the relationships between tumor growth and intracerebral spread remain poorly understood. We have identified the cofilin phosphatase chronophin (gene name: pyridoxal phosphatase, PDXP) as a glial tumor modifier. Monoallelic PDXP loss was frequent in four independent human astrocytic tumor cohorts and increased with tumor grade. We found that aberrant PDXP promoter methylation can be a mechanism leading to further chronophin downregulation in glioblastomas, which correlated with shorter glioblastoma patient survival. Moreover, we observed an inverse association between chronophin protein expression and cofilin phosphorylation levels in glioma tissue samples. Chronophin-deficient glioblastoma cells showed elevated cofilin phosphorylation, an increase in polymerized actin, a higher directionality of cell migration, and elevated in vitro invasiveness. Tumor growth of chronophin-depleted glioblastoma cells xenografted into the immunodeficient mouse brain was strongly impaired. Our study suggests a mechanism whereby the genetic and epigenetic alterations of PDXP resulting in altered chronophin expression may regulate the interplay between glioma cell proliferation and invasion.""",https://pubmed.ncbi.nlm.nih.gov/26549022
"""Divergent Roles of PI3K Isoforms in PTEN-Deficient Glioblastomas.""","""Loss of PTEN, the negative regulator of PI3K activity, is frequent in glioblastomas (GBMs). However, the role of the two major PI3K isoforms, p110α and p110β, in PTEN-deficient gliomagenesis remains unknown. We show that PTEN-deficient GBM largely depends on p110α for proliferation and p110β for migration. Genetic ablation of either isoform delays tumor progression in mice, but only ablating both isoforms completely blocks GBM driven by the concurrent ablation of Pten and p53. BKM120 (buparlisib) treatment only modestly prolongs survival in mice bearing intracranial Pten/p53 null tumors due to partial pathway inhibition. BKM120 extends the survival of mice bearing intracranial tumors in which p110β, but not p110α, has been genetically ablated in the Pten/p53 null glioma, indicating that BKM120 fails to inhibit p110β effectively. Our study suggests that the failure of PI3K inhibitors in GBM may be due to insufficient inhibition of p110β and indicates a need to develop brain-penetrant p110α/β inhibitors.""",https://pubmed.ncbi.nlm.nih.gov/32997991
"""Brain cancer and farming in western Canada.""","""A cohort study of the mortality experience (1971-1987) of male Canadian prairie farmers has been conducted. This involved linking the records of 156,242 male Alberta, Saskatchewan and Manitoba farmers identified on the 1971 Census of Agriculture and the corresponding Census of Population to mortality records. Exposure indices for individual farm operators were derived from 1971 Census of Agriculture records. Cancer histologies for brain cancer cases were obtained from the Canadian National Cancer Incidence Database and from Provincial Cancer Registries. A statistically significant association was noted between risk of dying of glioblastomas and increasing fuel/oil expenditures (test for trend p = 0.03, top quartile relative risk = 2.11, 95% confidence interval = 0.89-5.01). No significant association was found between brain cancer and either education or mother tongue. However, low income was associated with a significantly reduced risk of brain cancer mortality.""",https://pubmed.ncbi.nlm.nih.gov/1337947
"""Prognostic Value of BRAF Mutation in Glioblastoma.""","""With advances in molecular genetics, exploring targetable mutations for treating glioblastoma (GBM) patients, has become a centre of interest in modern day neuropathology. BRAF mutation has been extensively reported in several brain tumours. Recent studies report identification of BRAF mutation in GBM patients, especially isocitrate dehydrogenase wildtype glioblastomas (IDH-WT GBM), and its potential role in patient outcomes. Here we discuss the existing literature on the prognostic value of BRAF mutation in GBM.""",https://pubmed.ncbi.nlm.nih.gov/38219188
"""Clostridium novyi-NT can cause regression of orthotopically implanted glioblastomas in rats.""","""Glioblastoma (GBM) is a highly aggressive primary brain tumor that is especially difficult to treat. The tumor's ability to withstand hypoxia leads to enhanced cancer cell survival and therapy resistance, but also yields a microenvironment that is in many aspects unique within the human body, thus offering potential therapeutic opportunities. The spore-forming anaerobic bacterium Clostridium novyi-NT(C. novyi-NT) has the ability to propagate in tumor-generated hypoxia, leading to oncolysis. Here, we show that intravenously injected spores of C. novyi-NT led to dramatic tumor destructions and significant survival increases in implanted, intracranial syngeneic F98 and human xenograft 060919 rat GBM models. C. novyi-NT germination was specific and confined to the neoplasm, with sparing of the normal brain parenchyma. All animals tolerated the bacteriolytic treatment, but edema and increased intracranial pressure could quickly be lethal if not monitored and medically managed with hydration and antibiotics. These results provide pre-clinical data supporting the development of this therapeutic approach for the treatment of patients with GBM.""",https://pubmed.ncbi.nlm.nih.gov/25849940
"""A retrospective analysis of the risk factors affecting recurrence time in patients with recurrent glioblastoma.""","""Background: This study explored the related factors that influence the recurrence time of glioblastomas (GBM). Methods: A retrospective study of recurrent GBM patients with surgical resection was performed. Recurrence time was analyzed using Kaplan-Meier survival curves. The Cox regression model was used to investigate the possible factors associated with recurrence time. Results: A total of 176 patients (113 males and 63 females) were enrolled in the study, with a median age of 57 years (range, 19-76 years). From this cohort, 18 patients (10.2%) had gross total resection (GTR), 53 patients (30.1%) had subtotal resection (STR), and 105 patients (59.7%) had partial resection (PR). Postoperatively, all patients received radiotherapy (RT), with 55.1% administered concurrent chemotherapy (CTh) and 59.7% administered adjuvant CTh. The median recurrence time was 10.0 months (range, 1.0-75.0 months). Patients with PR (P=0.004), gliomas that contacted the subventricular zone (SVZ) (P=0.004), isocitrate dehydrogenase 1 (IDH1) wild-type (P=0.048), telomerase reverse transcriptase (TERT) C228T wild-type (P=0.012), and positive glial fibrillary acidic protein (GFAP) expression (P=0.044) had a shortened time to recurrence. Cox regression analysis revealed that PR (P=0.036), SVZ contact (P=0.008), and TERT C228T wild type (P=0.023) were significantly associated with a shortened recurrence time. Conclusions: PR, tumor contacting the SVZ, and TERT C228T wild type were independent risk factors for tumor recurrence in patients with GBM.""",https://pubmed.ncbi.nlm.nih.gov/34044551
"""Spatially Resolved Microglia/Macrophages in Recurrent Glioblastomas Overexpress Fatty Acid Metabolism and Phagocytic Genes.""","""Background: Glioblastoma (GBM) tumors are rich in tumor-associated microglia/macrophages. Changes associated with treatment in this specific cell population are poorly understood. Therefore, we studied changes in gene expression of tumor-associated microglia/macrophages (Iba1+) cells in de novo versus recurrent GBMs. Methods: NanoString GeoMx® Digital Spatial Transcriptomic Profiling of microglia/macrophages (Iba1+) and glial cells (Gfap+) cells identified on tumor sections was performed on paired de novo and recurrent samples obtained from three IDH-wildtype GBM patients. The impact of differentially expressed genes on patient survival was evaluated using publicly available data. Results: Unsupervised analyses of the NanoString GeoMx® Digital Spatial Profiling data revealed clustering based on the transcriptomic data from Iba1+ and Gfap+ cells. As expected, conventional differential gene expression and enrichment analyses revealed upregulation of immune-function-related genes in Iba1+ cells compared to Gfap+ cells. A focused differential gene expression analysis revealed upregulation of phagocytosis and fatty acid/lipid metabolism genes in Iba1+ cells in recurrent GBM samples compared to de novo GBM samples. Importantly, of these genes, the lipid metabolism gene PLD3 consistently correlated with survival in multiple different publicly available datasets. Conclusion: Tumor-associated microglia/macrophages in recurrent GBM overexpress genes involved in fatty acid/lipid metabolism. Further investigation is needed to fully delineate the role of PLD phospholipases in GBM progression.""",https://pubmed.ncbi.nlm.nih.gov/38534921
"""Overexpression of cytosolic, plasma membrane bound and extracellular heat shock protein 70 (Hsp70) in primary glioblastomas.""","""A unique feature in several non-CNS-tumors is the overexpression of heat shock protein 70 (Hsp70, HSPA1A) in the cytosol, but also its unusual plasma membrane expression and release. Although in gliomas, cytosolic Hsp70 levels are not associated with histological grading, the role of membrane bound and released Hsp70 is still completely unknown. Membrane bound as well as cytosolic Hsp70 can be detected in viable tumor cells with the monoclonal antibody (mAb) cmHsp70.1. Herein, we analysed membrane bound Hsp70 levels in primary and secondary gliomas of different grades and on isolated glioma subpopulations (endothelial cells, CD133-positive cells, primary cultures) by immunohistochemistry and flow cytometry using cmHsp70.1 mAb. Extracellular Hsp70 was determined by a commercial Hsp70 sandwich ELISA (R&D) in plasma samples of glioblastoma patients and healthy volunteers. We found an overexpression of Hsp70 in primary glioblastomas compared to low-grade, anaplastic, or secondary gliomas as determined by immunohistochemistry. Especially in flow cytometry, a strong plasma membrane Hsp70 expression was only observed in primary but not secondary glioblastomas. Within the heterogeneous tumor mass, CD133-positive tumor-initiating and primary glioblastoma cells showed a high membrane Hsp70 expression density, whereas endothelial cells, isolated from glioblastoma tissues only showed a weak staining pattern. Also in plasma samples, secreted Hsp70 protein was significantly increased in patients harbouring primary glioblastomas compared to those with secondary and low grade glioblastomas. Taken together, we show for the first time that cytosolic, membrane bound and extracellular Hsp70 is uniquely overexpressed in primary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/28849427
"""Magnetic resonance imaging of a glioblastoma of the optic chiasm. Case report.""","""Malignant optic glioma causing blindness was difficult to diagnose prior to the introduction of computerized tomography (CT) and magnetic resonance (MR) imaging, because earlier neuroradiological procedures often gave negative results and the clinical symptoms for this entity are not specific. In such cases only a craniotomy or postmortem examination revealed the tumor. The authors found no precise description in the literature of a malignant optic glioma diagnosed with modern imaging methods. They present a patient in whom biopsy results confirmed the CT and MR findings of glioblastoma multiforme of the optic chiasm.""",https://pubmed.ncbi.nlm.nih.gov/7472567
"""Increased intracranial pressure.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/18258573
"""[Epigenetic regulation in glioblastomas].""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/19887247
"""Lactate is an epigenetic metabolite that drives survival in model systems of glioblastoma.""","""Lactate accumulates to a significant amount in glioblastomas (GBMs), the most common primary malignant brain tumor with an unfavorable prognosis. However, it remains unclear whether lactate is metabolized by GBMs. Here, we demonstrated that lactate rescued patient-derived xenograft (PDX) GBM cells from nutrient-deprivation-mediated cell death. Transcriptome analysis, ATAC-seq, and ChIP-seq showed that lactate entertained a signature of oxidative energy metabolism. LC/MS analysis demonstrated that U-13C-lactate elicited substantial labeling of TCA-cycle metabolites, acetyl-CoA, and histone protein acetyl-residues in GBM cells. Lactate enhanced chromatin accessibility and histone acetylation in a manner dependent on oxidative energy metabolism and the ATP-citrate lyase (ACLY). Utilizing orthotopic PDX models of GBM, a combined tracer experiment unraveled that lactate carbons were substantially labeling the TCA-cycle metabolites. Finally, pharmacological blockage of oxidative energy metabolism extended overall survival in two orthotopic PDX models in mice. These results establish lactate metabolism as a novel druggable pathway for GBM.""",https://pubmed.ncbi.nlm.nih.gov/35948010
"""Isocitrate dehydrogenase mutations in gliomas.""","""Over the last decade, extraordinary progress has been made in elucidating the underlying genetic causes of gliomas. In 2008, our understanding of glioma genetics was revolutionized when mutations in isocitrate dehydrogenase 1 and 2 (IDH1/2) were identified in the vast majority of progressive gliomas and secondary glioblastomas (GBMs). IDH enzymes normally catalyze the decarboxylation of isocitrate to generate α-ketoglutarate (αKG), but recurrent mutations at Arg(132) of IDH1 and Arg(172) of IDH2 confer a neomorphic enzyme activity that catalyzes reduction of αKG into the putative oncometabolite D-2-hydroxyglutate (D2HG). D2HG inhibits αKG-dependent dioxygenases and is thought to create a cellular state permissive to malignant transformation by altering cellular epigenetics and blocking normal differentiation processes. Herein, we discuss the relevant literature on mechanistic studies of IDH1/2 mutations in gliomas, and we review the potential impact of IDH1/2 mutations on molecular classification and glioma therapy.""",https://pubmed.ncbi.nlm.nih.gov/26188014
"""Genetic and signaling pathway alterations in glioblastoma: relevance to novel targeted therapies.""","""Glioblastomas multiforme (GBM) is the most common malignant primary brain tumor in adults. GBM patients have a dismal prognosis, with a median survival of less than 1 year. During the past decade, significant advances have been made in our understanding of the molecular pathogenesis of these tumors. Specific genetic defects have been identified that appear to be important for the development, as well as maintenance of the malignant characteristics that are associated with GBM. Some of these genetic aberrations appear to have prognostic significance. However, even more exciting in this era of molecularly targeted therapy are the clues these gene alterations provide for identifying signaling mechanisms responsible for carcinogenesis, and for identifying potential therapeutic targets. Cancer drug therapy is currently undergoing a major transition with an attempt to move from the use of cytotoxic drugs towards the use of tumor mechanism-based drugs. Advances such as the decoding of the human genome, combinatorial chemistry, and gene expression profiling have led to an increase in the rate at which new drugs are being developed. In this review, we will describe the most common genetic and signaling pathway alterations that have relevance to new drug development for the treatment of GBM.""",https://pubmed.ncbi.nlm.nih.gov/12700121
"""CRABP-II- and FABP5-independent responsiveness of human glioblastoma cells to all-trans retinoic acid.""","""Glioblastomas respond differently to all-trans retinoic acid (RA) for unknown reasons. Because CRABP-II and FABP5 mediate RA intracellular signaling respectively and lead to distinct biological consequences, their expression patterns in different grades of astrocytomas and the glioblastoma cells lines LN18, LN428 and U251 were examined to identify potential correlations with RA sensitivities. The response of glioblastoma cells to RA, decitabine or the FABP5 competitive inhibitor, BMS309403, was analyzed. CRABP-II and FABP5 were expressed to varying degrees by the 84-astrocytoma cases examined. Treatment of LN428, U251 and LN18 cells with RA failed to suppress their growth; however, U251 proliferation was inhibited by decitabine. The combination of decitabine and RA suppressed the growth of all three cell lines and induced significant apoptosis of LN428 and U251 cells. Both CRABP-II and FABP5 were transcribed in the three cell lines but FABP5 proteins were undetectable in U251 cells. The ratio of CRABP-II to FABP5 was not altered after RA, decitabine or RA and decitabine treatment and the resistance of cells to RA was not reversed by BMS309403 treatment. In conclusion, CRABP-II and FABP5 expression patterns are neither related to the tumor grades nor correlated with RA sensitivity. Additional molecular factors may be present that determines the sensitivity of glioblastoma cells to RA. Dicitabine may improve the sensitivity of glioblastoma cells to RA, however, its underlying mechanism and its in vivo feasibility need to be investigated.""",https://pubmed.ncbi.nlm.nih.gov/25797252
"""Epithelial-to-mesenchymal transition in paired human primary and recurrent glioblastomas.""","""Patients with highly malignant glioblastomas have a short median survival time mainly due to aggressive relapses after therapeutic treatment. Beside others, they achieve their progressive character via epithelial-to-mesenchymal transition (EMT). However, comprehensive investigations on EMT in paired primary-recurrent glioblastoma pairs are presently not available. Thus, in our present study we examined the expression profile of different EMT-markers in 17 matched primary and recurrent glioblastomas by qPCR and double-immunofluorescence stainings to identify EMT marker expressing cell types. Additionally, we analyzed the influence of temozolomide on EMT marker expression in vitro. In comparison to primary tumors, expression of β-catenin (p<0.05), Snail1 (p<0.05), Snail2/Slug (p<0.05), biglycan (p<0.05) and Twist1 (p<0.01) was downregulated in recurrence whereas L1CAM showed upregulation (p<0.05; qPCR). Expression of desmoplakin, vimentin, fibronectin and TGF-β1 with its receptors TGF-βR1 and TGF-βR2 was almost unchanged. Comparing each individual pair, five different 'EMT groups' within our glioblastoma collective were identified according to the regulation of mRNA expression of GFAP, desmoplakin, Snail1, Snail2, Twist1 and vimentin. Additionally, double-stainings of EMT markers in combination with cell specific markers (glial fibrillary acidic protein, CD11b, von Willebrand factor) revealed that EMT markers were expressed in a complex pattern with all three cellular types as possible sources. Temozolomide treatment significantly induced mRNA expression of nearly all investigated EMT markers in T98G glioma cells. Thus, EMT seems to be involved in glioma progression in a complex way requiring an individualized analysis, and is influenced by commonly used therapeutic options in glioma therapy.""",https://pubmed.ncbi.nlm.nih.gov/25845427
"""Revisiting the role of p53 in primary and secondary glioblastomas.""","""Glioblastoma multiforme (GBM) develops from astrocytes and is the most aggressive primary cancer in humans. Invading cells grow rapidly and form their own blood vessels making them difficult to surgically remove or treat. GBM may develop de novo (primary) or through progression from a low-grade or anaplastic astrocytoma (secondary). Mutational inactivation of the p53 gene and presence of aberrant p53 expression are reported in GBM, suggesting that p53 has a role in tumor progression. This study of seven de novo GBM and four secondary GBM patients, indicated that nine out of eleven (82%) had overexpression of p53. Our histopathological analysis showed that the expression of p53 in three out of four (75%) secondary GBM was confined to the nucleus and the p53 positive cells were randomly distributed throughout the tumor. The expression of p53 in four out of seven (57%) de novo GBM was cytoplasmic, diffusive, and confined to the perivascular region of the tumor. In two (29%) de novo samples both nuclear as well as cytoplasmic staining that was not confined to the perivascular area was observed. The results suggest that cytoplasmic p53 may contribute to the formation and maintenance of de novo GBM by virtue of its control of the vasculature of tumors. Furthermore, cytoplasmic p53 may reflect an association of p53 with Cullin 7, PARC, or with the sequestering partner of p53, mortalin. These results underscore the significance of p53 in the tumorigenesis of de novo GBM.""",https://pubmed.ncbi.nlm.nih.gov/17214319
