Title,Abstract,Link
"""Immunohistochemical detection of lactoferrin in human astrocytomas and multiforme glioblastomas.""","""The presence of lactoferrin in astrocytomas, anaplastic astrocytomas and multiforme glioblastomas was determined by immunohistochemistry; the staining intensity and the percentage of neoplastic stained cells were graded and statistical analysis was performed by non-parametric methods. A moderate to strong diffuse immunoreactivity for lactoferrin was shown in glial elements of astrocytomas, while the positivity was progressively reduced in anaplastic astrocytomas and in multiforme glioblastomas, some of which were unstained; a highly significant difference was found between scores relative to astrocytomas and glioblastomas. We suggest that the lactoferrin may be produced by neoplastic astrocytes which permits a greater availability of iron for metabolic cellular processes. Alternatively, the cytoplasmic localization of lactoferrin in neoplastic astrocytes may be the consequence of defective or functionally impaired lactoferrin receptors at the cellular surface.""",https://pubmed.ncbi.nlm.nih.gov/10682270
"""[Investigation of the metabolic features of primary glioblastomas by Tc-MIBI SPECT/CT and evaluation of their effect on disease prognosis].""","""Objective: To study the effect of metabolic characteristics of the tumor determined by 99mTc-MIBI single-photon emission computed tomography (SPECT) and various molecular genetic features on the outcomes of combination treatment of hemispheric glioblastomas. Material and methods: This single-center prospective cohort study involved 68 patients aged 25-78 years (38 males and 30 females) with primary glioblastomas. Hypermetylation of the promotor region of the MGMT gene was observed in 24 (42%) out of 57 patients. The IDH1 mutation was revealed in two (3.5%) patients. The catamnestic data were available for 66 out of 68 patients. The first SPECT/CT study was carried out before chemoradiation therapy; the second SPECT/CT study was performed after the chemoradiation therapy. In each study, quantitative measures were calculated for the early (15-30 min after the patient had received a radiopharmaceutical) and late (after 45-60 min) phases. Results: The actuarial survival rates after 12 and 24 months were 69.6 and 29.1%, respectively. The median overall survival rate was 17.5 months (95% CI 12.9-20.3). Favorable prognostic factors for overall survival included the higher uptake index (UI) in the late phase compared to UI in the early phase of the first SPECT/CT study (p=0.0444), dynamics of changes in UI during the second SPECT/CT compared to baseline over 10% (p=0.0436), MGMT hypermethylation (p=0.0003), and duration of the period between surgery and initiation of chemoradiotherapy being <1 month (p=0.0008). No statistically significant correlations were revealed between the absolute UI values in the tumor and its molecular genetic features. Conclusion: The 99mTc-MIBI SPECT/CT can be used to predict overall survival and to plan radiation therapy of glioblastoma as it is more readily available at primary healthcare facilities than amino acid PET.""",https://pubmed.ncbi.nlm.nih.gov/31166314
"""Multidimensional communication in the microenvirons of glioblastoma.""","""Glioblastomas are heterogeneous and invariably lethal tumours. They are characterized by genetic and epigenetic variations among tumour cells, which makes the development of therapies that eradicate all tumour cells challenging and currently impossible. An important component of glioblastoma growth is communication with and manipulation of other cells in the brain environs, which supports tumour progression and resistance to therapy. Glioblastoma cells recruit innate immune cells and change their phenotype to support tumour growth. Tumour cells also suppress adaptive immune responses, and our increasing understanding of how T cells access the brain and how the tumour thwarts the immune response offers new strategies for mobilizing an antitumour response. Tumours also subvert normal brain cells - including endothelial cells, neurons and astrocytes - to create a microenviron that favours tumour success. Overall, after glioblastoma-induced phenotypic modifications, normal cells cooperate with tumour cells to promote tumour proliferation, invasion of the brain, immune suppression and angiogenesis. This glioblastoma takeover of the brain involves multiple modes of communication, including soluble factors such as chemokines and cytokines, direct cell-cell contact, extracellular vesicles (including exosomes and microvesicles) and connecting nanotubes and microtubes. Understanding these multidimensional communications between the tumour and the cells in its environs could open new avenues for therapy.""",https://pubmed.ncbi.nlm.nih.gov/29985475
"""NFKBIA deletion in glioblastomas.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/21774727
"""Evolution of the gross tumour volume extent during radiotherapy for glioblastomas.""","""Background and purpose: Tumour growth during radiotherapy may lead to geographical misses of the target volume. This study investigates the evolution of the tumour extent and evaluates the need for plan adaptation to ensure dose coverage of the target in glioblastoma patients. Materials and methods: The prospective study included 29 patients referred for 59.4 Gy in 33 fractions. Magnetic resonance imaging (MRI) was performed at the time of treatment planning, at fraction 10, 20, 30, and three weeks after the end of radiotherapy. The gross tumour volume (GTV) was defined as the T1w contrast-enhanced region plus the surgical cavity on each MRI set. The relative GTV volume and the maximum distance (Dmax) of the extent of the actual GTV outside the original GTV were measured. Based on the location of the actual GTV during radiotherapy and the original planned dose, a prospective clinical decision was made whether to adapt the treatment. Results: Dose coverage of the GTV during radiotherapy was not compromised, and none of the radiotherapy plans was adapted. The median Dmax (range) was 5.7 (2.0-18.9) mm, 8.0 (2.0-27.4) mm, 8.0 (1.9-27.3) mm, and 8.9 (1.9-34.4) mm at fraction 10, 20, 30, and follow-up. The relative GTV volume and Dmax observed at fraction 10 were correlated with the values observed at follow-up (R = 0.74, p < 0.001 and R = 0.79, p < 0.001, respectively). Conclusion: Large variations in the GTV extent were observed, and changes often occurred early in the treatment. Plan adaptation for geographical misses was not performed in our cohort due to sufficient CTV margins.""",https://pubmed.ncbi.nlm.nih.gov/33848564
"""Identification of glioblastoma immune subtypes and immune landscape based on a large cohort.""","""Glioblastomas (GBM) are the most common primary brain malignancy and also the most aggressive one. In addition, GBM have to date poor treatment options. Therefore, understanding the GBM microenvironment may help to design immunotherapy treatments and rational combination strategies. In this study, the gene expression profiles and clinical follow-up data were downloaded from TCGA-GBM, and the molecular subtypes were identified using ConsensusClusterPlus. Univariate and multivariate Cox regression were used to evaluate the prognostic value of immune subtypes. The Graph Structure Learning method was used for dimension reduction to reveal the internal structure of the immune system. A Weighted Correlation Network Analysis (WGCNA) was used to identify immune-related gene modules. Four immune subtypes (IS1, IS2, IS3, IS4) with significant prognosis differences were obtained. Interestingly, IS4 had the highest mutation rate. We also found significant differences in the distribution of the four subtypes at immune checkpoints, molecular markers, and immune characteristics. WGCNA identified 11 co-expressed module genes, and there were significant differences among the four subtypes. Finally, CD1A, CD1E, and IL23R genes with significant prognostic significance were selected as the final feature genes in the brown module. Overall, this study provided a conceptual framework for understanding the tumor immune microenvironment of GBM.""",https://pubmed.ncbi.nlm.nih.gov/34412691
"""Radiomic model for predicting mutations in the isocitrate dehydrogenase gene in glioblastomas.""","""The present study proposed a computer-aided diagnosis system based on radiomic features extracted through magnetic resonance imaging to determine the isocitrate dehydrogenase status in glioblastomas. Magnetic resonance imaging data were obtained from 32 patients with wild-typeisocitrate dehydrogenase and 7 patients with mutant isocitrate dehydrogenase in glioblastomas. Radiomic features, namely morphological, intensity, and textural features, were extracted from the tumor area of each patient. The feature sets were evaluated using a logistic regression classifier to develop a prediction model. The accuracy of the global morphological and intensity features was 51% (20/39) and 59% (23/39), respectively. The textural features describing local patterns yielded an accuracy of 85% (33/39), which is significantly higher than that yielded by the morphological and intensity features. The agreement level (κ) between the prediction results and biopsy-proven pathology was 0.60. The proposed diagnosis system based on radiomic textural features shows promise for application in providing suggestions to radiologists for distinguishing isocitrate dehydrogenase mutations in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/28526813
"""[Mutations in histone H3.3 and chromatin remodeling genes drive pediatric and young adult glioblastomas].""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/23067407
"""The role of integrins in glioma biology and anti-glioma therapies.""","""The tumor environment is critical for tumor maintenance and progression. Integrins are a large family of cell surface receptors mediating the interaction of tumor cells with their microenvironment and play important roles in glioma biology, including migration, invasion, angiogenesis and tumor stem cell anchorage. Here, we review preclinical and clinical data on integrin inhibition in malignant gliomas. Various pharmacological approaches to the modulation of integrin signaling have been explored including antibodies and peptide-based agents. Cilengitide, a cyclic RGD-mimetic peptide of αvβ3 and αvβ5 integrins is in advanced clinical development in glioblastoma. Cilengitide had only limited activity as a single agent in glioblastoma, but, when added to standard radiochemotherapy, appeared to prolong progression-free and overall survival in patients with newly diagnosed glioblastomas and methylation of the promoter of the O⁶ methylguanine methyltransferase (MGMT) gene. MGMT gene promoter methylation in turn predicts benefit from alkylating chemotherapy. A phase III randomized clinical trial in conjunction with standard radiochemotherapy in newly diagnosed glioblastoma patients with MGMT gene promoter methylation has recently completed accrual (EORTC 26071-22072). A companion trial explores a dose-escalated regimen of cilengitide added to radiotherapy plus temozolomide in patients without MGMT gene promoter methylation. Promising results in these trials would probably result in a broader interest in integrins as targets for glioma therapy and hopefully the development of a broader panel of anti-integrin agents.""",https://pubmed.ncbi.nlm.nih.gov/21827415
"""Genetically distinct and clinically relevant subtypes of glioblastoma defined by array-based comparative genomic hybridization (array-CGH).""","""To optimize treatment strategies for patients with glioblastoma, a more precise understanding of the molecular basis of this disease clearly is necessary. Therefore, numerous studies have focused on the molecular biology of glioblastoma and its linkage to clinical behavior. Here we investigated 70 glioblastomas using the array-based comparative genomic hybridization (array-CGH) with GenoSensor Array 300 to identify recurrent DNA copy number imbalances associated with patient outcomes. Univariate log-rank analysis of array-CGH data revealed 46 copy number aberrations (CNAs) associated with outcome. Among them, 26 CNAs were associated with shortened survival whereas the remaining 20 CNAs correlated with good prognosis. A hierarchical cluster analysis disclosed two genetically distinct groups of glioblastomas (1 and 2; 56 and 14 tumors, respectively). Univariate log-rank test discerned significant difference in survival between both genetic subsets while the 5-year survival rate consisted of 0 for group 1 and 63% for group 2. Multivariate analysis revealed that unfavorable genetic signature is an independent prognostic factor increasing a risk of patient death (hazard ratio, 4.38; P=0.00001). In conclusion, our current study suggests that glioblastomas can be subdivided into clinically relevant genetic subsets. Therefore, array-CGH screening of glioblastomas could provide clinically useful information and, perhaps, potentially improve the quality of treatment.""",https://pubmed.ncbi.nlm.nih.gov/16557391
"""Predictive value of MGMT promoter methylation on the survival of TMZ treated IDH-mutant glioblastoma.""","""Objective: O6methylguanine-DNA methyltransferase (MGMT) promoter methylation is a biomarker widely used to predict the sensitivity of IDH-wildtype glioblastoma to temozolomide therapy. Given that the IDH status has critical effects on the survival and epigenetic features of glioblastoma, we aimed to assess the role of MGMT promoter methylation in IDH-mutant glioblastoma. Methods: This study included 187 IDH-mutant glioblastomas and used 173 IDH-wildtype glioblastomas for comparison. Kaplan-Meier curves and multivariate Cox regression were used to study the predictive effects. Results: Compared with IDH-wildtype glioblastomas, IDH-mutant glioblastomas showed significantly higher (P < 0.0001) MGMT promoter methylation. We demonstrated that MGMT promoter methylation status, as determined by a high cutoff value (≥30%) in pyrosequencing, could be used to significantly stratify the survival of 50 IDH-mutant glioblastomas receiving temozolomide therapy (cohort A); this result was validated in another cohort of 25 IDH-mutant glioblastomas (cohort B). The median progression-free survival and median overall survival in cohort A were 9.33 and 13.76 months for unmethylated cases, and 18.37 and 41.61 months for methylated cases, and in cohort B were 6.97 and 9.10 months for unmethylated cases, and 23.40 and 26.40 months for methylated cases. In addition, we confirmed that the MGMT promoter methylation was significantly (P = 0.0001) correlated with longer OS in IDH-mutant patients with GBM, independently of age, gender distribution, tumor type (primary or recurrent/secondary), and the extent of resection. Conclusions: MGMT promoter methylation has predictive value in IDH-mutant glioblastoma, but its cutoff value should be higher than that for IDH-wildtype glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33628600
"""STAT3 as a Therapeutic Target for Glioblastoma.""","""Glioblastoma (GBM) is the most common type of primary malignant brain tumor. Despite advances in surgical resection, radiotherapy and chemotherapy, prognosis remains very poor. Accordingly, recent studies have been focused on the aberrant signal transduction pathways in glioblastoma. Many patient derived primary glioblastomas and cell lines express constitutively activated signal transducers and activators of transcription 3 (STAT3). Here we focused on the recent progresses regarding to the roles of STAT3 in glioblastoma and glioblastoma stem cells (GBM-SCs), the dysregulation of STAT3 in glioblastoma, and targeting STAT3 for glioblastoma therapy.""",https://pubmed.ncbi.nlm.nih.gov/20879983
"""Prognostic differences and implications on treatment strategies between butterfly glioblastoma and glioblastoma with unilateral corpus callosum infiltration.""","""Approximately 25% of glioblastomas show at diagnosis a corpus callosum infiltration, which is associated with poor prognosis. The extent of corpus callosum involvement, however, ranges from partial unilateral to complete bilateral infiltration. The role of surgery in glioblastoma with corpus callosum involvement is controversial. In this study, we aimed to examine prognostic differences between glioblastoma with unilateral and glioblastoma with bilateral corpus callosum infiltration, and to evaluate possible treatment strategy implications. Patients with newly diagnosed glioblastoma from 2010 to 2019 were included. Corpus callosum infiltration was assessed in contrast-enhanced T1-weighted preoperative magnetic resonance imaging. Extent of resection, adjuvant treatments and overall survival were evaluated. Corpus callosum involvement was found in 96 (26.4%) out of 363 patients with newly diagnosed glioblastoma. Bilateral corpus callosum infiltration was found in 27 out of 96 patients (28%), and 69 patients had unilateral corpus callosum infiltration. Glioblastoma with corpus callosum affection had significantly lower median overall survival compared to glioblastoma without corpus callosum involvement (9 vs. 11 months, p = 0.02). A subgroup analysis of glioblastoma with unilateral corpus callosum infiltration revealed a significant difference in median overall survival dependent on extent of resection (6.5 without gross total resection vs. 11 months with gross total resection, Log-rank test p = 0.02). Our data confirms a shorter overall survival in glioblastoma subpopulation with corpus callosum involvement, especially for glioblastoma with bilateral corpus callosum infiltration. However, patients with partial corpus callosum infiltration undergoing gross total resection exhibited a significant survival benefit compared to their counterparts without gross total resection. Whenever reasonably achievable gross total resection should be considered as an integral part of the treatment strategy in glioblastoma with partial corpus callosum infiltration.""",https://pubmed.ncbi.nlm.nih.gov/36357498
"""Expression and Prognostic Value of Oct-4 in Astrocytic Brain Tumors.""","""Background: Glioblastomas are the most frequent type of malignant primary brain tumor with a median overall survival less than 15 months. Therapy resistance of glioblastomas has been attributed to the presence of tumor initiating stem-like cells (TSCs). TSC-related markers have therefore been suggested to have promising potentials as prognostic markers in gliomas. Methodology/principal findings: The aim of the present study was to investigate the expression and prognostic impact of the TSC-related marker Oct-4 in astrocytic brain tumors of increasing grade. In total 114 grade II, III and IV astrocytic brain tumors were immunohistochemically stained for Oct-4, and the fraction and intensity of Oct-4 positive cells were determined by morphometric analysis of full tumor sections. Oct-4 was expressed in all tumors, and the Oct-4 positive cell fraction increased with tumor grade (p = 0.045). There was no association between survival and Oct-4 positive cell fraction, neither when combining all tumor grades nor in analysis of individual grades. Oct-4 intensity was not associated with grade, but taking IDH1 status into account we found a tendency for high Oct-4 intensity to be associated with poor prognosis in anaplastic astrocytomas. Double immunofluorescence stainings showed co-localization in the perivascular niches of Oct-4 and two other TSC markers CD133 and nestin in glioblastomas. In some areas Oct-4 was expressed independently of CD133 and nestin. Conclusions: In conclusion, high Oct-4 fraction was associated with tumor malignancy, but seemed to be without independent prognostic influence in glioblastomas. Identification of a potential prognostic value in anaplastic astrocytomas requires additional studies using larger patient cohorts.""",https://pubmed.ncbi.nlm.nih.gov/28030635
"""Clinical significance and potential mechanism of AEBP1 in glioblastoma.""","""Glioblastomas (GBM), the most common primary brain tumor, lack accurate prognostic markers and have a poor prognosis. Our study was designed to identify effective biomarkers for GBM prognosis analysis and development of precise treatments. Differentially expressed genes (DEGs) between GBM patients and controls were analyzed from the Xena database and GEPIA. Based on the screened DEGs, univariate COX and LASSO regression analysis were performed to identify the most relevant genes associated with GBM prognosis. Genes highly expressed in GBM patients were selected to construct receiver operating characteristic analysis and enrichment analysis was constructed on groups of high and low expression of adipocyte enhancer-binding protein 1 (AEBP1). CIBERSORT, ssGSEA and ESTIMATE were used to perform immune infiltration analysis. About 3297 DEGs were identified using data from Xena database; 8 prognostic genes were identified. AEBP1, which plays a role in neuronal differentiation and development, was positively correlated in GBMs with immune infiltration; its high expression in cancer patients is associated with short overall survival and advanced tumor staging. This study suggests that AEBP1 could serve as a prognostic marker for GBMs and that patients with high expression may have a better response to immunotherapy.""",https://pubmed.ncbi.nlm.nih.gov/39190880
"""Determining a cut-off residual tumor volume threshold for patients with newly diagnosed glioblastoma treated with temozolomide chemoradiotherapy: A multicenter cohort study.""","""Standard-of-care treatment of glioblastomas involves maximal safe resection and adjuvant temozolomide chemo-radiotherapy. Although extent of resection (EOR) is a well-known surgical predictor for overall survival most lesions cannot be completely resected. We hypothesize that in the event of incomplete resection, residual tumor volume (RTV) may be a more significant predictor than EOR. This was a multicenter retrospective review of 147 adult glioblastoma patients (mean age 53 years) that underwent standard treatment. Semiautomatic magnetic resonance imaging segmentation was performed for pre- and postoperative scans for volumetric analysis. Cox proportional hazards regression and Kaplan-Meier survival analyses were performed for prognostic factors including: age, Karnofsky performance score (KPS), O(6)-methylguanine methyltransferase (MGMT) promoter methylation status, EOR and RTV. EOR and RTV cut-off values for improved OS were determined and internally validated by receiver operator characteristic (ROC) analysis for 12-month overall survival. Half of the tumors had MGMT promoter methylation (77, 52%). The median tumor volume, EOR and RTV were 43.20 cc, 93.5%, and 3.80 cc respectively. Gross total resection was achieved in 52 patients (35%). Cox proportional hazards regression, ROC and maximum Youden index analyses for RTV and EOR showed that a cut-off value of <3.50 cc (HR 0.69; 95% CI 0.48-0.98) and ≥84% (HR 0.64; 95% CI 0.43-0.96) respectively conferred an overall survival advantage. Independent overall survival predictors were MGMT promoter methylation (adjusted HR 0.35; 95% CI 0.23-0.55) and a RTV of <3.50 cc (adjusted HR 0.53; 95% CI 0.29-0.95), but not EOR for incompletely resected glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/30712777
"""[Genetic disorders in primary brain glioblastomas].""","""Glioblastomas are characterized by a variety of genetic and epigenetic disorders, identification of which allows constantly expanding a list of genes directly involved in carcinogenesis, thus increasing molecular diagnostics, monitoring and predicting disease. Molecular-genetic studies of patients with glioblastomas allowed revealing changes relevant to this disease and determining their prognostic significance. In the future molecular-biological markers along with clinical and therapeutic factors may play a role of separate and independent factors of prognosis in patients with malignant brain lesions.""",https://pubmed.ncbi.nlm.nih.gov/30475532
"""Perfusion Parameter Obtained on 3-Tesla Magnetic Resonance Imaging and the Ki-67 Labeling Index Predict the Overall Survival of Glioblastoma.""","""Background: Pulsed arterial spin-labeling, diffusion tensor imaging (DTI), and magnetic resonance spectroscopy (MRS) are useful for predicting glioma survival. We performed a comparative review of multiple parameters obtained using these pulse sequences on 3-Tesla magnetic resonance imaging (MRI) including the molecular status and Ki-67 labeling index in newly diagnosed supratentorial glioblastomas. Methods: A total of 35 patients with glioblastomas underwent pulsed arterial spin-labeling, DTI, and MRS studies using 3-Tesla MRI preoperatively. The isocitrate dehydrogenase (IDH) mutation status, methylguanine-DNA methyltransferase methylation status, and Ki-67 labeling index were calculated from the tumor specimen. Cutoff values were identified by analyzing a receiver operating characteristic curve, and the multivariate survival statistical technique was performed to determine the significant and independent parameters for predicting overall survival. Results: The multivariate Cox analysis showed that the maximum/mean relative cerebral blood flow (rCBF) ratio and the Ki-67 labeling index were significant and independent predictive parameters with a cutoff value of 1.589 for the maximum rCBF ratio, 1.286 for the mean rCBF ratio, and 19% for the Ki-67 labeling index and hazard ratios of 6.132 and 5.119, respectively. The Kaplan-Meier survival curves showed that patients with higher rCBF ratios and Ki-67 labeling indices had a shorter overall survival than others, with median overall survival durations of 479 (95% CI, 370-559) and 1243 (95% CI, 666-NA) days, respectively (P = 0.000167). Conclusions: Our findings indicate that the preoperative rCBF ratio and Ki-67 labeling index are useful parameters for predicting the overall survival of cerebral glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/33567368
"""Effect of cancer-associated fibroblasts on the migration of glioma cells in vitro.""","""Cancer-associated fibroblasts (CAFs) significantly influence biological properties of many tumors. The role of these mesenchymal cells is also anticipated in human gliomas. To evaluate the putative role of CAFs in glioblastoma, we tested the effect of CAF conditioned media on the proliferation and chemotaxis of glioma cells. The proliferation of glioma cells was stimulated to similar extent by both the normal fibroblasts (NFs) and CAF-conditioned media. Nevertheless, CAF-conditioned media enhanced the chemotactic migration of glioma cells significantly more potently than the media from normal fibroblasts. In order to determine whether CAF-like cells are present in human glioblastomas, immunofluorescence staining was performed on tissue samples from 20 patients using markers typical for CAFs. This analysis revealed regular presence of mesenchymal cells expressing characteristic CAF markers α-smooth muscle actin and TE-7 in human glioblastomas. These observations indicate the potential role of CAF-like cells in glioblastoma biology.""",https://pubmed.ncbi.nlm.nih.gov/25712375
"""Cellular and in vivo activity of a novel PI3K inhibitor, PX-866, against human glioblastoma.""","""The phosphatidylinositol-3-kinase (PI3K)/Akt oncogenic pathway is critical in glioblastomas. Loss of PTEN, a negative regulator of the PI3K pathway or activated PI3K/Akt pathway that drive increased proliferation, survival, neovascularization, glycolysis, and invasion is found in 70%-80% of malignant gliomas. Thus, PI3K is an attractive therapeutic target for malignant glioma. We report that a new irreversible PI3K inhibitor, PX-866, shows potent inhibitory effects on the PI3K/Akt signaling pathway in glioblastoma. PX-866 did not induce any apoptosis in glioma cells; however, an increase in autophagy was observed. PX-866 inhibited the invasive and angiogenic capabilities of cultured glioblastoma cells. In vivo, PX-866 inhibited subcutaneous tumor growth and increased the median survival time of animals with intracranial tumors. We also assessed the potential of proton magnetic resonance spectroscopy (MRS) as a noninvasive method to monitor response to PX-866. Our findings show that PX-866 treatment causes a drop in the MRS-detectable choline-to-NAA, ratio and identify this partial normalization of the tumor metabolic profile as a biomarker of molecular drug action. Our studies affirm that the PI3K pathway is a highly specific molecular target for therapies for glioblastoma and other cancers with aberrant PI3K/PTEN expression.""",https://pubmed.ncbi.nlm.nih.gov/20156803
"""Clinical significance of angiopoietin-like protein 3 expression in patients with glioblastoma.""","""There is strong evidence that angiopoietin-like peptide family is involved in the invasiveness and metastasis of cancer. Angiopoietin-like protein 3 (ANGPTL3) is proven to be involved in angiogenesis and tumor development. However, there is no published data on the role ANGPLT3 plays in glioblastomas. The present study was conducted to examine ANGPLT3 proteins expression and its association with clinicopathological factors and prognosis in human glioblastomas. Immunohistochemistry was used to evaluate the expression of ANGPTL3, EGFR and VEGFR. We found that 33 cases (57.9%) that showed strong immunostaining for ANGPTL3 proteins. However, there was no significant difference between the expression of ANGPTL3 and the proangiogenic factors, including EGFR or VEGFR. Patients with high/moderate expression of ANGPTL3 had a significantly shorter survival time (6.3 months) than those (median survival time 13.8 months) with low/negative expression. The overall survival (OS) was also investigated and analyzed by the Kaplan-Meier method, which showed a significant difference (P=0.0045, Breslow test). The present data leads to new insights into the role of ANGPTL3 in glioblastomas and provides an independent predictive factor.""",https://pubmed.ncbi.nlm.nih.gov/26639238
"""Patient-specific orthotopic glioblastoma xenograft models recapitulate the histopathology and biology of human glioblastomas in situ.""","""Frequent discrepancies between preclinical and clinical results of anticancer agents demand a reliable translational platform that can precisely recapitulate the biology of human cancers. Another critical unmet need is the ability to predict therapeutic responses for individual patients. Toward this goal, we have established a library of orthotopic glioblastoma (GBM) xenograft models using surgical samples of GBM patients. These patient-specific GBM xenograft tumors recapitulate histopathological properties and maintain genomic characteristics of parental GBMs in situ. Furthermore, in vivo irradiation, chemotherapy, and targeted therapy of these xenograft tumors mimic the treatment response of parental GBMs. We also found that establishment of orthotopic xenograft models portends poor prognosis of GBM patients and identified the gene signatures and pathways signatures associated with the clinical aggressiveness of GBMs. Together, the patient-specific orthotopic GBM xenograft library represent the preclinically and clinically valuable 'patient tumor's phenocopy' that represents molecular and functional heterogeneity of GBMs.""",https://pubmed.ncbi.nlm.nih.gov/23333277
"""Clinical and immunohistochemical prognostic factors in adult glioblastoma patients.""","""Objective: Glioblastomas are the commonest and the most malignant of all adult brain tumors, characterized by genetic instability, intratumoral histopathological variability, and unpredictable clinical behavior. The utility of tumor markers that reflect their underlying biology is becoming increasingly important with respect to patient prognostication and their potential role as molecular targets of therapy is being recognized. In this study, we aimed to identify the clinical factors and some immunohistochemical markers that could have an effect on patient survival in supratentorial glioblastomas. Materials and methods: We evaluated 54 cases of adult supratentorial glioblastomas operated over a span of 1 year, with respect to clinical features such as age, Karnofsky performance score (KPS), extent of resection, adjuvant therapy, and immunohistochemical expression of p53, EGFR (Epidermal Growth Factor Receptor) and PTEN (Phosphatase and Tensin homolog). Results: Radiotherapy and KPS at presentation were significant predictors of outcome in both univariate and multivariate analyses. Among immunohistochemical variables; loss of PTEN expression in association with over-expression of EGFR showed a trend towards poorer survival, in univariate analysis. Over-expression of EGFR and/or p53 emerged as significant predictors of poor outcome on multivariate analysis, despite failing to prognosticate on univariate analysis. Conclusions: Our study shows that EGFR and p53 overexpression along with loss of PTEN expression are important adjuncts to clinical variables in prognosticating glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/19788052
"""Resection versus biopsy in patients with glioblastoma (RESBIOP study): study protocol for an international multicentre prospective cohort study (ENCRAM 2202).""","""Introduction: There are no guidelines or prospective studies defining the optimal surgical treatment for glioblastomas in older patients (≥70 years), for those with a limited functioning performance at presentation (Karnofsky Performance Scale ≤70) or for those with tumours in certain locations (midline, multifocal). Therefore, the decision between resection and biopsy is varied, among neurosurgeons internationally and at times even within an institution. This study aims to compare the effects of maximal tumour resection versus tissue biopsy on survival, functional, neurological and quality of life outcomes in these patient subgroups. Furthermore, it evaluates which modality would maximise the potential to undergo adjuvant treatment. Methods and analysis: This study is an international, multicentre, prospective, two-arm cohort study of an observational nature. Consecutive patients with glioblastoma will be treated with resection or biopsy and matched with a 1:1 ratio. Primary endpoints are (1) overall survival and (2) proportion of patients that have received adjuvant treatment with chemotherapy and radiotherapy. Secondary endpoints are (1) proportion of patients with National Institute of Health Stroke Scale deterioration at 6 weeks, 3 months and 6 months after surgery; (2) progression-free survival (PFS); (3) quality of life at 6 weeks, 3 months and 6 months after surgery and (4) frequency and severity of serious adverse events. The total duration of the study is 5 years. Patient inclusion is 4 years; follow-up is 1 year. Ethics and dissemination: The study has been approved by the Medical Ethics Committee (METC Zuid-West Holland/Erasmus Medical Center; MEC-2020-0812). The results will be published in peer-reviewed academic journals and disseminated to patient organisations and media. Trial registration number: NCT06146725.""",https://pubmed.ncbi.nlm.nih.gov/39260848
"""Glioblastomas at the white matter of temporo-parietal junction cause a poor postoperative independence level.""","""Introduction: Right cerebral hemispheric glioblastomas (GBMs) often decrease the Karnofsky performance status (KPS) score postoperatively, despite the patient having sufficient patient function while performing daily living. This study aimed to evaluate the factors that could cause poor KPS scores during the postoperative chronic phase in patients with right cerebral hemispheric GBMs. Methods: Data of 47 patients with newly diagnosed right cerebral hemispheric GBMs were analyzed. All patients were assessed preoperatively and 3 months postoperatively to determine KPS and brain function. To determine tumor location related to the postoperative KPS scores, we used voxel-based lesion symptom mapping (VLSM). The patients were divided into two groups (involvement and non-involvement groups) based on whether their lesion involved a significant region identified by VLSM. We then compared functional factors and prognosis between the groups using the chi-squared and log-rank tests, respectively. Results: The KPS score significantly decreased after surgery compared to that preoperatively measured (p = 0.023). VLSM revealed that tumors in the white matter of temporo-parietal junction (WM-TPJ) caused a significant decline in the KPS score at three months postoperatively. The patients in the involvement group had a higher probability of impaired attention, visuospatial cognition, emotion recognition, and visual field than did those in the non-involvement group. In addition, tumor in the WM-TPJ were associated with shorter progression-free survival and overall survival (p = 0.039 and 0.023, respectively). Conclusions: GBMs involving the right WM-TPJ are more likely to result in poor postoperative KPS scores and prognoses. Impairments of several kinds of brain functions caused by tumor invasion to the WM-TPJ may be associated with lower KPS scores.""",https://pubmed.ncbi.nlm.nih.gov/37847481
