Title,Abstract,Link
"""Understanding the glioblastoma tumor microenvironment: leveraging the extracellular matrix to increase immunotherapy efficacy.""","""Glioblastoma (GBM) accounts for approximately half of all malignant brain tumors, and it remains lethal with a five-year survival of less than 10%. Despite the immense advancements in the field, it has managed to evade even the most promising therapeutics: immunotherapies. The main reason is the highly spatiotemporally heterogeneous and immunosuppressive GBM tumor microenvironment (TME). Accounting for this complex interplay of TME-driven immunosuppression is key to developing effective therapeutics. This review will explore the immunomodulatory role of the extracellular matrix (ECM) by establishing its contribution to the TME as a key mediator of immune responses in GBM. This relationship will help us elucidate therapeutic targets that can be leveraged to develop and deliver more effective immunotherapies.""",https://pubmed.ncbi.nlm.nih.gov/38380331
"""Prognostic differences and implications on treatment strategies between butterfly glioblastoma and glioblastoma with unilateral corpus callosum infiltration.""","""Approximately 25% of glioblastomas show at diagnosis a corpus callosum infiltration, which is associated with poor prognosis. The extent of corpus callosum involvement, however, ranges from partial unilateral to complete bilateral infiltration. The role of surgery in glioblastoma with corpus callosum involvement is controversial. In this study, we aimed to examine prognostic differences between glioblastoma with unilateral and glioblastoma with bilateral corpus callosum infiltration, and to evaluate possible treatment strategy implications. Patients with newly diagnosed glioblastoma from 2010 to 2019 were included. Corpus callosum infiltration was assessed in contrast-enhanced T1-weighted preoperative magnetic resonance imaging. Extent of resection, adjuvant treatments and overall survival were evaluated. Corpus callosum involvement was found in 96 (26.4%) out of 363 patients with newly diagnosed glioblastoma. Bilateral corpus callosum infiltration was found in 27 out of 96 patients (28%), and 69 patients had unilateral corpus callosum infiltration. Glioblastoma with corpus callosum affection had significantly lower median overall survival compared to glioblastoma without corpus callosum involvement (9 vs. 11 months, p = 0.02). A subgroup analysis of glioblastoma with unilateral corpus callosum infiltration revealed a significant difference in median overall survival dependent on extent of resection (6.5 without gross total resection vs. 11 months with gross total resection, Log-rank test p = 0.02). Our data confirms a shorter overall survival in glioblastoma subpopulation with corpus callosum involvement, especially for glioblastoma with bilateral corpus callosum infiltration. However, patients with partial corpus callosum infiltration undergoing gross total resection exhibited a significant survival benefit compared to their counterparts without gross total resection. Whenever reasonably achievable gross total resection should be considered as an integral part of the treatment strategy in glioblastoma with partial corpus callosum infiltration.""",https://pubmed.ncbi.nlm.nih.gov/36357498
"""Antiangiogenic agents in the treatment of recurrent or newly diagnosed glioblastoma: analysis of single-agent and combined modality approaches.""","""Surgical resection followed by radiotherapy and temozolomide in newly diagnosed glioblastoma can prolong survival, but it is not curative. For patients with disease progression after frontline therapy, there is no standard of care, although further surgery, chemotherapy, and radiotherapy may be used. Antiangiogenic therapies may be appropriate for treating glioblastomas because angiogenesis is critical to tumor growth. In a large, noncomparative phase II trial, bevacizumab was evaluated alone and with irinotecan in patients with recurrent glioblastoma; combination treatment was associated with an estimated 6-month progression-free survival (PFS) rate of 50.3%, a median overall survival of 8.9 months, and a response rate of 37.8%. Single-agent bevacizumab also exceeded the predetermined threshold of activity for salvage chemotherapy (6-month PFS rate, 15%), achieving a 6-month PFS rate of 42.6% (p < 0.0001). On the basis of these results and those from another phase II trial, the US Food and Drug Administration granted accelerated approval of single-agent bevacizumab for the treatment of glioblastoma that has progressed following prior therapy. Potential antiangiogenic agents-such as cilengitide and XL184-also show evidence of single-agent activity in recurrent glioblastoma. Moreover, the use of antiangiogenic agents with radiation at disease progression may improve the therapeutic ratio of single-modality approaches. Overall, these agents appear to be well tolerated, with adverse event profiles similar to those reported in studies of other solid tumors. Further research is needed to determine the role of antiangiogenic therapy in frontline treatment and to identify the optimal schedule and partnering agents for use in combination therapy.""",https://pubmed.ncbi.nlm.nih.gov/21214925
"""Intraarterial delivery of virotherapy for glioblastoma.""","""Oncolytic viruses (OVs) have been used in the treatment of cancer, in a focused manner, since the 1990s. These OVs have become popular in the treatment of several cancers but are only now gaining interest in the treatment of glioblastoma (GBM) in recent clinical trials. In this review, the authors discuss the unique applications of intraarterial (IA) delivery of OVs, starting with concepts of OV, how they apply to IA delivery, and concluding with discussion of the current ongoing trials. Several OVs have been used in the treatment of GBM, including specifically several modified adenoviruses. IA delivery of OVs has been performed in the hepatic circulation and is now being studied in the cerebral circulation to help enhance delivery and specificity. There are some interesting synergies with immunotherapy and IA delivery of OVs. Some of the shortcomings are discussed, specifically the systemic response to OVs and feasibility of treatment. Future studies can be performed in the preclinical setting to identify the ideal candidates for translation into clinical trials, as well as the nuances of this novel delivery method.""",https://pubmed.ncbi.nlm.nih.gov/33524944
"""Engineered cells as glioblastoma therapeutics.""","""In spite of significant recent advances in our understanding of the genetics and cell biology of glioblastoma, to date, this has not led to improved treatments for this cancer. In addition to small molecule, antibody, and engineered virus approaches, engineered cells are also being explored as glioblastoma therapeutics. This includes CAR-T cells, CAR-NK cells, as well as engineered neural stem cells and mesenchymal stem cells. Here we review the state of this field, starting with clinical trial studies. These have established the feasibility and safety of engineered cell therapies for glioblastoma and show some evidence for activity. Next, we review the preclinical literature and compare the strengths and weaknesses of various starting cell types for engineered cell therapies. Finally, we discuss future directions for this nascent but promising modality for glioblastoma therapy.""",https://pubmed.ncbi.nlm.nih.gov/33753869
"""Comparison of peripheral leukocyte parameters in patients receiving conventionally and hypofractionated radiotherapy schemes for the treatment of newly diagnosed glioblastoma.""","""Introduction: Treatment for glioblastomas, aggressive and nearly uniformly fatal brain tumors, provide limited long-term success. Immunosuppression by myeloid cells in both the tumor microenvironment and systemic circulation are believed to contribute to this treatment resistance. Standard multi-modality therapy includes conventionally fractionated radiotherapy over 6 weeks; however, hypofractionated radiotherapy over 3 weeks or less may be appropriate for older patients or populations with poor performance status. Lymphocyte concentration changes have been reported in patients with glioblastoma; however, monocytes are likely a key cell type contributing to immunosuppression in glioblastoma. Peripheral monocyte concentration changes in patients receiving commonly employed radiation fractionation schemes are unknown. Methods: To determine the effect of conventionally fractionated and hypofractionated radiotherapy on complete blood cell leukocyte parameters, retrospective longitudinal concentrations were compared prior to, during, and following standard chemoradiation treatment. Results: This study is the first to report increased monocyte concentrations and decreased lymphocyte concentrations in patients treated with conventionally fractionated radiotherapy compared to hypofractionated radiotherapy. Discussion: Understanding the impact of fractionation on peripheral blood leukocytes is important to inform selection of dose fractionation schemes for patients receiving radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/38022656
"""Current Advances in Immunotherapy for Glioblastoma.""","""Purpose of review: This review seeks to inform oncology clinicians and researchers about the development of novel immunotherapies for the treatment of glioblastoma. An enumeration of ongoing and recently completed clinical trials will be discussed with special attention given to current technologies implemented to overcome central nervous system-specific challenges including barriers to the peripheral immune system, impaired antigen presentation, and T cell dysfunction. Recent findings: The success of immunotherapy in other solid cancers has served as a catalyst to explore its application in glioblastoma, which has limited response to other treatments. Recent developments include multi-antigen vaccines that seek to overcome the heterogeneity of glioblastoma, as well as immune checkpoint inhibitors, which could amplify the adaptive immune response and may have promise in combinatorial approaches. Additionally, oncolytic and retroviruses have opened the door to a plethora of combinatorial approaches aiming to leverage their immunogenicity and/or ability to carry therapeutic transgenes. Treatment of glioblastoma remains a serious challenge both with regard to immune-based as well as other therapeutic strategies. The disease has proven to be highly resistant to treatment due to a combination of tumor heterogeneity, adaptive expansion of resistant cellular subclones, evasion of immune surveillance, and manipulation of various signaling pathways involved in tumor progression and immune response. Immunotherapeutics that are efficacious in other cancer types have unfortunately not enjoyed the same success in glioblastoma, illustrating the challenging and complex nature of this disease and demonstrating the need for development of multimodal treatment regimens utilizing the synergistic qualities of immune-mediated therapies.""",https://pubmed.ncbi.nlm.nih.gov/33496872
"""[What type of adjuvant chemotherapy should be proposed for the initial treatment of glioblastoma?].""","""Carmustine wafers (Gliadel) and temozolomide (Temodal) were recently approved for initial management of glioblastoma. Gliadel) is a polymer wafer containing carmustine. These wafers are designed to be placed in the surgical cavity after glioblastoma resection to deliver local chemotherapy. This treatment is intended for tumors for which gross total resection is possible. Temozolomide is administered concomitantly with radiotherapy for six weeks followed by six cycles of adjuvant temozolomide (EORTC 26981, also known as 'Stupp's protocol'). Temozolomide administered according to this protocol produced a median survival benefit of 2 months in glioblastomas, and carmustine a similar benefit in high-grade gliomas. The two-year survival rate was 26.5% with radiotherapy plus temozolomide compared with 10.4% with radiotherapy alone. In patients with complete resection, two-year survival reached 38%. These two new treatments are essentially intended for patients younger than 70 years and with a Karnofsky index>70. Ongoing studies are evaluating the possible value of combining these two treatments.""",https://pubmed.ncbi.nlm.nih.gov/17350791
"""Transferrin-Targeted Liposomes in Glioblastoma Therapy: A Review.""","""Glioblastoma (GBM) is a highly aggressive brain tumor, and its treatment is further complicated by the high selectivity of the blood-brain barrier (BBB). The scientific community is urgently seeking innovative and effective therapeutic solutions. Liposomes are a promising new tool that has shown potential in addressing the limitations of chemotherapy, such as poor bioavailability and toxicity to healthy cells. However, passive targeting strategies based solely on the physicochemical properties of liposomes have proven ineffective due to a lack of tissue specificity. Accordingly, the upregulation of transferrin receptors (TfRs) in brain tissue has led to the development of TfR-targeted anticancer therapeutics. Currently, one of the most widely adopted methods for improving drug delivery in the treatment of GBM and other neurological disorders is the utilization of active targeting strategies that specifically target this receptor. In this review, we discuss the role of Tf-conjugated liposomes in GBM therapy and present some recent studies investigating the drug delivery efficiency of Tf-liposomes; in addition, we address some challenges currently facing this approach to treatment and present some potential improvement possibilities.""",https://pubmed.ncbi.nlm.nih.gov/37686065
"""Viral Control of Glioblastoma.""","""Glioblastoma multiforme (GBM) is a universally lethal cancer of the central nervous system. Patients with GBM have a median survival of 14 months and a 5-year survival of less than 5%, a grim statistic that has remained unchanged over the last 50 years. GBM is intransigent for a variety of reasons. The immune system has a difficult time mounting a response against glioblastomas because they reside in the brain (an immunologically dampened compartment) and generate few neoantigens relative to other cancers. Glioblastomas inhabit the brain like sand in the grass and display a high degree of intra- and inter-tumoral heterogeneity, impeding efforts to therapeutically target a single pathway. Of all potential therapeutic strategies to date, virotherapy offers the greatest chance of counteracting each of the obstacles mounted by GBM. Virotherapy can xenogenize a tumor that is deft at behaving like 'self', triggering adaptive immune recognition in an otherwise immunologically quiet compartment. Viruses can also directly lyse tumor cells, creating damage and further stimulating secondary immune reactions that are detrimental to tumor growth. In this review, we summarize the basic immune mechanisms underpinning GBM immune evasion and the recent successes achieved using virotherapies.""",https://pubmed.ncbi.nlm.nih.gov/34209584
"""[Glioblastoma in the elderly].""","""Incidence of malignant gliomas is growing in the elderly population. Unfortunately, increasing age is one of the most important negative prognostic factors in gliomas. However, the previous nihilistic approach is progressively changing towards more active strategies. Particularly, prospective randomized studies have recently established the benefit of radiotherapy associated with concomitant and adjuvant chemotherapy by temozolomide in older patients with good functional status suffering from malignant gliomas. Chemotherapy alone may even be useful in this population, especially in patients with poor functional status. Symptomatic treatments such as corticosteroids and antiepileptic drugs may be less tolerated in this population compared to younger patients and should be used only if needed. Initial performance status, quality of life and concomitant pathologies are obviously important factors to consider before treatment onset. The willingness of the patient and his caregivers will also be the key of the therapeutic decision. In the future, it will be necessary to develop specific schedules of treatment in this population. For this reason, prospective randomized clinical trials are needed to improve the pattern of care of malignant glioma in the elderly.""",https://pubmed.ncbi.nlm.nih.gov/30998187
"""Overcoming delivery barriers in immunotherapy for glioblastoma.""","""Glioblastoma is one of the deadliest forms of primary adult tumors, with median survival of 14.6 months post-diagnosis despite aggressive standard of care treatment. This grim prognosis for glioblastoma patients has changed little in the past two decades, necessitating novel treatment modalities. One potential treatment modality is cancer immunotherapy, which has shown remarkable progress in slowing disease progression or even potentially curing certain solid tumors. However, the transport barriers posed by the blood-brain barrier and the immune privileged status of the central nervous system pose drug delivery obstacles that are unique to brain tumors. In this review, we provide an overview of the various physiological, immunological, and drug delivery barriers that must be overcome for effective glioblastoma treatment. We discuss chemical modification strategies to enable nanomedicines to bypass the blood-brain barrier and reach intracranial tumors. Finally, we highlight recent advances in biomaterial-based strategies for cancer immunotherapy that can be adapted to glioblastoma treatment.""",https://pubmed.ncbi.nlm.nih.gov/34053034
"""Current status of precision oncology in adult glioblastoma.""","""The concept of precision oncology, the application of targeted drugs based on comprehensive molecular profiling, has revolutionized treatment strategies in oncology. This review summarizes the current status of precision oncology in glioblastoma (GBM), the most common and aggressive primary brain tumor in adults with a median survival below 2 years. Targeted treatments without prior target verification have consistently failed. Patients with BRAF V600E-mutated GBM benefit from BRAF/MEK-inhibition, whereas targeting EGFR alterations was unsuccessful due to poor tumor penetration, tumor cell heterogeneity, and pathway redundancies. Systematic screening for actionable molecular alterations resulted in low rates (< 10%) of targeted treatments. Efficacy was observed in one-third and currently appears to be limited to BRAF-, VEGFR-, and mTOR-directed treatments. Advancing precision oncology for GBM requires consideration of pathways instead of single alterations, new trial concepts enabling rapid and adaptive drug evaluation, a focus on drugs with sufficient bioavailability in the CNS, and the extension of target discovery and validation to the tumor microenvironment, tumor cell networks, and their interaction with immune cells and neurons.""",https://pubmed.ncbi.nlm.nih.gov/38899374
"""Glioblastoma: changing expectations?""","""Glioblastoma (GB) represents the most aggressive glioma in the adult population. Despite recent research efforts, the prognosis of patients with GB has remained dismal. Lately, the knowledge of genetic information about gliomagenesis has increased; we even have a classification of the genetic expression of the tumour. The main problem is that at the moment we do not have any therapeutical resources to help us better treat these tumours, as we can do, with others tumours like breast, lung and colorectal cancer. We have also improved on diagnostic imaging, especially with the new MRI sequences; we can now better define the characteristics of the tumour area and the surrounding brain structures, allowing us to adjust resections. Thanks to the most advanced surgery techniques, such as neuronavigation, intraoperative control of the nervous function and the tumour volume, the neurosurgeon is able to complete tumour exeresis with less morbidity. These imaging techniques allow the radiation oncologist to better contour the irradiation target volume, the structures and the organs at risk, to diminish the irradiation of apparently healthy tissue. Nowadays, knowledge of brain stem cells provides new expectations for future treatments. Novel targeted agents such as bevacizumab, imatinib, erlotinib, temsirolimus, immunotherapy, cilengitide, talampanel, etc. are helping classical chemotherapeutic agents, like temozolomide, to achieve an increase in overall survival. The main objective is to improve median overall survival, which is currently between 9 and 12 months, with a good quality of life, measured by the ability to carry out daily life activities.""",https://pubmed.ncbi.nlm.nih.gov/21493184
"""Personalized mRNA vaccines in glioblastoma therapy: from rational design to clinical trials.""","""Glioblastomas (GBMs) are the most common and aggressive malignant brain tumors, presenting significant challenges for treatment due to their invasive nature and localization in critical brain regions. Standard treatment includes surgical resection followed by radiation and adjuvant chemotherapy with temozolomide (TMZ). Recent advances in immunotherapy, including the use of mRNA vaccines, offer promising alternatives. This review focuses on the emerging use of mRNA vaccines for GBM treatment. We summarize recent advancements, evaluate current obstacles, and discuss notable successes in this field. Our analysis highlights that while mRNA vaccines have shown potential, their use in GBM treatment is still experimental. Ongoing research and clinical trials are essential to fully understand their therapeutic potential. Future developments in mRNA vaccine technology and insights into GBM-specific immune responses may lead to more targeted and effective treatments. Despite the promise, further research is crucial to validate and optimize the effectiveness of mRNA vaccines in combating GBM.""",https://pubmed.ncbi.nlm.nih.gov/39367418
"""Glioblastoma-activated pericytes support tumor growth via immunosuppression.""","""Glioblastoma multiforme is the most common and aggressive primary brain tumor, with an extremely poor prognosis. The lack of detailed knowledge about the cellular and molecular mechanisms involved in glioblastoma development restricts the design of efficient therapies. A recent study using state-of-art technologies explores the role of pericytes in the glioblastoma microenvironment. Glioblastoma-activated pericytes develop an immunosuppressive phenotype, reducing T-cell activation through the induction of an anti-inflammatory response. Strikingly, pericytes support glioblastoma growth in vitro and in vivo. Here, we describe succinctly the results and implications of the findings reported in pericytes' and glioblastomas' biology. The emerging knowledge from this study will be essential for the treatment of brain tumors.""",https://pubmed.ncbi.nlm.nih.gov/29479841
"""Immunoengineering in glioblastoma imaging and therapy.""","""Patients diagnosed with glioblastoma have poor prognosis. Conventional treatment strategies such as surgery, chemotherapy, and radiation therapy demonstrated limited clinical success and have considerable side effects on healthy tissues. A central challenge in treating brain tumors is the poor permeability of the blood-brain barrier (BBB) to therapeutics. Recently, various methods based on immunotherapy and nanotechnology have demonstrated potential in addressing these obstacles by enabling precise targeting of brain tumors to minimize adverse effects, while increasing targeted drug delivery across the BBB. In addition to treating the tumors, these approaches may be used in conjunction with imaging modalities, such as magnetic resonance imaging and positron emission tomography to enhance the prognosis procedures. This review aims to provide mechanistic understanding of immune system regulation in the central nervous system and the benefits of nanoparticles in the prognosis of brain tumors. This article is characterized under: Diagnostic Tools > in vivo Nanodiagnostics and Imaging Nanotechnology Approaches to Biology > Cells at the Nanoscale Nanotechnology Approaches to Biology > Nanoscale Systems in Biology.""",https://pubmed.ncbi.nlm.nih.gov/31407522
"""Pharmacotherapy of Glioblastoma: Established Treatments and Emerging Concepts.""","""Glioblastoma is the most frequent malignant brain tumor and is characterized by poor prognosis, increased invasiveness, and high recurrence rates. Standard treatment for glioblastoma includes maximal safe surgical resection, radiation, and chemotherapy with temozolomide. Despite treatment advances, only 15-20% of glioblastoma patients survive to 5 years, and no therapies have demonstrated a durable survival benefit in recurrent disease. In the last 10 years, significant advances in knowledge of the biology and molecular pathology of the malignancy have opened the way to new treatment options. Clinical management of patients (pseudo-progressions, side effects of therapies, best supportive care, centralization in expertise care centers) has improved. In brain tumors, such as in other solid tumors, we have entered an era of immune-oncology. Immunotherapy seems to have an acceptable safety and tolerability profile in the recurrent setting and is under investigation in clinical trials in newly diagnosed glioblastoma patients. This review focuses on novel targeted therapies recently developed for the management of newly diagnosed and recurrent glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/28681349
"""[Glioblastoma treatment in 2010].""","""The treatment of glioblastomas requires a multidisciplinary approach because despite the progresses in surgical and iconographic managements associated with research knowledge this disease presently remains incurable and progresses during the 6 months after its diagnose. Current recommendations are that patients with glioblastoma should undergo maximum surgical resection followed by concurrent radiation and chemotherapy with the alkylating drug temozolomide, followed subsequently by additional adjuvant temozolomide for a period of up to 6 months. Temozolomide mechanism of action is complex and we have recently evidenced a temozolomide-associated anti-angiogenic activity in vitro and in vivo on preclinical human glioblastoma models. We describe in the current review the temozolomide-associated antiangiogenic activity. We also describe here the major signaling pathways that can be constitutively activated in migrating glioma cells, and which render these cells resistant to proapoptotic insults such as conventional chemotherapies. In light of this resistance, we therefore describe the targeted therapies and local drug delivery systems which could be used to complement conventional treatments. We have reviewed more than 400 ongoing clinical trials with respect to these new targeted therapy approaches alone or in combination for glioblastoma therapy and we also emphasize the importance of vaccinotherapy. We conclude our review with a therapeutic model that could be used in the light of the present knowledge.""",https://pubmed.ncbi.nlm.nih.gov/19998795
"""A biopolymeric mesh enriched with PLGA microparticles loaded with AT101 for localized glioblastoma treatment.""","""Current treatment strategies for glioblastoma (GBM) including surgical resection and adjuvant radio/chemotherapy result in a limited progression-free survival time of patients due to rapidly occurring tumor recurrences. The urgent need for more effective treatments has led to the development of different approaches for localized drug delivery systems (DDSs) offering the advantages of reduced systemic side effects. A promising candidate for the treatment of GBMs is AT101, the R-(-)-enantiomer of gossypol due to its ability to induce apoptosis or trigger autophagic cell death in tumor cells. Here, we present an alginate-based drug-releasing mesh ladened with AT101-loaded PLGA microspheres (AT101-GlioMesh). The AT101-loaded PLGA microspheres were fabricated using an oil-in-water emulsion solvent evaporation method obtaining a high encapsulation efficiency. The drug-loaded microspheres enabled the release of AT101 over several days at the tumor site. The cytotoxic effect of the AT101-loaded mesh was evaluated using two different GBM cell lines. Strikingly, encapsulation of AT101 in PLGA-microparticles and subsequent embedding in GlioMesh resulted in a sustained delivery and more efficient cytotoxic effect of AT101 on both GBM cell lines. Thus, such a DDS holds promise for GBM therapy likely by preventing the development of tumor recurrences.""",https://pubmed.ncbi.nlm.nih.gov/37054732
"""Is the blood-brain barrier really disrupted in all glioblastomas? A critical assessment of existing clinical data.""","""The blood-brain barrier (BBB) excludes the vast majority of cancer therapeutics from normal brain. However, the importance of the BBB in limiting drug delivery and efficacy is controversial in high-grade brain tumors, such as glioblastoma (GBM). The accumulation of normally brain impenetrant radiographic contrast material in essentially all GBM has popularized a belief that the BBB is uniformly disrupted in all GBM patients so that consideration of drug distribution across the BBB is not relevant in designing therapies for GBM. However, contrary to this view, overwhelming clinical evidence demonstrates that there is also a clinically significant tumor burden with an intact BBB in all GBM, and there is little doubt that drugs with poor BBB permeability do not provide therapeutically effective drug exposures to this fraction of tumor cells. This review provides an overview of the clinical literature to support a central hypothesis: that all GBM patients have tumor regions with an intact BBB, and cure for GBM will only be possible if these regions of tumor are adequately treated.""",https://pubmed.ncbi.nlm.nih.gov/29016900
"""Advanced Cell Therapies for Glioblastoma.""","""The sheer ubiquity of Gioblastoma (GBM) cases would lead you to believe that there should have been many opportunities for the discovery of treatments to successfully render it into remission. Unfortunately, its persistent commonality is due in large part to the fact that it is the most treatment-resistant tumors in adults. That completely changes the treatment plan of attack. Long established and accepted treatment therapies such as surgical resection, radiation, and aggressive chemotherapy, (and any combination thereof) have only confirmed that the disease lives up to its treatment-resistant reputation. To add to the seemingly insurmountable task of finding a cure, GBM has also proven to be a very stubborn and formidable opponent to newer immunotherapies. Across the board, regardless of the therapy combination, the five-year survival rate of GBM patients is still very poor at a heartbreaking 5.6%. Obviously, the present situation cannot be tolerated or deemed acceptable. The grave situation calls for researchers to be more innovative and find more efficient strategies to discover new and successful strategies to treat GBM. Inspired by researchers worldwide attempting to control GBM, we provide in this review a comprehensive overview of the many diverse cell therapies currently being used to treat GBM. An overview of the treatments include: CAR T cells, CAR NK cells, gamma-delta T cells, NKT cells, dendritic cells, macrophages, as well stem cell-based strategies. To give you the complete picture, we will discuss the efficacy, safety, and developmental stages, the mechanisms of action and the challenges of each of these therapies and detail their potential to be the next-generation immunotherapeutic to eliminate this dreadful disease.""",https://pubmed.ncbi.nlm.nih.gov/36052072
"""Congress of neurological surgeons systematic review and evidence-based clinical practice parameter guidelines for the treatment of adults with newly diagnosed glioblastoma: Introduction and Methods.""","""Purpose: This is an update of the evidence-based guideline for management of newly diagnosed glioblastomas sponsored by the American Association of Neurological Surgeons (AANS) and Congress of Neurological Surgeons (CNS) initially published in 2008. The objective is to update evidence-based management of newly diagnosed glioblastomas over all commonly used diagnostic and treatment modalities in regularly encountered clinical situations. Methods: A multidisciplinary writing group was assembled to create documents related to imaging, cytoreductive surgery, neuropathology, radiation therapy, chemotherapy and emerging developments. Questions from the prior set of guidelines, and new and modified questions were used to guide a search of the scientific literature since the last guideline search was completed in June 2005. Citations were screened, classified and used as evidence to create recommendations addressing the questions in a manner that was directly linked to this evidence. Results: The sixteen writers produced 34 questions resulting in eight Level I recommendations, eleven Level II recommendations, and 27 Level II recommendations across all the topics. In some instances, insufficient data was available to answer all or part of a question and this is stated and explained. Conclusions: This series of guidelines is based upon relevant evidence in the literature related to the management of newly diagnosed glioblastomas. They set a benchmark for the management of this disease while highlighting key areas of weakness in our knowledge and suggest directions for future basic and clinical research to improve evidence quality and recommendation strength.""",https://pubmed.ncbi.nlm.nih.gov/33215339
"""Temporal change of DNA methylation subclasses between matched newly diagnosed and recurrent glioblastoma.""","""The longitudinal transition of phenotypes is pivotal in glioblastoma treatment resistance and DNA methylation emerged as an important tool for classifying glioblastoma phenotypes. We aimed to characterize DNA methylation subclass heterogeneity during progression and assess its clinical impact. Matched tissues from 47 glioblastoma patients were subjected to DNA methylation profiling, including CpG-site alterations, tissue and serum deconvolution, mass spectrometry, and immunoassay. Effects of clinical characteristics on temporal changes and outcomes were studied. Among 47 patients, 8 (17.0%) had non-matching classifications at recurrence. In the remaining 39 cases, 28.2% showed dominant DNA methylation subclass transitions, with 72.7% being a mesenchymal subclass. In general, glioblastomas with a subclass transition showed upregulated metabolic processes. Newly diagnosed glioblastomas with mesenchymal transition displayed increased stem cell-like states and decreased immune components at diagnosis and exhibited elevated immune signatures and cytokine levels in serum. In contrast, tissue of recurrent glioblastomas with mesenchymal transition showed increased immune components but decreased stem cell-like states. Survival analyses revealed comparable outcomes for patients with and without subclass transitions. This study demonstrates a temporal heterogeneity of DNA methylation subclasses in 28.2% of glioblastomas, not impacting patient survival. Changes in cell state composition associated with subclass transition may be crucial for recurrent glioblastoma targeted therapies.""",https://pubmed.ncbi.nlm.nih.gov/38244080
"""Emerging therapies for glioblastoma.""","""Importance: Glioblastoma is the most common primary malignant brain tumor, but despite multimodal treatment with surgery, radiotherapy, and temozolomide chemotherapy, the prognosis is poor, with a median survival of 16 to 19 months and poor quality of life throughout the disease course. New treatments are needed. Evidence review: Articles were identified through a search of PubMed references from March 2005 through January 2014, using the terms glioblastoma, glioma, malignant glioma, and brain neoplasm, as well as by search of the authors' files. Clinical trials were identified in the Clinicaltrials.gov registry. Findings: Advances in the understanding of the molecular biology of glioblastoma are being rapidly translated into innovative clinical trials, capitalizing on improved genomic, epigenetic, transcriptional, and proteomic characterization of glioblastomas as well as host factors, including the brain microenvironment and immune system interactions. Therapies targeting tumor growth factor receptors and downstream pathways, angiogenesis, modulation of cancer stemlike cells, cell cycle regulation, oncolytic viruses, new radiotherapy techniques, and immunotherapy, including vaccines and modulation of immune checkpoints (eg, programmed cell death 1 and cytotoxic T-lymphocyte antigen 4), are under investigation. In addition to novel agents, techniques to circumvent the blood-brain barrier to facilitate central nervous system drug exposure are being developed. Conclusions and relevance: Glioblastoma is an aggressive tumor with heterogeneous molecular features and complex host interactions, many of which are amenable to therapeutic intervention. Meaningful treatment advances will depend on identifying agents that target mechanistic vulnerabilities that are relevant to specific subgroups of patients; increasing patient enrollment into clinical trials is essential to accelerate the development of patient-tailored treatments.""",https://pubmed.ncbi.nlm.nih.gov/25244650
"""Nanoparticles Mediated the Diagnosis and Therapy of Glioblastoma: Bypass or Cross the Blood-Brain Barrier.""","""Glioblastoma is one of the most aggressive central nervous system malignancies with high morbidity and mortality. Current clinical approaches, including surgical resection, radiotherapy, and chemotherapy, are limited by the difficulty of targeting brain lesions accurately, leading to disease recurrence and fatal outcomes. The lack of effective treatments has prompted researchers to continuously explore novel therapeutic strategies. In recent years, nanomedicine has made remarkable progress and expanded its application in brain drug delivery, providing a new treatment for brain tumors. Against this background, this article reviews the application and progress of nanomedicine delivery systems in brain tumors. In this paper, the mechanism of nanomaterials crossing the blood-brain barrier is summarized. Furthermore, the specific application of nanotechnology in glioblastoma is discussed in depth.""",https://pubmed.ncbi.nlm.nih.gov/37415556
"""Management of Elderly Patients with Glioblastoma.""","""Purpose of review: Glioblastoma represents one of the major challenges in neurooncology and approximately half of the patients are 60 years or older. We summarize the particular situation of elderly glioblastoma patients with a focus on therapeutic considerations. Recent findings: Favorable molecular markers such as mutations in the isocitrate dehydrogenase (IDH) 1 or 2 genes are virtually absent in glioblastomas in elderly patients. Treatment options are similar to the situation in young patients and comprise surgical resection, radiation therapy, and alkylating chemotherapy. The performance status as well as comorbidities may have a stronger impact on the individual treatment decision than in young patients. The MGMT promoter methylation status allows for a stratification of treatment beyond the surgical intervention. In patients with MGMT promoter methylated tumors, monotherapy with temozolomide is superior to radiotherapy alone. Similarly, the benefit conferred by combined temozolomide-based chemoradiotherapy compared to radiotherapy alone is largely restricted to patients with MGMT promoter-methylated tumors. At recurrence, no standard treatment has been established. The prognosis for elderly patients with glioblastoma remains poor. The MGMT promoter methylation status helps guiding treatment decisions and withholding inactive, but potentially harmful treatments.""",https://pubmed.ncbi.nlm.nih.gov/28324304
