Source,Text,Link,Verb,Original_Form,Context
Abstract,"""IDHwt glioblastomas can be stratified by their transcriptional response to standard treatment, with implications for targeted therapy.""",https://pubmed.ncbi.nlm.nih.gov/38326875,lack,lacking,background: glioblastoma (gbm) brain tumors lacking idh1 mutations (
Abstract,"""Patterns of intracranial glioblastoma recurrence after aggressive surgical resection and adjuvant management: retrospective analysis of 43 cases.""",https://pubmed.ncbi.nlm.nih.gov/22976141,change,change,of intracranial glioblastoma may change its recurrence pattern.
Abstract,"""CD44 expression and tumour cell density correlate with response to tamoxifen/carboplatin chemotherapy in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/15015779,consist,consisting,"-operative glioblastoma therapy consisting of tamoxifen, carboplatin and radiotherapy,"
Abstract,"""Survival impact of time to initiation of chemoradiotherapy after resection of newly diagnosed glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25768833,diagnose,diagnosed,with primary glioblastoma diagnosed since 2005 and treated according to the standard
Abstract,"""Survival impact of time to initiation of chemoradiotherapy after resection of newly diagnosed glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25768833,know,known,newly diagnosed glioblastoma with known time to initiation of radiotherapy identified in
Title,"""Allomelanin-based biomimetic nanotherapeutics for orthotopic glioblastoma targeted photothermal immunotherapy.""",https://pubmed.ncbi.nlm.nih.gov/37236575,target,targeted,for orthotopic glioblastoma targeted photothermal immunotherapy.
Abstract,"""Concept of a fully-implantable system to monitor tumor recurrence.""",https://pubmed.ncbi.nlm.nih.gov/37773315,include,includes,"treatment for glioblastoma includes tumor resection followed by radiation, chemotherapy,"
Abstract,"""Concept of a fully-implantable system to monitor tumor recurrence.""",https://pubmed.ncbi.nlm.nih.gov/37773315,intend,intended,to monitor glioblastoma patients is intended to early detect recurrent cancerous tissue
Abstract,"""Percent change of perfusion skewness and kurtosis: a potential imaging biomarker for early treatment response in patients with newly diagnosed glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/22771885,undergo,underwent,newly diagnosed glioblastomas who underwent concurrent chemotherapy and radiation therapy (ccrt
Abstract,"""Graphene nanomesh promises extremely efficient in vivo photothermal therapy.""",https://pubmed.ncbi.nlm.nih.gov/23625739,have,having,"of human glioblastoma u87mg tumors having αν β3 integrin receptors,"
Title,"""Nose-to-brain co-delivery of drugs for glioblastoma treatment using nanostructured system.""",https://pubmed.ncbi.nlm.nih.gov/34015380,use,using,drugs for glioblastoma treatment using nanostructured system.
Title,"""Multifocal glioblastoma multiforme in the posterior fossa mimicking cerebral metastases: case presentation and review of the current literature.""",https://pubmed.ncbi.nlm.nih.gov/23427036,mimic,mimicking,multifocal glioblastoma multiforme in the posterior fossa mimicking cerebral metastases:
Abstract,"""Multifocal glioblastoma multiforme in the posterior fossa mimicking cerebral metastases: case presentation and review of the current literature.""",https://pubmed.ncbi.nlm.nih.gov/23427036,arise,arise,"general, glioblastomas multiforme (gbm) arise in the supratentorial region"
Abstract,"""Postoperative resveratrol administration improves prognosis of rat orthotopic glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/30176837,suggest,suggested,"bearing orthotopic glioblastomas, it also suggested the administration did not completely"
Abstract,"""Postoperative resveratrol administration improves prognosis of rat orthotopic glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/30176837,inoculate,inoculated,rat rg2 glioblastoma cells were inoculated into the brains of 36 rats
Title,"""Glioblastoma radiotherapy using Intensity modulated Radiotherapy (IMRT) or proton Radiotherapy-GRIPS Trial (Glioblastoma Radiotherapy via IMRT or Proton BeamS): a study protocol for a multicenter, prospective, open-label, randomized, two-arm, phase III study.""",https://pubmed.ncbi.nlm.nih.gov/34930368,use,using,glioblastoma radiotherapy using intensity modulated radiotherapy (imrt) or
Abstract,"""Re-do Craniotomy for Recurrent Grade IV Glioblastomas: Impact and Outcomes from the National Neuroscience Institute Singapore.""",https://pubmed.ncbi.nlm.nih.gov/26585720,improve,improves,grade iv glioblastomas improves survival while preserving outcome in selected patients.
Abstract,"""Re-do Craniotomy for Recurrent Grade IV Glioblastomas: Impact and Outcomes from the National Neuroscience Institute Singapore.""",https://pubmed.ncbi.nlm.nih.gov/26585720,undergo,underwent,grade iv glioblastomas who underwent craniotomy and excision.
Abstract,"""Re-do Craniotomy for Recurrent Grade IV Glioblastomas: Impact and Outcomes from the National Neuroscience Institute Singapore.""",https://pubmed.ncbi.nlm.nih.gov/26585720,repeat,repeated,"grade iv glioblastomas, repeated excision, aiming for gross total resection"
Abstract,"""Metabolic Vulnerabilities in Brain Cancer.""",https://pubmed.ncbi.nlm.nih.gov/33781499,alter,altered,glioblastomas (gbms) exhibit altered metabolism to support a
Title,"""Next-generation repeat-free FISH probes for DNA amplification in glioblastoma in vivo: Improving patient selection to MDM2-targeted inhibitors.""",https://pubmed.ncbi.nlm.nih.gov/28212808,improve,improving,amplification in glioblastoma in vivo: improving patient selection to mdm2-
Abstract,"""Next-generation repeat-free FISH probes for DNA amplification in glioblastoma in vivo: Improving patient selection to MDM2-targeted inhibitors.""",https://pubmed.ncbi.nlm.nih.gov/28212808,exhibit,exhibited,% of glioblastomas exhibited high mdm2 amplification (in vivo) with
Abstract,"""Glioblastoma: Part I. Current state of affairs.""",https://pubmed.ncbi.nlm.nih.gov/21736079,offer,offered,treatment of glioblastoma (gbm) have offered new hope for patients
Title,"""Effectiveness of different treatment strategies in elderly patients with glioblastoma: An evidence map of randomized controlled trials.""",https://pubmed.ncbi.nlm.nih.gov/35227898,randomize,randomized,patients with glioblastoma: an evidence map of randomized controlled trials.
Abstract,"""Effectiveness of different treatment strategies in elderly patients with glioblastoma: An evidence map of randomized controlled trials.""",https://pubmed.ncbi.nlm.nih.gov/35227898,define,defined,patients with glioblastoma (gbm) (defined as 60 years old
Abstract,"""[Glioblastoma multiforme--new hope due to modern therapeutical approaches].""",https://pubmed.ncbi.nlm.nih.gov/20205087,encounter,encountered,glioblastoma multiforme (gbm) is the most frequently encountered
Abstract,"""[Glioblastoma multiforme--new hope due to modern therapeutical approaches].""",https://pubmed.ncbi.nlm.nih.gov/20205087,accomplish,accomplished,studies with glioblastoma patients are accomplished with the aim to further improve
Abstract,"""System-based approaches as prognostic tools for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31718568,diagnose,diagnosed,influence how glioblastoma is diagnosed and treated in the future.
Abstract,"""Molecular heterogeneity of glioblastoma and its clinical relevance.""",https://pubmed.ncbi.nlm.nih.gov/25156108,constitute,constitutes,glioblastoma is the most common intracranial malignancy and constitutes about
Abstract,"""Molecular heterogeneity of glioblastoma and its clinical relevance.""",https://pubmed.ncbi.nlm.nih.gov/25156108,explain,explain,profiles in glioblastoma may explain the difficulties encountered in the validation of
Abstract,"""Molecular heterogeneity of glioblastoma and its clinical relevance.""",https://pubmed.ncbi.nlm.nih.gov/25156108,call,call,"heterogeneity of glioblastomas, and call attention to the importance of this"
Title,"""Isotoxic dose escalated radiotherapy for glioblastoma based on diffusion-weighted MRI and tumor control probability-an in-silico study.""",https://pubmed.ncbi.nlm.nih.gov/37102792,base,based,radiotherapy for glioblastoma based on diffusion-weighted mri and tumor control
Title,"""Integrated multiomic analysis reveals disulfidptosis subtypes in glioblastoma: implications for immunotherapy, targeted therapy, and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/38504986,target,targeted,"subtypes in glioblastoma: implications for immunotherapy, targeted therapy, and"
Abstract,"""Integrated multiomic analysis reveals disulfidptosis subtypes in glioblastoma: implications for immunotherapy, targeted therapy, and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/38504986,present,presents,introduction: glioblastoma (gbm) presents significant challenges due to its
Abstract,"""A novel tool to analyze MRI recurrence patterns in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18676355,occur,occur,% of glioblastoma relapses occur at distant and even contralateral locations.
Abstract,"""Harnessing the immune system in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/30393372,harness,harness,therapies for glioblastoma that harness the immune system and their current clinical
Abstract,"""[Cerebellar glioblastoma multiforme: a case report].""",https://pubmed.ncbi.nlm.nih.gov/15152353,account,accounts,: cerebellar glioblastoma multiforme (cgm) accounts for less than 1
Abstract,"""[Cerebellar glioblastoma multiforme: a case report].""",https://pubmed.ncbi.nlm.nih.gov/15152353,spread,spreads,"all intracranial glioblastomas; it spreads quickly locally, above all towards"
Abstract,"""[Cerebellar glioblastoma multiforme: a case report].""",https://pubmed.ncbi.nlm.nih.gov/15152353,make,made,diagnosis of glioblastoma multiforme to be made; radio and chemotherapy were
Abstract,"""Velocity of radial expansion of contrast-enhancing gliomas and the effectiveness of radiotherapy in individual patients: a proof of principle.""",https://pubmed.ncbi.nlm.nih.gov/18308523,cluster,clustering,"show that glioblastomas, although clustering at the high end of rates"
Abstract,"""Velocity of radial expansion of contrast-enhancing gliomas and the effectiveness of radiotherapy in individual patients: a proof of principle.""",https://pubmed.ncbi.nlm.nih.gov/18308523,identify,identified,that individual glioblastomas may be identified as having been radio-resistant
Abstract,"""Quantitative T1-mapping detects cloudy-enhancing tumor compartments predicting outcome of patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27891815,cause,caused,enhancement of glioblastomas (gbm) is caused by the decrease in
Title,"""Glioblastoma chemotherapy adjunct via potent serotonin receptor-7 inhibition using currently marketed high-affinity antipsychotic medicines.""",https://pubmed.ncbi.nlm.nih.gov/20880389,use,using,glioblastoma chemotherapy adjunct via potent serotonin receptor-7 inhibition using currently
Abstract,"""Glioblastoma chemotherapy adjunct via potent serotonin receptor-7 inhibition using currently marketed high-affinity antipsychotic medicines.""",https://pubmed.ncbi.nlm.nih.gov/20880389,constitute,constituted,glioblastoma treatment as now constituted offers increased survival measured in
Abstract,"""Glioblastoma chemotherapy adjunct via potent serotonin receptor-7 inhibition using currently marketed high-affinity antipsychotic medicines.""",https://pubmed.ncbi.nlm.nih.gov/20880389,synthesize,synthesizing,because glioblastomas are active in synthesizing a bewildering variety of growth
Abstract,"""Glioblastoma chemotherapy adjunct via potent serotonin receptor-7 inhibition using currently marketed high-affinity antipsychotic medicines.""",https://pubmed.ncbi.nlm.nih.gov/20880389,review,reviewed,changes in glioblastoma is reviewed in this paper.
Abstract,"""Updates on Surgical Management and Advances for Brain Tumors.""",https://pubmed.ncbi.nlm.nih.gov/33630180,correlate,correlated,patients with glioblastoma are strongly correlated with extent of initial surgical resection
Abstract,"""Oncolytic Effect of Adenoviruses Serotypes 5 and 6 Against U87 Glioblastoma Cancer Stem Cells.""",https://pubmed.ncbi.nlm.nih.gov/31704835,transplant,transplanted,u251 human glioblastoma cell lines and subcutaneously transplanted u87 cells in scid
Abstract,"""Oncolytic Effect of Adenoviruses Serotypes 5 and 6 Against U87 Glioblastoma Cancer Stem Cells.""",https://pubmed.ncbi.nlm.nih.gov/31704835,lead,lead,cytotoxicity toward glioblastoma cells in vitro and its intratumoral injections lead to
Abstract,"""Oncolytic Effect of Adenoviruses Serotypes 5 and 6 Against U87 Glioblastoma Cancer Stem Cells.""",https://pubmed.ncbi.nlm.nih.gov/31704835,internalize,internalize,capability of glioblastoma cancer stem cells to internalize a fluorescent-labeled
Abstract,"""Treatment of newly diagnosed glioblastoma in the elderly: a network meta-analysis.""",https://pubmed.ncbi.nlm.nih.gov/32202316,report,reported,"newly diagnosed glioblastoma, the other six reported data for an elderly"
Abstract,"""Treatment of newly diagnosed glioblastoma in the elderly: a network meta-analysis.""",https://pubmed.ncbi.nlm.nih.gov/32202316,care,caring,"people with glioblastoma who are self-caring, evidence suggests that"
Abstract,"""Interleukin-2 (IL-2) in the treatment of malignant brain tumors (glioblastomas).""",https://pubmed.ncbi.nlm.nih.gov/8011483,control,control,"treatment of glioblastomas, in an effort to control the extremely severe"
Abstract,"""Interleukin-2 (IL-2) in the treatment of malignant brain tumors (glioblastomas).""",https://pubmed.ncbi.nlm.nih.gov/8011483,operate,operated,in 9 glioblastoma patients (operated on at the neurosurgery department vii
Title,"""Long-sustaining response in a patient with non-resectable, distant recurrence of glioblastoma multiforme treated by interstitial photodynamic therapy using 5-ALA: case report.""",https://pubmed.ncbi.nlm.nih.gov/18034212,treat,treated,recurrence of glioblastoma multiforme treated by interstitial photodynamic therapy using 5-
Abstract,"""Long-sustaining response in a patient with non-resectable, distant recurrence of glioblastoma multiforme treated by interstitial photodynamic therapy using 5-ALA: case report.""",https://pubmed.ncbi.nlm.nih.gov/18034212,continue,continues,glioblastoma multiforme continues to be a devastating disease despite modest
Abstract,"""Long-sustaining response in a patient with non-resectable, distant recurrence of glioblastoma multiforme treated by interstitial photodynamic therapy using 5-ALA: case report.""",https://pubmed.ncbi.nlm.nih.gov/18034212,treat,treated,"left frontal glioblastoma multiforme treated by surgery, radiation and chemotherapy,"
Abstract,"""Neoplastic Myelopathies.""",https://pubmed.ncbi.nlm.nih.gov/29613896,recognize,recognized,"grade iv glioblastomas, and newly recognized pediatric diffuse midline gliomas with"
Abstract,"""Evolution of care for patients with relapsed glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22050021,challenge,challenging,"with relapsed glioblastoma is challenging, with no widely agreed standard of"
Abstract,"""Evolution of care for patients with relapsed glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/22050021,highlight,highlighting,"challenge in glioblastoma, highlighting the need for relevant and standardized patient"
Title,"""Radiotherapy followed by adjuvant temozolomide with or without neoadjuvant ACNU-CDDP chemotherapy in newly diagnosed glioblastomas: a prospective randomized controlled multicenter phase III trial.""",https://pubmed.ncbi.nlm.nih.gov/21052775,randomize,randomized,newly diagnosed glioblastomas: a prospective randomized controlled multicenter phase iii trial
Abstract,"""Longitudinal analysis of treatment-induced genomic alterations in gliomas.""",https://pubmed.ncbi.nlm.nih.gov/28153049,constitute,constitutes,background: glioblastoma multiforme (gbm) constitutes nearly half of all
Abstract,"""Recent Advances on Glioblastoma Multiforme and Nano-drug Carriers: A Review.""",https://pubmed.ncbi.nlm.nih.gov/29768997,remain,remain,presence of glioblastoma stem cells (gscs) remain as two problems
Title,"""Biomimeting ultra-small lipid nanoconstructs for glioblastoma treatment: A computationally guided experimental approach.""",https://pubmed.ncbi.nlm.nih.gov/32693289,guide,guided,nanoconstructs for glioblastoma treatment: a computationally guided experimental approach.
Abstract,"""Biomimeting ultra-small lipid nanoconstructs for glioblastoma treatment: A computationally guided experimental approach.""",https://pubmed.ncbi.nlm.nih.gov/32693289,develop,developed,"potential in glioblastoma research and therapy, we have developed an usnlc"
Abstract,"""Quality and duration of survival in glioblastoma multiforme. Combined surgical, radiation, and lomustine therapy.""",https://pubmed.ncbi.nlm.nih.gov/216819,perform,performed,irradiation for glioblastoma multiforme was performed.
Abstract,"""MGMT prognostic impact on glioblastoma is dependent on therapeutic modalities.""",https://pubmed.ncbi.nlm.nih.gov/17219056,treat,treated,of 219 glioblastomas (gbms) treated with various modalities.
Title,"""Reply to: age as a predictive factor in glioblastomas: population-based study.""",https://pubmed.ncbi.nlm.nih.gov/20068359,base,based,factor in glioblastomas: population-based study.
Title,"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""",https://pubmed.ncbi.nlm.nih.gov/32556864,locate,located,glioblastomas located in proximity to the subventricular zone (svz
Abstract,"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""",https://pubmed.ncbi.nlm.nih.gov/32556864,locate,located,results: glioblastoma located in proximity to the svz showed increased mrna
Abstract,"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""",https://pubmed.ncbi.nlm.nih.gov/32556864,exhibit,exhibit,"suggesting that glioblastoma stem cells exhibit increased dna repair capacity, glioblastomas"
Abstract,"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""",https://pubmed.ncbi.nlm.nih.gov/32556864,show,showed,"capacity, glioblastomas in proximity to the svz also showed increased expression"
Abstract,"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""",https://pubmed.ncbi.nlm.nih.gov/32556864,harbor,harbored,genomes of glioblastomas in svz proximity harbored fewer single nucleotide polymorphisms relative
Abstract,"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""",https://pubmed.ncbi.nlm.nih.gov/32556864,exhibit,exhibited,patients with glioblastoma in proximity to svz exhibited poorer progression free and
Abstract,"""Glioblastomas located in proximity to the subventricular zone (SVZ) exhibited enrichment of gene expression profiles associated with the cancer stem cell state.""",https://pubmed.ncbi.nlm.nih.gov/32556864,locate,located,suggests that glioblastomas located in proximity to the svz exhibited mrna expression
Abstract,"""Therapeutic Hypothermia in Treating Glioblastoma: A Review.""",https://pubmed.ncbi.nlm.nih.gov/37184912,occur,occurring,glioblastoma (gbm) is the most commonly occurring of
Abstract,"""Encapsulation of packaging cell line results in successful retroviral-mediated transfer of a suicide gene in vivo in an experimental model of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/12711288,establish,established,orthotopic c6 glioblastomas were established in wistar rats.
Abstract,"""Encapsulation of packaging cell line results in successful retroviral-mediated transfer of a suicide gene in vivo in an experimental model of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/12711288,increase,increased,"model of glioblastoma, encapsulation of a xenogeneic packaging cell line increased"
Abstract,"""Operability of glioblastomas: 'sins of action' versus 'sins of non-action'.""",https://pubmed.ncbi.nlm.nih.gov/23479032,mount,mounting,"prognosis of glioblastomas is still poor, mounting evidence suggests that more"
Abstract,"""Operability of glioblastomas: 'sins of action' versus 'sins of non-action'.""",https://pubmed.ncbi.nlm.nih.gov/23479032,operate,operated,results of glioblastoma resection in 104 patients operated on between march 2005
Abstract,"""Operability of glioblastomas: 'sins of action' versus 'sins of non-action'.""",https://pubmed.ncbi.nlm.nih.gov/23479032,find,found,removal of glioblastoma with many complexities (group 1) was found
Title,"""Intraarterial drug delivery for glioblastoma mutiforme: Will the phoenix rise again?""",https://pubmed.ncbi.nlm.nih.gov/26108656,rise,rise,delivery for glioblastoma mutiforme: will the phoenix rise again?
Abstract,"""Intraarterial drug delivery for glioblastoma mutiforme: Will the phoenix rise again?""",https://pubmed.ncbi.nlm.nih.gov/26108656,attempt,attempted,treatment of glioblastoma multiforme (gbm) has been attempted since the
Title,"""Refined efficacy and outcome estimates of surgical treatment in oldest-old patients with glioblastomas based on competing risk model and conditional survival analysis: A surveillance, epidemiology, and end results population-based study.""",https://pubmed.ncbi.nlm.nih.gov/35930955,base,based,patients with glioblastomas based on competing risk model and conditional survival analysis
Abstract,"""Targeting tumor-associated macrophages for the immunotherapy of glioblastoma: Navigating the clinical and translational landscape.""",https://pubmed.ncbi.nlm.nih.gov/36311702,indicate,indicates,of the glioblastoma tumor indicates that tam-targeting immunotherapy could represent
Abstract,"""Targeting tumor-associated macrophages for the immunotherapy of glioblastoma: Navigating the clinical and translational landscape.""",https://pubmed.ncbi.nlm.nih.gov/36311702,describe,describe,tams in glioblastoma; ii) describe the formation of the immunosuppressive
Abstract,"""A local water molecular-heating strategy for near-infrared long-lifetime imaging-guided photothermal therapy of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37179387,target,targeted,"in the glioblastoma multiforme male mouse model, tumor-targeted water"
Abstract,"""Novel Clinical Trials and Approaches in the Management of Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/38546941,maximize,maximize,patients with glioblastoma to maximize efficacy in discovering effective treatments.
Abstract,"""Optimal control of combination immunotherapy for a virtual murine cohort in a glioblastoma-immune dynamics model.""",https://pubmed.ncbi.nlm.nih.gov/39307417,include,include,-free glioblastoma-immune dynamics ode model to include interventions with
Abstract,"""High-grade gliomas: reality and hopes.""",https://pubmed.ncbi.nlm.nih.gov/24384235,remain,remains,", especially glioblastoma, remains poor, and more research is needed"
Abstract,"""Radiotherapy in Glioblastoma: the Past, the Present and the Future.""",https://pubmed.ncbi.nlm.nih.gov/27743773,advance,advanced,"treatment of glioblastoma, but techniques have significantly advanced over this time"
Abstract,"""Synergistic effect of STAT3-targeted small interfering RNA and AZD0530 against glioblastoma in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/31485668,divide,divided,glioblastoma cell lines u87 and u251 were divided into four
Abstract,"""Synergistic effect of STAT3-targeted small interfering RNA and AZD0530 against glioblastoma in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/31485668,assess,assessed,capacity of glioblastoma cells was assessed by cell counting kit‑8 and double
Abstract,"""Synergistic effect of STAT3-targeted small interfering RNA and AZD0530 against glioblastoma in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/31485668,evaluate,evaluated,azd0530 on glioblastoma was evaluated in vivo.
Abstract,"""Synergistic effect of STAT3-targeted small interfering RNA and AZD0530 against glioblastoma in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/31485668,support,supporting,"effects on glioblastoma, supporting the idea that the combination of lv‑stat3"
Abstract,"""Combinatorial approaches to effective therapy in glioblastoma (GBM): Current status and what the future holds.""",https://pubmed.ncbi.nlm.nih.gov/35938932,attribute,attributed,nature of glioblastoma is multifactorial and has been attributed to its biological
Abstract,"""Intratumoral infusion of the monoclonal antibody, mAb 425, against the epidermal-growth-factor receptor in patients with advanced malignant glioma.""",https://pubmed.ncbi.nlm.nih.gov/9191875,express,express,malignant glioblastoma may over-express the epidermal-growth-
Abstract,"""Intratumoral infusion of the monoclonal antibody, mAb 425, against the epidermal-growth-factor receptor in patients with advanced malignant glioma.""",https://pubmed.ncbi.nlm.nih.gov/9191875,enter,entered,"-positive glioblastomas entered the study, which was designed to evaluate"
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,remain,remains,treatment of glioblastomas remains ineffective and essentially palliative.
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,display,display,cells called glioblastoma stem cells (gscs) display relative resistance to
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,metastasize,metastasize,"while glioblastomas rarely metastasize beyond the central nervous system, glioblastomas"
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,invade,invade,"system, glioblastomas invade into brain structures to prevent surgical cure and"
Abstract,"""In silico analysis suggests differential response to bevacizumab and radiation combination therapy in newly diagnosed glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/26202682,release,released,newly diagnosed glioblastoma (gbm) patients were released.
Abstract,"""[Hypofractioned radiotherapy in elderly patient with glioblastoma].""",https://pubmed.ncbi.nlm.nih.gov/30197025,consist,consists,treatment of glioblastoma consists of adjuvant chemoradiotherapy.
Abstract,"""The oncolytic Newcastle disease virus as an effective immunotherapeutic strategy against glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33524945,progress,progressed,"pathogenesis of glioblastoma has progressed in recent years, therapeutic options have"
Abstract,"""The oncolytic Newcastle disease virus as an effective immunotherapeutic strategy against glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33524945,bring,brought,signaling in glioblastoma has brought new hope to the field of neuro
Abstract,"""The oncolytic Newcastle disease virus as an effective immunotherapeutic strategy against glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33524945,provide,providing,"activity against glioblastoma, providing a promising avenue of potential treatment."
Abstract,"""miRNA interventions serve as 'magic bullets' in the reversal of glioblastoma hallmarks.""",https://pubmed.ncbi.nlm.nih.gov/26439688,lead,leading,glioblastoma (gbm) has long been the leading cause
Abstract,"""Emerging therapies for glioblastoma: current state and future directions.""",https://pubmed.ncbi.nlm.nih.gov/35428347,translate,translated,"science of glioblastoma are rapidly translated into innovative clinical trials, utilizing"
Title,"""Glioblastoma treated with postoperative radio-chemotherapy: prognostic value of apparent diffusion coefficient at MR imaging.""",https://pubmed.ncbi.nlm.nih.gov/19250783,treat,treated,glioblastoma treated with postoperative radio-chemotherapy: prognostic value
Abstract,"""Glioblastoma treated with postoperative radio-chemotherapy: prognostic value of apparent diffusion coefficient at MR imaging.""",https://pubmed.ncbi.nlm.nih.gov/19250783,obtain,obtained,) of glioblastomas obtained from pretreatment mr images is of prognostic value
Abstract,"""Glioblastoma treated with postoperative radio-chemotherapy: prognostic value of apparent diffusion coefficient at MR imaging.""",https://pubmed.ncbi.nlm.nih.gov/19250783,undergo,underwent,with supratentorial glioblastoma underwent pretreatment magnetic resonance (mr) imaging.
Abstract,"""Cell death-based treatment of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29371590,evolve,evolved,cells including glioblastoma have typically evolved multiple mechanisms to escape programmed cell
Title,"""[Glioblastoma That Does Not Improve with Standard Treatment: Standard and Personalized Treatment Making The Most of Limited Modalities].""",https://pubmed.ncbi.nlm.nih.gov/35589663,improve,improve,[glioblastoma that does not improve with standard treatment: standard
Abstract,"""[Glioblastoma That Does Not Improve with Standard Treatment: Standard and Personalized Treatment Making The Most of Limited Modalities].""",https://pubmed.ncbi.nlm.nih.gov/35589663,follow,followed,treatment for glioblastoma is maximal surgical resection followed by postoperative temozolomide administration
Abstract,"""[Glioblastoma That Does Not Improve with Standard Treatment: Standard and Personalized Treatment Making The Most of Limited Modalities].""",https://pubmed.ncbi.nlm.nih.gov/35589663,remain,remains,"years, glioblastoma remains a fatal malignant brain tumor."
Abstract,"""STAT3 as a Therapeutic Target for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20879983,express,express,derived primary glioblastomas and cell lines express constitutively activated signal transducers and
Abstract,"""STAT3 as a Therapeutic Target for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20879983,target,targeting,"stat3 in glioblastoma, and targeting stat3 for glioblastoma therapy."
Title,"""Local treatment for relapsing glioblastoma: A decision-making tree for choosing between reirradiation and second surgery.""",https://pubmed.ncbi.nlm.nih.gov/33307416,make,making,for relapsing glioblastoma: a decision-making tree for choosing between
Abstract,"""Immunotherapy Gone Viral: Bortezomib and oHSV Enhance Antitumor NK-Cell Activity.""",https://pubmed.ncbi.nlm.nih.gov/27521450,induce,induces,-infected glioblastomas with a proteasome inhibitor induces necroptotic cell death to
Title,"""Survival outcomes in glioblastoma multiforme, including the impact of adjuvant chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/16162092,include,including,"outcomes in glioblastoma multiforme, including the impact of adjuvant chemotherapy."
Title,"""Glioblastoma targeted therapy: updated approaches from recent biological insights.""",https://pubmed.ncbi.nlm.nih.gov/28863449,target,targeted,glioblastoma targeted therapy: updated approaches from recent biological insights
Abstract,"""Glioblastoma targeted therapy: updated approaches from recent biological insights.""",https://pubmed.ncbi.nlm.nih.gov/28863449,grade,grade,glioblastoma (who grade iv astrocytoma) is the most
Abstract,"""Glioblastoma targeted therapy: updated approaches from recent biological insights.""",https://pubmed.ncbi.nlm.nih.gov/28863449,lead,led,malignancy in glioblastoma has led to the development of various biomarkers and
Abstract,"""Glioblastoma targeted therapy: updated approaches from recent biological insights.""",https://pubmed.ncbi.nlm.nih.gov/28863449,examine,examine,"therapies in glioblastoma, and examine recent data from clinical trials evaluating"
Abstract,"""Therapy of glioblastoma multiforme: a cumulative experience of 10 years.""",https://pubmed.ncbi.nlm.nih.gov/8748864,operate,operated,patients with glioblastoma multiforme operated on during the last decade (1980
Abstract,"""Therapy of glioblastoma multiforme: a cumulative experience of 10 years.""",https://pubmed.ncbi.nlm.nih.gov/8748864,analyse,analysed,diagnosis of glioblastoma multiforme were analysed for survival with respect to age
