Source,Text,Link,Verb,Original_Form,Context
Abstract,"""Reliable diagnosis of IDH-mutant glioblastoma by 2-hydroxyglutarate detection: a study by 3-T magnetic resonance spectroscopy.""",https://pubmed.ncbi.nlm.nih.gov/28956184,have,have,glioblastoma with high 2hg accumulation did not have significantly longer
Abstract,"""B4GALT3 promotes cell proliferation and invasion in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/32202233,predict,predicts,upregulated in glioblastoma and predicts poor prognosis.
Title,"""Acquired resistance to anti-VEGF therapy in glioblastoma is associated with a mesenchymal transition.""",https://pubmed.ncbi.nlm.nih.gov/23804423,associate,associated,therapy in glioblastoma is associated with a mesenchymal transition.
Abstract,"""Expression of the Ets-1 proto-oncogene correlates with malignant potential in human astrocytic tumors.""",https://pubmed.ncbi.nlm.nih.gov/10392639,stain,stained,of 43 glioblastomas (grade iv astrocytomas) stained for ets-1.
Abstract,"""Expression of the Ets-1 proto-oncogene correlates with malignant potential in human astrocytic tumors.""",https://pubmed.ncbi.nlm.nih.gov/10392639,vary,varied,cells in glioblastomas varied from 10 to 90%.
Title,"""Tumor microenvironment tenascin-C promotes glioblastoma invasion and negatively regulates tumor proliferation.""",https://pubmed.ncbi.nlm.nih.gov/26320116,regulate,regulates,c promotes glioblastoma invasion and negatively regulates tumor proliferation.
Title,"""Baseline multicentric tumors, distant recurrences and leptomeningeal dissemination predict poor survival in patients with recurrent glioblastomas receiving bevacizumab.""",https://pubmed.ncbi.nlm.nih.gov/30535596,receive,receiving,with recurrent glioblastomas receiving bevacizumab.
Abstract,"""Extracellular Vesicles in Glioblastoma: Role in Biological Processes and in Therapeutic Applications.""",https://pubmed.ncbi.nlm.nih.gov/27528364,use,used,pivotal in glioblastoma treatment; magnetic resonance imaging is used for monitoring
Abstract,"""Extracellular Vesicles in Glioblastoma: Role in Biological Processes and in Therapeutic Applications.""",https://pubmed.ncbi.nlm.nih.gov/27528364,secrete,secrete,knowledge that glioblastoma cells secrete extracellular vesicles (microvesicles and exosomes)
Abstract,"""Extracellular Vesicles in Glioblastoma: Role in Biological Processes and in Therapeutic Applications.""",https://pubmed.ncbi.nlm.nih.gov/27528364,use,use,markers of glioblastoma pathology and to use them as a more feasible
Abstract,"""Extracellular Vesicles in Glioblastoma: Role in Biological Processes and in Therapeutic Applications.""",https://pubmed.ncbi.nlm.nih.gov/27528364,take,taken,"studied as glioblastoma markers are taken into account, as well as"
Abstract,"""The Role of Fibroblast Activation Protein in Glioblastoma and Gliosarcoma: A Comparison of Tissue, (68)Ga-FAPI-46 PET Data, and Survival Data.""",https://pubmed.ncbi.nlm.nih.gov/38960714,treat,treated,group of glioblastomas and are treated according to the same standards.
Abstract,"""The Role of Fibroblast Activation Protein in Glioblastoma and Gliosarcoma: A Comparison of Tissue, (68)Ga-FAPI-46 PET Data, and Survival Data.""",https://pubmed.ncbi.nlm.nih.gov/38960714,attribute,attributed,fap in glioblastoma and a particularly strong expression in gliosarcoma attributed to
Abstract,"""The Role of Fibroblast Activation Protein in Glioblastoma and Gliosarcoma: A Comparison of Tissue, (68)Ga-FAPI-46 PET Data, and Survival Data.""",https://pubmed.ncbi.nlm.nih.gov/38960714,correlate,correlates,gliosarcoma and glioblastoma and how it correlates with 68ga-fap inhibitor
Abstract,"""Glioma stem cell maintenance: the role of the microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/21827414,provide,provide,glioblastomas are highly lethal cancers for which conventional therapies provide
Abstract,"""Expression of type VI collagen during glioblastoma cell invasion in brain tissue cultures.""",https://pubmed.ncbi.nlm.nih.gov/7874684,utilize,utilized,"human glioblastoma cells, u-87 mg, were utilized in two"
Abstract,"""Expression of type VI collagen during glioblastoma cell invasion in brain tissue cultures.""",https://pubmed.ncbi.nlm.nih.gov/7874684,penetrate,penetrated,", the glioblastoma cells deeply penetrated and formed tumor masses inside the"
Abstract,"""Analysis of Olig2 and YKL-40 expression: a clinicopathological/immunohistochemical study for the distinction between subventricular zone II and III glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/27179219,originate,originates,glioblastomas originates either from astrocytes that have accumulated mutations and
Abstract,"""Failure pattern following complete resection plus radiotherapy and temozolomide is at the resection margin in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23054563,invade,invade,glioblastomas (gbm) are highly motile cancers that invade
Abstract,"""Regulation of Tumor Invasion by the Physical Microenvironment: Lessons from Breast and Brain Cancer.""",https://pubmed.ncbi.nlm.nih.gov/35119915,highlight,highlight,cancer and glioblastoma as instructive examples and highlight how invasion in both
Abstract,"""MicroRNA involvement in glioblastoma pathogenesis.""",https://pubmed.ncbi.nlm.nih.gov/19523920,serve,serve,significance in glioblastoma oncogenic signaling and its potential to serve as a
Title,"""Olea europaea leaf extract and bevacizumab synergistically exhibit beneficial efficacy upon human glioblastoma cancer stem cells through reducing angiogenesis and invasion in vitro.""",https://pubmed.ncbi.nlm.nih.gov/28419967,reduce,reducing,upon human glioblastoma cancer stem cells through reducing angiogenesis and invasion in
Abstract,"""The Cytoskeletal Adapter Protein Spinophilin Regulates Invadopodia Dynamics and Tumor Cell Invasion in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27655131,remain,remain,"that drive glioblastoma cell invasion remain enigmatic, and as a result"
Abstract,"""The Cytoskeletal Adapter Protein Spinophilin Regulates Invadopodia Dynamics and Tumor Cell Invasion in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27655131,modulate,modulating,spn regulates glioblastoma cell invasion by modulating the formation and dissolution of
Abstract,"""The Cytoskeletal Adapter Protein Spinophilin Regulates Invadopodia Dynamics and Tumor Cell Invasion in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27655131,lack,lack,"glioblastoma cells that lack spn showed diminished rac1 activities,"
Abstract,"""The Cytoskeletal Adapter Protein Spinophilin Regulates Invadopodia Dynamics and Tumor Cell Invasion in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27655131,identify,identifies,obstacle in glioblastoma and this study identifies a new signaling pathway regulated
Abstract,"""LRIG3 modulates proliferation, apoptosis and invasion of glioblastoma cells as a potent tumor suppressor.""",https://pubmed.ncbi.nlm.nih.gov/25708990,inhibit,inhibited,lrig3 into glioblastoma cells inhibited cell growth in vitro and in vivo
Title,"""DRR1 promotes glioblastoma cell invasion and epithelial-mesenchymal transition via regulating AKT activation.""",https://pubmed.ncbi.nlm.nih.gov/29548818,regulate,regulating,drr1 promotes glioblastoma cell invasion and epithelial-mesenchymal transition via regulating
Abstract,"""Expression of variant CD44 epitopes in human astrocytic brain tumors.""",https://pubmed.ncbi.nlm.nih.gov/8750182,grade,grade,"and 10 glioblastomas, who grade iv) and in cell lines"
Abstract,"""Expression of variant CD44 epitopes in human astrocytic brain tumors.""",https://pubmed.ncbi.nlm.nih.gov/8750182,express,expressed,", all glioblastomas expressed cd44 variants whereas expression in astrocytomas who grade"
Abstract,"""Expression of variant CD44 epitopes in human astrocytic brain tumors.""",https://pubmed.ncbi.nlm.nih.gov/8750182,analyze,analyzed,glioblastoma cells analyzed by flow cytometry showed the expected binding
Abstract,"""Comparative molecular genetic profiles of anaplastic astrocytomas/glioblastomas multiforme and their subsequent recurrences.""",https://pubmed.ncbi.nlm.nih.gov/10022821,arise,arise,astrocytomas and glioblastomas multiforme) arise mostly either from the progression of
Abstract,"""Comparative molecular genetic profiles of anaplastic astrocytomas/glioblastomas multiforme and their subsequent recurrences.""",https://pubmed.ncbi.nlm.nih.gov/10022821,identify,identified,and seven glioblastomas multiforme) with their recurrences identified two distinct subgroups
Abstract,"""Comparative molecular genetic profiles of anaplastic astrocytomas/glioblastomas multiforme and their subsequent recurrences.""",https://pubmed.ncbi.nlm.nih.gov/10022821,have,have,between malignant glioblastomas and their subsequent recurrences may have important implications for
Abstract,"""Transforming growth factor-beta: a molecular target for the future therapy of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/16454748,treat,treated,"patients with glioblastoma treated by surgery, radiotherapy and chemotherapy is in"
Abstract,"""Transforming growth factor-beta: a molecular target for the future therapy of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/16454748,associate,associated,"most prominent glioblastoma-associated immunosuppressant is the cytokine, transforming growth"
Abstract,"""Transforming growth factor-beta: a molecular target for the future therapy of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/16454748,employ,employing,"treatment of glioblastoma, employing antisense strategies, inhibition of pro-"
Abstract,"""Gamma distribution model of diffusion MRI for evaluating the isocitrate dehydrogenase mutation status of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/35138915,image,imaged,-wildtype glioblastomas were imaged with diffusion-weighted imaging using 13
Abstract,"""Gamma distribution model of diffusion MRI for evaluating the isocitrate dehydrogenase mutation status of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/35138915,enable,enabled,"-wildtype glioblastomas, and its use enabled the significant differentiation of"
Title,"""Temporal Glioblastoma Mimicking Basal Ganglia Invasion: Distinguishing Removable and Unremovable Tumors.""",https://pubmed.ncbi.nlm.nih.gov/31252080,mimic,mimicking,temporal glioblastoma mimicking basal ganglia invasion: distinguishing removable and unremovable
Abstract,"""Hypoxia enhances the migration and invasion of human glioblastoma U87 cells through PI3K/Akt/mTOR/HIF-1alpha pathway.""",https://pubmed.ncbi.nlm.nih.gov/30371540,suppress,suppressed,of human glioblastoma u87 cells were suppressed.
Abstract,"""Hypoxia enhances the migration and invasion of human glioblastoma U87 cells through PI3K/Akt/mTOR/HIF-1alpha pathway.""",https://pubmed.ncbi.nlm.nih.gov/30371540,provide,provide,"in human glioblastoma u87 cells, which provide a theoretical basis for"
Abstract,"""Suppression of tumorigenicity, but not invasion, in glioblastoma/HeLa cell hybrids.""",https://pubmed.ncbi.nlm.nih.gov/7860642,produce,produced,snb-19 human glioblastoma cells and human d98or hela cells were produced and
Title,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,support,support,glioblastoma hijacks microglial gene expression to support tumor growth.
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,communicate,communicate,"glioblastoma cells communicate with microglia, in part by releasing"
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,continue,continue,"microglia in glioblastoma, the tumors continue to grow, and these"
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,hijack,hijacked,"define a microgliaglioblastoma specific phenotype, whereby glioblastomas have hijacked gene expression"
Abstract,"""Glioblastoma hijacks microglial gene expression to support tumor growth.""",https://pubmed.ncbi.nlm.nih.gov/32299465,hijack,hijacked,", whereby glioblastomas have hijacked gene expression in the neuroimmune system to"
Title,"""Downregulation of CTRP1 reduces radio-resistance in glioblastoma cells by inhibiting the expression of CD133 after X-ray and carbon ion irradiation.""",https://pubmed.ncbi.nlm.nih.gov/39515408,inhibit,inhibiting,resistance in glioblastoma cells by inhibiting the expression of cd133 after x
Title,"""Arsenic Trioxide Induces Apoptosis and Incapacitates Proliferation and Invasive Properties of U87MG Glioblastoma Cells through a Possible NF-kappaB-Mediated Mechanism.""",https://pubmed.ncbi.nlm.nih.gov/27039805,mediate,mediated,u87mg glioblastoma cells through a possible nf-kappab-mediated
Abstract,"""Arsenic Trioxide Induces Apoptosis and Incapacitates Proliferation and Invasive Properties of U87MG Glioblastoma Cells through a Possible NF-kappaB-Mediated Mechanism.""",https://pubmed.ncbi.nlm.nih.gov/27039805,remain,remains,therapeutics in glioblastoma remains crucial due to the devastating and infiltrative capacity
Abstract,"""Transcription analysis of TIMP-1 and NM23-H1 genes in glioma cell invasion.""",https://pubmed.ncbi.nlm.nih.gov/17057884,iv,iv,and 19 glioblastomas (who iv) were analyzed to determine if
Abstract,"""Feasibility of Targeting Glioblastoma Stem Cells: From Concept to Clinical Trials.""",https://pubmed.ncbi.nlm.nih.gov/31721715,contain,contain,discovered that glioblastomas contain a population of cells with stem-like
Abstract,"""Feasibility of Targeting Glioblastoma Stem Cells: From Concept to Clinical Trials.""",https://pubmed.ncbi.nlm.nih.gov/31721715,signal,signaling,", 'glioblastoma stem cells and wnt signaling' is an example"
Abstract,"""Circular RNA hsa_circ_0008344 regulates glioblastoma cell proliferation, migration, invasion, and apoptosis.""",https://pubmed.ncbi.nlm.nih.gov/29687495,quantify,quantified,hsa_circ_0008344 in glioblastoma and normal brain samples was quantified by qrt-
Abstract,"""Circular RNA hsa_circ_0008344 regulates glioblastoma cell proliferation, migration, invasion, and apoptosis.""",https://pubmed.ncbi.nlm.nih.gov/29687495,compare,compared,) in glioblastoma tissue compared with the adjacent normal brain.
Abstract,"""Circular RNA hsa_circ_0008344 regulates glioblastoma cell proliferation, migration, invasion, and apoptosis.""",https://pubmed.ncbi.nlm.nih.gov/29687495,contribute,contribute,upregulated in glioblastoma and may contribute to the progression of this malignancy
Title,"""Inhibition of cathepsin B and MMP-9 gene expression in glioblastoma cell line via RNA interference reduces tumor cell invasion, tumor growth and angiogenesis.""",https://pubmed.ncbi.nlm.nih.gov/15122332,reduce,reduces,expression in glioblastoma cell line via rna interference reduces tumor cell invasion
Title,"""Combined treatment with 2'-hydroxycinnamaldehyde and temozolomide suppresses glioblastoma tumorspheres by decreasing stemness and invasiveness.""",https://pubmed.ncbi.nlm.nih.gov/30887242,tumorsphere,tumorspheres,temozolomide suppresses glioblastoma tumorspheres by decreasing stemness and invasiveness.
Abstract,"""Pyk2/FAK Signaling Is Upregulated in Recurrent Glioblastoma Tumors in a C57BL/6/GL261 Glioma Implantation Model.""",https://pubmed.ncbi.nlm.nih.gov/37686276,recur,recur,majority of glioblastomas (gbms) recur shortly after tumor resection and
Title,"""[Sanggenon C inhibits glioblastoma cell migration and invasion by promoting ubiquitination of beta-catenin].""",https://pubmed.ncbi.nlm.nih.gov/38369839,promote,promoting,c inhibits glioblastoma cell migration and invasion by promoting ubiquitination of beta
Abstract,"""[Sanggenon C inhibits glioblastoma cell migration and invasion by promoting ubiquitination of beta-catenin].""",https://pubmed.ncbi.nlm.nih.gov/38369839,round,rounded,"c, glioblastoma cells were rounded up, with the migration and"
Abstract,"""[Sanggenon C inhibits glioblastoma cell migration and invasion by promoting ubiquitination of beta-catenin].""",https://pubmed.ncbi.nlm.nih.gov/38369839,enhance,enhancing,sc inhibits glioblastoma cell migration and invasion by enhancing β-catenin
Abstract,"""YKL-40 downregulation is a key factor to overcome temozolomide resistance in a glioblastoma cell line.""",https://pubmed.ncbi.nlm.nih.gov/24842123,investigate,investigated,) u87 glioblastoma cell line in vitro and in vivo and investigated
Abstract,"""YKL-40 downregulation is a key factor to overcome temozolomide resistance in a glioblastoma cell line.""",https://pubmed.ncbi.nlm.nih.gov/24842123,establish,established,r u87 glioblastoma cell line was established in vitro and in vivo
Title,"""Ginsenoside Rh2 inhibits metastasis of glioblastoma multiforme through Akt-regulated MMP13.""",https://pubmed.ncbi.nlm.nih.gov/25835975,regulate,regulated,metastasis of glioblastoma multiforme through akt-regulated mmp13.
Abstract,"""Ginsenoside Rh2 inhibits metastasis of glioblastoma multiforme through Akt-regulated MMP13.""",https://pubmed.ncbi.nlm.nih.gov/25835975,suggest,suggested,nature of glioblastoma cells has been suggested to be the main reason
Title,"""Jinlong capsule inhibits migration and invasion in human glioblastoma cells via the modulation of mTOR/S6 signaling pathway.""",https://pubmed.ncbi.nlm.nih.gov/31114156,signal,signaling,in human glioblastoma cells via the modulation of mtor/s6 signaling
Title,"""Disrupted in schizophrenia 1 (DISC1) inhibits glioblastoma development by regulating mitochondria dynamics.""",https://pubmed.ncbi.nlm.nih.gov/27852062,regulate,regulating,inhibits glioblastoma development by regulating mitochondria dynamics.
Title,"""Upregulated circular RNA circ_0074027 promotes glioblastoma cell growth and invasion by regulating miR-518a-5p/IL17RD signaling pathway.""",https://pubmed.ncbi.nlm.nih.gov/30738578,regulate,regulating,circ_0074027 promotes glioblastoma cell growth and invasion by regulating mir-518a-5p/il17rd
Abstract,"""Tumour-associated CD204(+) microglia/macrophages accumulate in perivascular and perinecrotic niches and correlate with an interleukin-6-enriched inflammatory profile in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34713474,characterise,characterise,and dedifferentiated glioblastoma cells and characterise the myeloid phenotype of cd204-
Abstract,"""Tumour-associated CD204(+) microglia/macrophages accumulate in perivascular and perinecrotic niches and correlate with an interleukin-6-enriched inflammatory profile in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34713474,estimate,estimate,on eight glioblastoma samples to estimate the expression and interaction level between
Abstract,"""Tumour-associated CD204(+) microglia/macrophages accumulate in perivascular and perinecrotic niches and correlate with an interleukin-6-enriched inflammatory profile in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34713474,select,selected,"on 46 glioblastomas, which had been selected based on their protein"
Abstract,"""Tumour-associated CD204(+) microglia/macrophages accumulate in perivascular and perinecrotic niches and correlate with an interleukin-6-enriched inflammatory profile in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34713474,have,has,-enriched glioblastoma has a unique signature with upregulation of genes related
Title,"""Glioblastoma therapy with cytotoxic mesenchymal stromal cells optimized by bioluminescence imaging of tumor and therapeutic cell response.""",https://pubmed.ncbi.nlm.nih.gov/22529983,optimize,optimized,glioblastoma therapy with cytotoxic mesenchymal stromal cells optimized by bioluminescence
Abstract,"""Glioblastoma therapy with cytotoxic mesenchymal stromal cells optimized by bioluminescence imaging of tumor and therapeutic cell response.""",https://pubmed.ncbi.nlm.nih.gov/22529983,base,based,to optimize glioblastoma therapy based on the use of genetically modified hamscs
Abstract,"""Glioblastoma therapy with cytotoxic mesenchymal stromal cells optimized by bioluminescence imaging of tumor and therapeutic cell response.""",https://pubmed.ncbi.nlm.nih.gov/22529983,express,expressing,glioblastoma u87 cells expressing photinus pyralis luciferase (pluc)
Abstract,"""Glioblastoma therapy with cytotoxic mesenchymal stromal cells optimized by bioluminescence imaging of tumor and therapeutic cell response.""",https://pubmed.ncbi.nlm.nih.gov/22529983,follow,following,therapy to glioblastoma surgical borders following tumor resection.
Title,"""LncRNA RP11-390F4.3 inhibits invasion and migration of glioblastoma cells by downregulating ROCK1.""",https://pubmed.ncbi.nlm.nih.gov/34050115,downregulate,downregulating,migration of glioblastoma cells by downregulating rock1.
Abstract,"""LncRNA RP11-390F4.3 inhibits invasion and migration of glioblastoma cells by downregulating ROCK1.""",https://pubmed.ncbi.nlm.nih.gov/34050115,measure,measured,rock1 in glioblastoma and nontumor tissues were measured by performing quantitative pcr
Abstract,"""LncRNA RP11-390F4.3 inhibits invasion and migration of glioblastoma cells by downregulating ROCK1.""",https://pubmed.ncbi.nlm.nih.gov/34050115,downregulate,downregulated,"upregulated in glioblastoma, while mir-148a was downregulated in glioblastoma."
Abstract,"""LncRNA RP11-390F4.3 inhibits invasion and migration of glioblastoma cells by downregulating ROCK1.""",https://pubmed.ncbi.nlm.nih.gov/34050115,correlate,correlated,"in glioblastoma, rp11-390f4.3 was positively correlated with rock1"
Abstract,"""LncRNA RP11-390F4.3 inhibits invasion and migration of glioblastoma cells by downregulating ROCK1.""",https://pubmed.ncbi.nlm.nih.gov/34050115,lead,led,"in glioblastoma cells, overexpression of rp11-390f4.3 led to"
Abstract,"""Sulindac and its metabolites inhibit invasion of glioblastoma cells via down-regulation of Akt/PKB and MMP-2.""",https://pubmed.ncbi.nlm.nih.gov/15546138,show,showed,"u87mg glioblastoma cells showed increase invasiveness, whereas dn-akt"
Abstract,"""Strategies of Mesenchymal Invasion of Patient-derived Brain Tumors: Microenvironmental Adaptation.""",https://pubmed.ncbi.nlm.nih.gov/27108713,cause,caused,mortality in glioblastoma multiforme (gbm) patients is primarily caused by
Abstract,"""Predictive role of magnetic resonance imaging in the distinction of isocitrate dehydrogenase (IDH) mutant grade 4 astrocytomas versus glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/37038636,examine,examined,and 146 glioblastomas (gbm) were retrospectively examined via contrast-
Abstract,"""Evaluation of Microvascular Density in Glioblastomas in Relation to p53 and Ki67 Immunoexpression.""",https://pubmed.ncbi.nlm.nih.gov/38928515,use,using,"and secondary glioblastomas using immunohistochemical markers cd34 and cd105, respectively,"
Abstract,"""Long non-coding RNA HULC stimulates the epithelial-mesenchymal transition process and vasculogenic mimicry in human glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34213079,explore,exploring,behavior of glioblastoma (gbm) by exploring its effects on the
Title,"""TRIM24 promotes stemness and invasiveness of glioblastoma cells via activating Sox2 expression.""",https://pubmed.ncbi.nlm.nih.gov/32492707,activate,activating,invasiveness of glioblastoma cells via activating sox2 expression.
Abstract,"""Modeling the efficacy of the extent of surgical resection in the setting of radiation therapy for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27240229,include,includes,therapy for glioblastoma (gbm) includes maximal surgical resection and radiation
Abstract,"""Unusual nasal and orbital involvement of glioblastoma multiforme: a case report and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/9525817,treat,treated,case of glioblastoma treated with chemoradiotherapy that spread to the dura mater
Abstract,"""Unusual nasal and orbital involvement of glioblastoma multiforme: a case report and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/9525817,show,showing,cases of glioblastoma showing this development have been described in the literature
Title,"""Modeled microgravity suppressed invasion and migration of human glioblastoma U87 cells through downregulating store-operated calcium entry.""",https://pubmed.ncbi.nlm.nih.gov/25580009,operate,operated,of human glioblastoma u87 cells through downregulating store-operated calcium entry
Abstract,"""Modeled microgravity suppressed invasion and migration of human glioblastoma U87 cells through downregulating store-operated calcium entry.""",https://pubmed.ncbi.nlm.nih.gov/25580009,characterize,characterized,glioblastoma is the most common brain tumor and is characterized
Title,"""Estimating the cell density and invasive radius of three-dimensional glioblastoma tumor spheroids grown in vitro.""",https://pubmed.ncbi.nlm.nih.gov/17676121,grow,grown,-dimensional glioblastoma tumor spheroids grown in vitro.
Abstract,"""Neutralization of the CD95 ligand by APG101 inhibits invasion of glioma cells in vitro.""",https://pubmed.ncbi.nlm.nih.gov/25850884,characterize,characterized,glioblastoma is a disease characterized by rapid invasive tumour growth
Abstract,"""Neutralization of the CD95 ligand by APG101 inhibits invasion of glioma cells in vitro.""",https://pubmed.ncbi.nlm.nih.gov/25850884,act,acts,phenotype of glioblastoma cells and that apg101 acts as a suppressor of
Abstract,"""Cannabigerol Is a Potential Therapeutic Agent in a Novel Combined Therapy for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33562819,increase,increasing,"incidence of glioblastoma is increasing; despite modern therapies, the overall"
Abstract,"""Cannabigerol Is a Potential Therapeutic Agent in a Novel Combined Therapy for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33562819,suggest,suggesting,"-cannabinoid glioblastoma treatment, suggesting that this psychotropic cannabinoid should be"
Title,"""Relationship of glioblastoma multiforme to neural stem cell regions predicts invasive and multifocal tumor phenotype.""",https://pubmed.ncbi.nlm.nih.gov/17622647,predict,predicts,relationship of glioblastoma multiforme to neural stem cell regions predicts invasive and
Abstract,"""The transcriptional modulator HMGA2 promotes stemness and tumorigenicity in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27102002,contain,contains,glioblastoma (gbm) contains a population of stem-
Abstract,"""Cyclooxygenase Inhibition Alters Proliferative, Migratory, and Invasive Properties of Human Glioblastoma Cells In Vitro.""",https://pubmed.ncbi.nlm.nih.gov/33919029,cyclooxygenase,cyclooxygenase,to increase glioblastoma (gbm) cell proliferation and migration while cyclooxygenase
Abstract,"""Anti-tissue factor (TF9-10H10) treatment reduces tumor cell invasiveness in a novel migratory glioma model.""",https://pubmed.ncbi.nlm.nih.gov/23384223,provide,provide,a novel glioblastoma in vivo model and provide evidence that treatment with
Abstract,"""Anti-tissue factor (TF9-10H10) treatment reduces tumor cell invasiveness in a novel migratory glioma model.""",https://pubmed.ncbi.nlm.nih.gov/23384223,affect,affecting,"for future glioblastoma therapies, by affecting both invading tumor cells and"
Title,"""Inhibition of glioblastoma angiogenesis and invasion by combined treatments directed against vascular endothelial growth factor receptor-2, epidermal growth factor receptor, and vascular endothelial-cadherin.""",https://pubmed.ncbi.nlm.nih.gov/16000592,direct,directed,inhibition of glioblastoma angiogenesis and invasion by combined treatments directed against vascular
Abstract,"""Inhibition of glioblastoma angiogenesis and invasion by combined treatments directed against vascular endothelial growth factor receptor-2, epidermal growth factor receptor, and vascular endothelial-cadherin.""",https://pubmed.ncbi.nlm.nih.gov/16000592,cause,caused,inhibited intracerebral glioblastoma growth but caused increased tumor cell invasion along the
Abstract,"""Inhibition of glioblastoma angiogenesis and invasion by combined treatments directed against vascular endothelial growth factor receptor-2, epidermal growth factor receptor, and vascular endothelial-cadherin.""",https://pubmed.ncbi.nlm.nih.gov/16000592,implicate,implicated,"of human glioblastomas, has been implicated in tumor cell invasion."
Abstract,"""Inhibition of glioblastoma angiogenesis and invasion by combined treatments directed against vascular endothelial growth factor receptor-2, epidermal growth factor receptor, and vascular endothelial-cadherin.""",https://pubmed.ncbi.nlm.nih.gov/16000592,treat,treated,received intracerebral glioblastoma xenografts were treated using monoclonal antibodies against vegfr-2 (
Abstract,"""Inhibition of glioblastoma angiogenesis and invasion by combined treatments directed against vascular endothelial growth factor receptor-2, epidermal growth factor receptor, and vascular endothelial-cadherin.""",https://pubmed.ncbi.nlm.nih.gov/16000592,have,had,"c225 inhibited glioblastoma cell migration in vitro, but had no effect"
Abstract,"""Immune landscape-based machine-learning-assisted subclassification, prognosis, and immunotherapy prediction for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/36532035,characterize,characterized,"tumor, glioblastoma (gbm) is characterized by intratumor heterogeneity,"
Abstract,"""Dynamics of chemosensitivity and chromosomal instability in recurrent glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17342095,characterise,characterised,glioblastoma multiforme is characterised by invasive growth and frequent recurrence
Abstract,"""Dynamics of chemosensitivity and chromosomal instability in recurrent glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17342095,embed,embedded,term surviving glioblastoma patient together with paraffin-embedded materials of five
Abstract,"""Dynamics of chemosensitivity and chromosomal instability in recurrent glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17342095,characterise,characterised,"of five glioblastoma patients, both characterised by enhanced survival time,"
Abstract,"""Dynamics of chemosensitivity and chromosomal instability in recurrent glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17342095,relapse,relapse,that pretreated glioblastoma patients may relapse with highly chemosensitive tumours confirming the
Abstract,"""CCR5-Mediated Signaling Is Involved in Invasion of Glioblastoma Cells in Its Microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/32545571,include,including,"series of glioblastoma samples and cells, including glioblastoma stem cells."
Abstract,"""CCR5-Mediated Signaling Is Involved in Invasion of Glioblastoma Cells in Its Microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/32545571,compare,compared,"of 38 glioblastoma samples, compared to low-grade glioma and"
Abstract,"""CCR5-Mediated Signaling Is Involved in Invasion of Glioblastoma Cells in Its Microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/32545571,induce,induced,cells and glioblastoma stem cells was dependent on ccl5-induced ccr5
Abstract,"""CCR5-Mediated Signaling Is Involved in Invasion of Glioblastoma Cells in Its Microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/32545571,associate,associated,monocultures and glioblastoma-associated msc in tissue sections.
Abstract,"""CCR5-Mediated Signaling Is Involved in Invasion of Glioblastoma Cells in Its Microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/32545571,involve,involves,"particular, glioblastoma stem cells with its stromal microenvironment, involves ccr5"
