Source,Text,Link,Verb,Original_Form,Context
Abstract,"""An additive score optimized by a genetic learning algorithm predicts readmission risk after glioblastoma resection.""",https://pubmed.ncbi.nlm.nih.gov/33099328,correlate,correlated,readmission following glioblastoma (gbm) resection is not only correlated with
Abstract,"""An additive score optimized by a genetic learning algorithm predicts readmission risk after glioblastoma resection.""",https://pubmed.ncbi.nlm.nih.gov/33099328,identify,identified,-confirmed glioblastoma were retrospectively identified.
Abstract,"""An additive score optimized by a genetic learning algorithm predicts readmission risk after glioblastoma resection.""",https://pubmed.ncbi.nlm.nih.gov/33099328,develop,developed,"the glioblastoma readmission risk score, developed from the multivariate model"
Abstract,"""DNA methylation subclasses predict the benefit from gross total tumor resection in IDH-wildtype glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/35868257,remain,remains,stratification of glioblastomas remains inconclusive.
Abstract,"""DNA methylation subclasses predict the benefit from gross total tumor resection in IDH-wildtype glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/35868257,subject,subjected,newly diagnosed glioblastoma subjected to global dna methylation profiling.
Abstract,"""Hypermethylation of testis derived transcript gene promoter significantly correlates with worse outcomes in glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/23769558,identify,identify,nine secondary glioblastomas (sgbms) with the expectation to identify valuable
Abstract,"""VEGF promotes tumorigenesis and angiogenesis of human glioblastoma stem cells.""",https://pubmed.ncbi.nlm.nih.gov/17618600,express,expressing,"from human glioblastomas and a retrovirus expressing vegf, we examined the"
Title,"""Selective sensitivity to radiation of cerebral glioblastomas harboring p53 mutations.""",https://pubmed.ncbi.nlm.nih.gov/9581814,harbor,harboring,of cerebral glioblastomas harboring p53 mutations.
Abstract,"""Selective sensitivity to radiation of cerebral glioblastomas harboring p53 mutations.""",https://pubmed.ncbi.nlm.nih.gov/9581814,determine,determined,patients with glioblastomas whose p53 status was determined by a sensitive yeast
Abstract,"""Selective sensitivity to radiation of cerebral glioblastomas harboring p53 mutations.""",https://pubmed.ncbi.nlm.nih.gov/9581814,result,results,"response in glioblastomas, and this results in significantly longer survival."
Abstract,"""Multidimensional communication in the microenvirons of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29985475,recruit,recruit,glioblastoma cells recruit innate immune cells and change their phenotype
Abstract,"""Multidimensional communication in the microenvirons of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29985475,induce,induced,", after glioblastoma-induced phenotypic modifications, normal cells cooperate with"
Abstract,"""Multidimensional communication in the microenvirons of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29985475,involve,involves,this glioblastoma takeover of the brain involves multiple modes of communication
Abstract,"""[Genetic disorders in primary brain glioblastomas].""",https://pubmed.ncbi.nlm.nih.gov/30475532,characterize,characterized,glioblastomas are characterized by a variety of genetic and epigenetic
Abstract,"""[Genetic disorders in primary brain glioblastomas].""",https://pubmed.ncbi.nlm.nih.gov/30475532,allow,allowed,patients with glioblastomas allowed revealing changes relevant to this disease and determining
Title,"""Distinct pools of cancer stem-like cells coexist within human glioblastomas and display different tumorigenicity and independent genomic evolution.""",https://pubmed.ncbi.nlm.nih.gov/19287454,display,display,within human glioblastomas and display different tumorigenicity and independent genomic evolution.
Abstract,"""Distinct pools of cancer stem-like cells coexist within human glioblastomas and display different tumorigenicity and independent genomic evolution.""",https://pubmed.ncbi.nlm.nih.gov/19287454,contain,contain,"glioblastomas (gbms) contain transformed, self-maintaining"
Title,"""Detrended fluctuation analysis of genome-wide copy number profiles of glioblastomas using array-based comparative genomic hybridization.""",https://pubmed.ncbi.nlm.nih.gov/15494095,use,using,profiles of glioblastomas using array-based comparative genomic hybridization.
Abstract,"""Detrended fluctuation analysis of genome-wide copy number profiles of glioblastomas using array-based comparative genomic hybridization.""",https://pubmed.ncbi.nlm.nih.gov/15494095,base,based,19 independent glioblastomas by array-based comparative genomic hybridization analysis.
Abstract,"""Fatal pulmonary embolism despite an inferior vena cava filter in glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/16377838,develop,developed,with a glioblastoma multiforme who developed a fatal pulmonary embolism in spite
Abstract,"""Clinical significance of angiopoietin-like protein 3 expression in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/26639238,provide,provides,angptl3 in glioblastomas and provides an independent predictive factor.
Title,"""Recurrent Glioblastomas Reveal Molecular Subtypes Associated with Mechanistic Implications of Drug-Resistance.""",https://pubmed.ncbi.nlm.nih.gov/26466313,reveal,reveal,recurrent glioblastomas reveal molecular subtypes associated with mechanistic implications of drug
Abstract,"""Recurrent Glioblastomas Reveal Molecular Subtypes Associated with Mechanistic Implications of Drug-Resistance.""",https://pubmed.ncbi.nlm.nih.gov/26466313,achieve,achieved,"recurrence of glioblastomas could be achieved by transcriptomic reprograming of tumors,"
Abstract,"""Recurrent Glioblastomas Reveal Molecular Subtypes Associated with Mechanistic Implications of Drug-Resistance.""",https://pubmed.ncbi.nlm.nih.gov/26466313,perform,performed,"of recurrent glioblastomas, gene expression profiling was performed on the 43"
Abstract,"""Recurrent Glioblastomas Reveal Molecular Subtypes Associated with Mechanistic Implications of Drug-Resistance.""",https://pubmed.ncbi.nlm.nih.gov/26466313,include,including,cases of glioblastomas including 15 paired primary and recurrent cases.
Abstract,"""Recurrent Glioblastomas Reveal Molecular Subtypes Associated with Mechanistic Implications of Drug-Resistance.""",https://pubmed.ncbi.nlm.nih.gov/26466313,show,showed,the recurrent glioblastomas showed two distinct expression types.
Abstract,"""Recurrent Glioblastomas Reveal Molecular Subtypes Associated with Mechanistic Implications of Drug-Resistance.""",https://pubmed.ncbi.nlm.nih.gov/26466313,choose,choose,that recurrent glioblastomas may choose two different strategies for transcriptomic reprograming to
Abstract,"""Screen for IDH1, IDH2, IDH3, D2HGDH and L2HGDH mutations in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/21625441,look,looking,screened 47 glioblastoma samples looking for changes in these genes.
Abstract,"""Predictive value of MGMT promoter methylation on the survival of TMZ treated IDH-mutant glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33628600,aim,aimed,"features of glioblastoma, we aimed to assess the role of mgmt"
Abstract,"""Predictive value of MGMT promoter methylation on the survival of TMZ treated IDH-mutant glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33628600,use,used,-mutant glioblastomas and used 173 idh-wildtype glioblastomas for comparison
Abstract,"""Predictive value of MGMT promoter methylation on the survival of TMZ treated IDH-mutant glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33628600,show,showed,"-wildtype glioblastomas, idh-mutant glioblastomas showed significantly higher ("
Abstract,"""Predictive value of MGMT promoter methylation on the survival of TMZ treated IDH-mutant glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33628600,show,showed,-mutant glioblastomas showed significantly higher (p < 0.0001) mgmt
Abstract,"""Predictive value of MGMT promoter methylation on the survival of TMZ treated IDH-mutant glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33628600,receive,receiving,-mutant glioblastomas receiving temozolomide therapy (cohort a); this
Abstract,"""Effect of cancer-associated fibroblasts on the migration of glioma cells in vitro.""",https://pubmed.ncbi.nlm.nih.gov/25712375,test,tested,"cafs in glioblastoma, we tested the effect of caf conditioned media"
Abstract,"""Effect of cancer-associated fibroblasts on the migration of glioma cells in vitro.""",https://pubmed.ncbi.nlm.nih.gov/25712375,perform,performed,"in human glioblastomas, immunofluorescence staining was performed on tissue samples from"
Title,"""Generative adversarial network for glioblastoma ensures morphologic variations and improves diagnostic model for isocitrate dehydrogenase mutant type.""",https://pubmed.ncbi.nlm.nih.gov/33972663,ensure,ensures,network for glioblastoma ensures morphologic variations and improves diagnostic model for isocitrate
Abstract,"""Generative adversarial network for glioblastoma ensures morphologic variations and improves diagnostic model for isocitrate dehydrogenase mutant type.""",https://pubmed.ncbi.nlm.nih.gov/33972663,augment,augmented,"-mutant glioblastomas, or augmented by adding both real and synthetic"
Title,"""Novel medical therapeutics in glioblastomas, including targeted molecular therapies, current and future clinical trials.""",https://pubmed.ncbi.nlm.nih.gov/20708556,include,including,"therapeutics in glioblastomas, including targeted molecular therapies, current and future"
Abstract,"""Novel medical therapeutics in glioblastomas, including targeted molecular therapies, current and future clinical trials.""",https://pubmed.ncbi.nlm.nih.gov/20708556,target,targeted,"therapies for glioblastoma, with an emphasis on targeted agents."
Abstract,"""Sirtuin-2 activity is required for glioma stem cell proliferation arrest but not necrosis induced by resveratrol.""",https://pubmed.ncbi.nlm.nih.gov/23955573,exist,existing,suggest that glioblastoma resistance to existing radio- and chemotherapies rely on glioblastoma
Abstract,"""Clonal analysis in glioblastoma with epithelial differentiation.""",https://pubmed.ncbi.nlm.nih.gov/11145202,associate,associated,differentiation in glioblastomas (gbm) may be associated with circumscribed growth
Title,"""Patient-specific orthotopic glioblastoma xenograft models recapitulate the histopathology and biology of human glioblastomas in situ.""",https://pubmed.ncbi.nlm.nih.gov/23333277,recapitulate,recapitulate,specific orthotopic glioblastoma xenograft models recapitulate the histopathology and biology of human
Abstract,"""Patient-specific orthotopic glioblastoma xenograft models recapitulate the histopathology and biology of human glioblastomas in situ.""",https://pubmed.ncbi.nlm.nih.gov/23333277,use,using,of orthotopic glioblastoma (gbm) xenograft models using surgical samples of
Abstract,"""Treatment of glioblastoma multiforme in elderly patients. Clinico-therapeutic remarks in 22 patients older than 80 years.""",https://pubmed.ncbi.nlm.nih.gov/16724687,exclude,excluded,diagnosis of glioblastoma multiforme are thus generally excluded from clinical trials of
Abstract,"""EGFR Amplification and IDH Mutations in Glioblastoma Patients of the Northeast of Morocco.""",https://pubmed.ncbi.nlm.nih.gov/28785587,diagnose,diagnosed,in 65 glioblastoma tumors diagnosed at the university hospital of fez between
Abstract,"""Oxidative stress is involved in immunosuppression and macrophage regulation in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37866784,remain,remained,effect on glioblastomas remained unclear.
Abstract,"""Oxidative stress is involved in immunosuppression and macrophage regulation in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37866784,base,based,the multicenter glioblastoma cohorts based on the oxidative-stress-responsive
Abstract,"""Oxidative stress is involved in immunosuppression and macrophage regulation in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37866784,discover,discovered,potential in glioblastoma and discovered sod3's potential role in regulating macrophage
Abstract,"""Perfusion Parameter Obtained on 3-Tesla Magnetic Resonance Imaging and the Ki-67 Labeling Index Predict the Overall Survival of Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33567368,undergo,underwent,"patients with glioblastomas underwent pulsed arterial spin-labeling, dti,"
Abstract,"""The Glycoprotein M6a Is Associated with Invasiveness and Radioresistance of Glioblastoma Stem Cells.""",https://pubmed.ncbi.nlm.nih.gov/35883571,target,target,"treatment of glioblastoma since it would simultaneously target proliferation, invasion,"
Abstract,"""Seizures as presenting symptom in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/30536819,present,presenting,patients with glioblastoma presenting with seizures are poorly understood.
Abstract,"""Seizures as presenting symptom in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/30536819,divide,divided,patients with glioblastoma were divided into 2 groups: symptomatic and asymptomatic
Abstract,"""Seizures as presenting symptom in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/30536819,identify,identified,diagnosed with glioblastoma in this period were identified.
Abstract,"""Seizures as presenting symptom in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/30536819,have,had,"seizures from glioblastoma had significantly smaller tumors, which caused less edema"
Abstract,"""Seizures as presenting symptom in patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/30536819,present,presenting,significance: glioblastoma presenting with seizures is morphologically different from asymptomatic tumors
Abstract,"""Endothelial cell ferroptosis influences IDH wild-type glioblastoma growth in recurrent glioblastoma multiforme patients.""",https://pubmed.ncbi.nlm.nih.gov/38985083,know,known,"glioblastomas are known for their poor clinical prognosis, with"
Abstract,"""Endothelial cell ferroptosis influences IDH wild-type glioblastoma growth in recurrent glioblastoma multiforme patients.""",https://pubmed.ncbi.nlm.nih.gov/38985083,require,requires,treatment of glioblastomas requires careful consideration of its effects on endothelial cells
Title,"""Genomic analysis of paired IDHwt glioblastomas reveals recurrent alterations of MPDZ at relapse after radiotherapy and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/35259554,reveal,reveals,paired idhwt glioblastomas reveals recurrent alterations of mpdz at relapse after radiotherapy
Abstract,"""Genomic analysis of paired IDHwt glioblastomas reveals recurrent alterations of MPDZ at relapse after radiotherapy and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/35259554,screen,screened,frozen idhwt glioblastoma samples were screened by cgh array.
Abstract,"""Genomic analysis of paired IDHwt glioblastomas reveals recurrent alterations of MPDZ at relapse after radiotherapy and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/35259554,include,included,nineteen idhwt glioblastoma patients were included.
Abstract,"""Genomic analysis of paired IDHwt glioblastomas reveals recurrent alterations of MPDZ at relapse after radiotherapy and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/35259554,suggest,suggesting,"chemotherapy in glioblastoma idhwt patients, suggesting that mpdz impairment could contribute"
Abstract,"""Recent advances in the molecular genetics of primary gliomas.""",https://pubmed.ncbi.nlm.nih.gov/12778011,remain,remain,", particularly glioblastomas, remain a challenge for oncology."
Abstract,"""Does age matter? - A MRI study on peritumoral edema in newly diagnosed primary glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/21481277,relate,related,"in primary glioblastoma of older patients, age-related differences in"
Abstract,"""Does age matter? - A MRI study on peritumoral edema in newly diagnosed primary glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/21481277,determine,determined,of secondary glioblastoma were not included.extent of brain edema was determined in
Abstract,"""Does age matter? - A MRI study on peritumoral edema in newly diagnosed primary glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/21481277,reflect,reflect,of a glioblastoma at diagnosis does not reflect biology in the elderly
Title,"""The prognostic impact of TERT promoter mutations in glioblastomas is modified by the rs2853669 single nucleotide polymorphism.""",https://pubmed.ncbi.nlm.nih.gov/26914704,modify,modified,mutations in glioblastomas is modified by the rs2853669 single nucleotide polymorphism.
Abstract,"""The prognostic impact of TERT promoter mutations in glioblastomas is modified by the rs2853669 single nucleotide polymorphism.""",https://pubmed.ncbi.nlm.nih.gov/26914704,exhibit,exhibited,glioblastomas (gbm) exhibited the highest frequency of tertp
Abstract,"""Frequent promoter hypermethylation and transcriptional downregulation of the NDRG2 gene at 14q11.2 in primary glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18709645,repress,represses,"downregulated in glioblastoma, and ndrg2 overexpression represses glioblastoma cell proliferation in"
Abstract,"""Frequent promoter hypermethylation and transcriptional downregulation of the NDRG2 gene at 14q11.2 in primary glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18709645,compare,compared,in primary glioblastomas as compared to diffuse and anaplastic astrocytomas.
Abstract,"""Frequent promoter hypermethylation and transcriptional downregulation of the NDRG2 gene at 14q11.2 in primary glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/18709645,detect,detected,"to primary glioblastomas, ndrg2 promoter hypermethylation was detected in only 1"
Abstract,"""Flow cytometric DNA and nuclear antigen content in astrocytic neoplasms.""",https://pubmed.ncbi.nlm.nih.gov/2895977,have,had,"of ten glioblastomas had an identifiable aneuploid peak, while all four"
Title,"""IDHwt glioblastomas can be stratified by their transcriptional response to standard treatment, with implications for targeted therapy.""",https://pubmed.ncbi.nlm.nih.gov/38326875,stratify,stratified,idhwt glioblastomas can be stratified by their transcriptional response to standard
Abstract,"""IDHwt glioblastomas can be stratified by their transcriptional response to standard treatment, with implications for targeted therapy.""",https://pubmed.ncbi.nlm.nih.gov/38326875,lack,lacking,background: glioblastoma (gbm) brain tumors lacking idh1 mutations (
Abstract,"""Alterations in the RB Pathway With Inactivation of RB1 Characterize Glioblastomas With a Primitive Neuronal Component.""",https://pubmed.ncbi.nlm.nih.gov/34850045,define,defining,of some glioblastomas but defining molecular alterations of this histologic variant remains
Abstract,"""Loss of heterozygosity at 11p15 and p53 alterations in malignant gliomas.""",https://pubmed.ncbi.nlm.nih.gov/11355148,include,included,patients with glioblastoma multiforme were included.
Abstract,"""Loss of heterozygosity at 11p15 and p53 alterations in malignant gliomas.""",https://pubmed.ncbi.nlm.nih.gov/11355148,show,show,-six glioblastomas did not show allelic loss for any locus.
Abstract,"""Loss of heterozygosity at 11p15 and p53 alterations in malignant gliomas.""",https://pubmed.ncbi.nlm.nih.gov/11355148,characterize,characterized,prognosis in glioblastomas characterized by loh 11p15.
Title,"""Glioblastoma Unique Features Drive the Ways for Innovative Therapies in the Trunk-branch Era.""",https://pubmed.ncbi.nlm.nih.gov/31237849,drive,drive,glioblastoma unique features drive the ways for innovative therapies in
Abstract,"""Glioblastoma Unique Features Drive the Ways for Innovative Therapies in the Trunk-branch Era.""",https://pubmed.ncbi.nlm.nih.gov/31237849,remain,remains,optimally treated glioblastoma patients remains dismal despite recent fundamental progress in neurosurgical
Abstract,"""Genetic profile of astrocytic and oligodendroglial gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21442241,progress,progressed,in secondary glioblastomas that have progressed from low-grade or anaplastic
Abstract,"""Genetic profile of astrocytic and oligodendroglial gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21442241,misclassifie,misclassified,to secondary glioblastomas and are probably misclassified.
Abstract,"""Genetic profile of astrocytic and oligodendroglial gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21442241,account,account,", secondary glioblastomas account for approximately 10% of all glioblastomas."
Abstract,"""Genetic profile of astrocytic and oligodendroglial gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21442241,derive,derived,and secondary glioblastomas derived thereof suggests these tumors share a common progenitor
Abstract,"""Genetic profile of astrocytic and oligodendroglial gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21442241,suggest,suggests,in primary glioblastomas suggests a different cell of origin; both glioblastoma
Abstract,"""Genetic profile of astrocytic and oligodendroglial gliomas.""",https://pubmed.ncbi.nlm.nih.gov/21442241,acquire,acquire,; both glioblastoma subtypes acquire a similar histological phenotype as a result
Title,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,derive,derived,cd133(-) glioblastoma-derived cancer stem cells show differential growth characteristics
Abstract,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,show,show,"although glioblastomas show the same histologic phenotype, biological hallmarks such"
Abstract,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,originate,originate,"subtypes of glioblastomas might originate from different cells of origin, we"
Abstract,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,favor,favoring,from 22 glioblastomas under medium conditions favoring the growth of neural and
Abstract,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,show,show,secondary glioblastoma (n = 7)-derived cells did not show any
Abstract,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,contain,contained,11/15 primary glioblastomas contained a significant cd133(+) subpopulation that displayed neurosphere
Abstract,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,grow,grew,from primary glioblastomas grew adherently in vitro and were driven by cd133(-
Abstract,"""CD133(+) and CD133(-) glioblastoma-derived cancer stem cells show differential growth characteristics and molecular profiles.""",https://pubmed.ncbi.nlm.nih.gov/17483311,characterize,characterized,"cd133(-) glioblastomas were characterized by a lower proliferation index, whereas"
Abstract,"""Treatment considerations for MGMT-unmethylated glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25394859,continue,continues,"patients with glioblastoma continues to be limited, despite an aggressive,"
Abstract,"""Treatment considerations for MGMT-unmethylated glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25394859,induce,inducing,"agent in glioblastoma, is cytotoxic to cells by inducing dna damage"
Abstract,"""Treatment considerations for MGMT-unmethylated glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25394859,methylate,methylated,"subset of glioblastomas, the mgmt promoter is methylated, impairing the"
Abstract,"""Treatment considerations for MGMT-unmethylated glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25394859,provide,providing,% of glioblastomas providing an inherent resistance to alkylating agents and challenging
Title,"""PROX1 is a novel pathway-specific prognostic biomarker for high-grade astrocytomas; results from independent glioblastoma cohorts stratified by age and IDH mutation status.""",https://pubmed.ncbi.nlm.nih.gov/27626492,stratify,stratified,from independent glioblastoma cohorts stratified by age and idh mutation status.
Abstract,"""PROX1 is a novel pathway-specific prognostic biomarker for high-grade astrocytomas; results from independent glioblastoma cohorts stratified by age and IDH mutation status.""",https://pubmed.ncbi.nlm.nih.gov/27626492,derive,derived,r132h1 immunonegative glioblastomas derived from patients aged 60 years and older enrolled
Abstract,"""PROX1 is a novel pathway-specific prognostic biomarker for high-grade astrocytomas; results from independent glioblastoma cohorts stratified by age and IDH mutation status.""",https://pubmed.ncbi.nlm.nih.gov/27626492,study,studied,"population of glioblastomas, we studied 80 idh-wildtype glioblastomas from"
Abstract,"""PROX1 is a novel pathway-specific prognostic biomarker for high-grade astrocytomas; results from independent glioblastoma cohorts stratified by age and IDH mutation status.""",https://pubmed.ncbi.nlm.nih.gov/27626492,age,aged,-wildtype glioblastomas from patients aged 18-60 years.
Abstract,"""PROX1 is a novel pathway-specific prognostic biomarker for high-grade astrocytomas; results from independent glioblastoma cohorts stratified by age and IDH mutation status.""",https://pubmed.ncbi.nlm.nih.gov/27626492,include,included,with primary glioblastomas included in these cohorts.
Abstract,"""PROX1 is a novel pathway-specific prognostic biomarker for high-grade astrocytomas; results from independent glioblastoma cohorts stratified by age and IDH mutation status.""",https://pubmed.ncbi.nlm.nih.gov/27626492,corroborate,corroborated,"in primary glioblastomas, was corroborated by gene expression data extracted from"
Abstract,"""Split genome-based retroviral replicating vectors achieve efficient gene delivery and therapeutic effect in a human glioblastoma xenograft model.""",https://pubmed.ncbi.nlm.nih.gov/36195571,-,-,both human glioblastoma cells and pre-established human glioblastoma mouse model
Abstract,"""Split genome-based retroviral replicating vectors achieve efficient gene delivery and therapeutic effect in a human glioblastoma xenograft model.""",https://pubmed.ncbi.nlm.nih.gov/36195571,compare,compared,established human glioblastoma mouse model compared with an srrv system.
Abstract,"""Split genome-based retroviral replicating vectors achieve efficient gene delivery and therapeutic effect in a human glioblastoma xenograft model.""",https://pubmed.ncbi.nlm.nih.gov/36195571,inject,injected,"u-87 mg glioblastomas, the group of mice injected with sprrv expressing"
Abstract,"""Long-term health experience of jet engine manufacturing workers: III. Incidence of malignant central nervous system neoplasms.""",https://pubmed.ncbi.nlm.nih.gov/20523076,locate,located,occurrence of glioblastoma at one jet engine manufacturing facility located in north
Abstract,"""Long-term health experience of jet engine manufacturing workers: III. Incidence of malignant central nervous system neoplasms.""",https://pubmed.ncbi.nlm.nih.gov/20523076,compare,compared,"risk of glioblastoma compared with hourly workers (17 cases, rr"
Abstract,"""Long-term health experience of jet engine manufacturing workers: III. Incidence of malignant central nervous system neoplasms.""",https://pubmed.ncbi.nlm.nih.gov/20523076,elevate,elevated,rates for glioblastoma and other malignant cns neoplasm histologies were not elevated
Abstract,"""Long-term health experience of jet engine manufacturing workers: III. Incidence of malignant central nervous system neoplasms.""",https://pubmed.ncbi.nlm.nih.gov/20523076,observe,observed,the glioblastoma excesses observed among nh workers may reflect external occupational
Title,"""Expression of the zinc importer protein ZIP9/SLC39A9 in glioblastoma cells affects phosphorylation states of p53 and GSK-3beta and causes increased cell migration.""",https://pubmed.ncbi.nlm.nih.gov/27654922,affect,affects,slc39a9 in glioblastoma cells affects phosphorylation states of p53 and gsk-3beta and
Abstract,"""Expression of the zinc importer protein ZIP9/SLC39A9 in glioblastoma cells affects phosphorylation states of p53 and GSK-3beta and causes increased cell migration.""",https://pubmed.ncbi.nlm.nih.gov/27654922,cause,cause,levels in glioblastoma cells can cause enhanced cell survival and cell migration
Abstract,"""Expression of the zinc importer protein ZIP9/SLC39A9 in glioblastoma cells affects phosphorylation states of p53 and GSK-3beta and causes increased cell migration.""",https://pubmed.ncbi.nlm.nih.gov/27654922,tpen,tpen,to untreated glioblastoma cells tpen treatment or expression of zip9 results in
Abstract,"""Middle cerebral artery occlusion within an irradiated glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/205005,present,presented,within a glioblastoma multiforme is presented.
Abstract,"""Integrated analysis of 34 microarray datasets reveals CBX3 as a diagnostic and prognostic biomarker in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31138312,have,have,"background: glioblastomas have a high degree of malignancy, high recurrence"
Abstract,"""Integrated analysis of 34 microarray datasets reveals CBX3 as a diagnostic and prognostic biomarker in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31138312,improve,improving,"markers of glioblastomas is of great significance for improving the diagnosis,"
Abstract,"""Integrated analysis of 34 microarray datasets reveals CBX3 as a diagnostic and prognostic biomarker in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31138312,express,expressed,: eight glioblastoma-specific differentially expressed genes were screened using geo
Abstract,"""Integrated analysis of 34 microarray datasets reveals CBX3 as a diagnostic and prognostic biomarker in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31138312,reveal,revealing,"to analyze glioblastoma samples in 34 microarray datasets, revealing novel diagnostic"
Abstract,"""Integrated analysis of 34 microarray datasets reveals CBX3 as a diagnostic and prognostic biomarker in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31138312,provide,providing,patients with glioblastoma and providing a new direction for screening tumor markers
Title,"""Epithelioid versus rhabdoid glioblastomas are distinguished by monosomy 22 and immunohistochemical expression of INI-1 but not claudin 6.""",https://pubmed.ncbi.nlm.nih.gov/20118769,distinguish,distinguished,versus rhabdoid glioblastomas are distinguished by monosomy 22 and immunohistochemical expression of
Abstract,"""Epithelioid versus rhabdoid glioblastomas are distinguished by monosomy 22 and immunohistochemical expression of INI-1 but not claudin 6.""",https://pubmed.ncbi.nlm.nih.gov/20118769,share,share,and rhabdoid glioblastomas are rare entities that share some overlapping morphologic features
Title,"""Less Invasive Phenotype Found in Isocitrate Dehydrogenase-mutated Glioblastomas than in Isocitrate Dehydrogenase Wild-Type Glioblastomas: A Diffusion-Tensor Imaging Study.""",https://pubmed.ncbi.nlm.nih.gov/27849434,dehydrogenase,dehydrogenase,-mutated glioblastomas than in isocitrate dehydrogenase wild-type glioblastomas:
Abstract,"""Less Invasive Phenotype Found in Isocitrate Dehydrogenase-mutated Glioblastomas than in Isocitrate Dehydrogenase Wild-Type Glioblastomas: A Diffusion-Tensor Imaging Study.""",https://pubmed.ncbi.nlm.nih.gov/27849434,recruit,recruited,patients with glioblastoma were prospectively recruited and imaged preoperatively.
Abstract,"""Less Invasive Phenotype Found in Isocitrate Dehydrogenase-mutated Glioblastomas than in Isocitrate Dehydrogenase Wild-Type Glioblastomas: A Diffusion-Tensor Imaging Study.""",https://pubmed.ncbi.nlm.nih.gov/27849434,have,have,-mutated glioblastomas have a less invasive phenotype compared with idh wild
