Source,Text,Link,Verb,Original_Form,Context
Abstract,"""A tailored next-generation sequencing panel identified distinct subtypes of wildtype IDH and TERT promoter glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/32748499,show,showed,"-wildtype glioblastomas, 33 samples (58.9%) showed a"
Abstract,"""A tailored next-generation sequencing panel identified distinct subtypes of wildtype IDH and TERT promoter glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/32748499,reveal,revealed,-wildtype glioblastomas revealed 3 distinct groups of idh-wildtype glioblastomas
Abstract,"""Novel chemo-sensitizing agent, ERW1227B, impairs cellular motility and enhances cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/20824305,display,display,glioblastomas display variable phenotypes that include increased drug-resistance
Abstract,"""Novel chemo-sensitizing agent, ERW1227B, impairs cellular motility and enhances cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/20824305,chemotherapy,chemotherapy,to sensitize glioblastoma cells to chemotherapy.
Abstract,"""Novel chemo-sensitizing agent, ERW1227B, impairs cellular motility and enhances cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/20824305,inhibit,inhibit,"motility in glioblastomas, irrespective of their ability to inhibit tg2."
Abstract,"""Novel chemo-sensitizing agent, ERW1227B, impairs cellular motility and enhances cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/20824305,associate,associated,treatment of glioblastoma cells with erw1227b was associated with both down-
Abstract,"""Novel chemo-sensitizing agent, ERW1227B, impairs cellular motility and enhances cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/20824305,treat,treated,photography of glioblastoma cells treated with erw1227b showed cell death and rapid
Abstract,"""Novel chemo-sensitizing agent, ERW1227B, impairs cellular motility and enhances cell death in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/20824305,demonstrate,demonstrated,in vivo glioblastoma models demonstrated the ability of erw1227b to sensitize tumor
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,assess,assess,"mutations in glioblastomas at a population level, and to assess whether"
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,progress,progressed,novo) glioblastomas and secondary glioblastomas that progressed from low-grade
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,progress,progressed,and secondary glioblastomas that progressed from low-grade or anaplastic astrocytoma
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,base,based,we screened glioblastomas from a population-based study for idh1 mutations
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,mean,mean,"glioblastoma patients with idh1 mutations were younger (mean,"
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,diagnose,diagnosed,frequent in glioblastomas diagnosed as secondary (22 of 30; 73
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,correspond,corresponded,of secondary glioblastoma corresponded to the respective clinical diagnosis in 95%
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,diagnose,diagnosed,glioblastomas with idh1 mutation diagnosed as primary had clinical and
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,suggest,suggesting,"of secondary glioblastomas, suggesting that they may have rapidly progressed from"
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,diagnose,diagnosed,"conversely, glioblastomas without idh1 mutations clinically diagnosed as secondary typically developed"
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,misclassifie,misclassified,"actually primary glioblastomas, that may have been misclassified, possibly due"
Abstract,"""IDH1 mutations as molecular signature and predictive factor of secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19755387,complement,complements,of secondary glioblastomas that complements clinical criteria for distinguishing them from primary
Abstract,"""MicroRNA expression patterns in the malignant progression of gliomas and a 5-microRNA signature for prognosis.""",https://pubmed.ncbi.nlm.nih.gov/25415048,have,have,and secondary glioblastomas have similar expression pattern in mirna level.
Title,"""Refined efficacy and outcome estimates of surgical treatment in oldest-old patients with glioblastomas based on competing risk model and conditional survival analysis: A surveillance, epidemiology, and end results population-based study.""",https://pubmed.ncbi.nlm.nih.gov/35930955,base,based,patients with glioblastomas based on competing risk model and conditional survival analysis
Title,"""Non-invasive prediction of p53 and Ki-67 labelling indices and O-6-methylguanine-DNA methyltransferase promoter methylation status in adult patients with isocitrate dehydrogenase wild-type glioblastomas using diffusion-weighted imaging and dynamic susceptibility contrast-enhanced perfusion-weighted imaging combined with conventional MRI.""",https://pubmed.ncbi.nlm.nih.gov/35469666,use,using,-type glioblastomas using diffusion-weighted imaging and dynamic susceptibility contrast
Abstract,"""Non-invasive prediction of p53 and Ki-67 labelling indices and O-6-methylguanine-DNA methyltransferase promoter methylation status in adult patients with isocitrate dehydrogenase wild-type glioblastomas using diffusion-weighted imaging and dynamic susceptibility contrast-enhanced perfusion-weighted imaging combined with conventional MRI.""",https://pubmed.ncbi.nlm.nih.gov/35469666,review,reviewed,-type glioblastomas were reviewed retrospectively and their efficacy was analysed using
Abstract,"""Non-invasive prediction of p53 and Ki-67 labelling indices and O-6-methylguanine-DNA methyltransferase promoter methylation status in adult patients with isocitrate dehydrogenase wild-type glioblastomas using diffusion-weighted imaging and dynamic susceptibility contrast-enhanced perfusion-weighted imaging combined with conventional MRI.""",https://pubmed.ncbi.nlm.nih.gov/35469666,use,using,compared between glioblastomas with different molecular statuses using the mann-whitney
Abstract,"""Non-invasive prediction of p53 and Ki-67 labelling indices and O-6-methylguanine-DNA methyltransferase promoter methylation status in adult patients with isocitrate dehydrogenase wild-type glioblastomas using diffusion-weighted imaging and dynamic susceptibility contrast-enhanced perfusion-weighted imaging combined with conventional MRI.""",https://pubmed.ncbi.nlm.nih.gov/35469666,demonstrate,demonstrated,glioblastomas in the high-ki-67-li group demonstrated
Abstract,"""Non-invasive prediction of p53 and Ki-67 labelling indices and O-6-methylguanine-DNA methyltransferase promoter methylation status in adult patients with isocitrate dehydrogenase wild-type glioblastomas using diffusion-weighted imaging and dynamic susceptibility contrast-enhanced perfusion-weighted imaging combined with conventional MRI.""",https://pubmed.ncbi.nlm.nih.gov/35469666,indicate,indicate,of the glioblastoma and indicate that dwi and dsc-pwi may
Title,"""IDH genotypes differentiation in glioblastomas using DWI and DSC-PWI in the enhancing and peri-enhancing region.""",https://pubmed.ncbi.nlm.nih.gov/31084193,use,using,differentiation in glioblastomas using dwi and dsc-pwi in the enhancing
Abstract,"""IDH genotypes differentiation in glioblastomas using DWI and DSC-PWI in the enhancing and peri-enhancing region.""",https://pubmed.ncbi.nlm.nih.gov/31084193,combine,combining,"for discriminating glioblastomas idh genotypes, and the diagnostic values of combining"
Abstract,"""IDH genotypes differentiation in glioblastomas using DWI and DSC-PWI in the enhancing and peri-enhancing region.""",https://pubmed.ncbi.nlm.nih.gov/31084193,tend,tended,-m glioblastomas tended to present in frontal lobes and younger patients
Abstract,"""LuIII parvovirus selectively and efficiently targets, replicates in, and kills human glioma cells.""",https://pubmed.ncbi.nlm.nih.gov/22553327,screen,screened,"against human glioblastomas, we screened 12 parvoviruses at a high multiplicity"
Abstract,"""LuIII parvovirus selectively and efficiently targets, replicates in, and kills human glioma cells.""",https://pubmed.ncbi.nlm.nih.gov/22553327,test,tested,five human glioblastomas tested. h-1
Abstract,"""LuIII parvovirus selectively and efficiently targets, replicates in, and kills human glioma cells.""",https://pubmed.ncbi.nlm.nih.gov/22553327,infect,infected,", human glioblastoma xenografts were selectively infected by luiii when administered intratumorally"
Abstract,"""p53 mutations versus EGF receptor expression in giant cell glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9370234,characterize,characterized,novo) glioblastomas are characterized by amplification/overexpression of the egf
Abstract,"""p53 mutations versus EGF receptor expression in giant cell glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9370234,characterize,characterized,"to secondary glioblastomas, is characterized by the frequent occurrence of p53"
Abstract,"""p53 mutations versus EGF receptor expression in giant cell glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9370234,contain,contained,giant cell glioblastomas contained a p53 mutation.
Abstract,"""p53 mutations versus EGF receptor expression in giant cell glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9370234,develop,develop,giant cell glioblastomas develop de novo with a short preoperative history (
Title,"""MSH6 mutations arise in glioblastomas during temozolomide therapy and mediate temozolomide resistance.""",https://pubmed.ncbi.nlm.nih.gov/19584161,mediate,mediate,arise in glioblastomas during temozolomide therapy and mediate temozolomide resistance.
Abstract,"""MSH6 mutations arise in glioblastomas during temozolomide therapy and mediate temozolomide resistance.""",https://pubmed.ncbi.nlm.nih.gov/19584161,grow,growing,"-temozolomide glioblastomas, particularly those growing more rapidly during temozolomide treatment"
Abstract,"""MSH6 mutations arise in glioblastomas during temozolomide therapy and mediate temozolomide resistance.""",https://pubmed.ncbi.nlm.nih.gov/19584161,identify,identified,and postchemotherapy glioblastomas identified by the cancer genome atlas (tcga)
Abstract,"""MSH6 mutations arise in glioblastomas during temozolomide therapy and mediate temozolomide resistance.""",https://pubmed.ncbi.nlm.nih.gov/19584161,match,matched,posttreatment tcga glioblastomas but absent in matched pretreatment tumors.
Abstract,"""MSH6 mutations arise in glioblastomas during temozolomide therapy and mediate temozolomide resistance.""",https://pubmed.ncbi.nlm.nih.gov/19584161,result,resulted,-type glioblastoma line to temozolomide resulted in resistant clones; one
Abstract,"""MSH6 mutations arise in glioblastomas during temozolomide therapy and mediate temozolomide resistance.""",https://pubmed.ncbi.nlm.nih.gov/19584161,increase,increased,in the glioblastoma line u251 increased resistance to temozolomide cytotoxicity and reconstitution
Abstract,"""High Interobserver Agreement in the Subjective Classification of 5-Aminolevulinic Acid Fluorescence Levels in Newly Diagnosed Glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/32147864,use,using,resection of glioblastomas (gbm) using 5-aminolevulinic acid (
Abstract,"""Diffusion tensor invasive phenotypes can predict progression-free survival in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/23445331,remain,remain,introduction: glioblastomas multiformes (gbm) remain incurable in most cases
Abstract,"""Clinicopathological features and molecular analysis of primary glioblastomas in Moroccan patients.""",https://pubmed.ncbi.nlm.nih.gov/22865003,develop,develop,and secondary glioblastomas develop through different genetic pathways.
Abstract,"""Clinicopathological features and molecular analysis of primary glioblastomas in Moroccan patients.""",https://pubmed.ncbi.nlm.nih.gov/22865003,confirm,confirming,"in primary glioblastoma, confirming that this mutation is a hallmark of"
Abstract,"""Differentiation of metastases from high-grade gliomas using short echo time 1H spectroscopy.""",https://pubmed.ncbi.nlm.nih.gov/15269942,carcinoma,carcinomas,from 23 glioblastoma patients and 24 metastases patients (3 breast carcinomas
Abstract,"""An extent of resection threshold for newly diagnosed glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/21417701,remain,remains,patients with glioblastoma multiforme (gbm) remains controversial.
Abstract,"""Correlation Between Tumor Location and Clinical Properties of Glioblastomas in Frontal and Temporal Lobes.""",https://pubmed.ncbi.nlm.nih.gov/29355809,associate,associated,factor in glioblastomas and may be associated with clinical properties.
Abstract,"""Correlation Between Tumor Location and Clinical Properties of Glioblastomas in Frontal and Temporal Lobes.""",https://pubmed.ncbi.nlm.nih.gov/29355809,compare,compared,"and tl glioblastomas were compared to define their clinical properties, including"
Abstract,"""Glioblastomas with oligodendroglial component - common origin of the different histological parts and genetic subclassification.""",https://pubmed.ncbi.nlm.nih.gov/20966543,contain,contains,subgroup of glioblastomas contains areas with histological features of oligodendroglial differentiation (
Abstract,"""Glioblastomas with oligodendroglial component - common origin of the different histological parts and genetic subclassification.""",https://pubmed.ncbi.nlm.nih.gov/20966543,analyze,analyzed,classic' glioblastoma parts of 13 gbmo were analyzed separately by interphase
Abstract,"""Complementary but distinct roles for MRI and 18F-fluoromisonidazole PET in the assessment of human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19091885,know,known,glioblastoma multiforme is a primary brain tumor known for its
Abstract,"""Diagnostic utility of diffusion tensor imaging in differentiating glioblastomas from brain metastases.""",https://pubmed.ncbi.nlm.nih.gov/24503556,identify,identified,patients with glioblastomas and 93 with brain metastases were retrospectively identified.
Title,"""Extent of MGMT promoter methylation correlates with outcome in glioblastomas given temozolomide and radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/19536096,give,given,outcome in glioblastomas given temozolomide and radiotherapy.
Abstract,"""Extent of MGMT promoter methylation correlates with outcome in glioblastomas given temozolomide and radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/19536096,treat,treated,survival in glioblastomas treated with alkylating agents.
Abstract,"""Extent of MGMT promoter methylation correlates with outcome in glioblastomas given temozolomide and radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/19536096,treat,treated,methylation in glioblastomas treated with temozolomide and radiotherapy in a single uk
Abstract,"""Extent of MGMT promoter methylation correlates with outcome in glioblastomas given temozolomide and radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/19536096,show,showed,of 109 glioblastomas showed average methylation >non-neoplastic brain in
Abstract,"""Extent of MGMT promoter methylation correlates with outcome in glioblastomas given temozolomide and radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/19536096,give,given,"significant in glioblastomas given chemoradiotherapy in the routine clinic; furthermore,"
Abstract,"""Dual-modality optical biopsy of glioblastomas multiforme with diffuse reflectance and fluorescence: ex vivo retrieval of optical properties.""",https://pubmed.ncbi.nlm.nih.gov/28157245,account,accounts,", and glioblastoma multiforme (gbm) accounts for 55% of"
Title,"""AKT activation in human glioblastomas enhances proliferation via TSC2 and S6 kinase signaling.""",https://pubmed.ncbi.nlm.nih.gov/16740698,enhance,enhances,in human glioblastomas enhances proliferation via tsc2 and s6 kinase signaling.
Abstract,"""AKT activation in human glioblastomas enhances proliferation via TSC2 and S6 kinase signaling.""",https://pubmed.ncbi.nlm.nih.gov/16740698,emphasize,emphasizing,"of 29 glioblastomas, emphasizing the histologic distribution of molecular changes."
Abstract,"""Human cerebral gliomas: correlation of postmortem MR imaging and neuropathologic findings.""",https://pubmed.ncbi.nlm.nih.gov/2535765,distinguish,distinguished,appearance of glioblastomas multiforme distinguished them from less malignant gliomas.
Abstract,"""Operability of glioblastomas: 'sins of action' versus 'sins of non-action'.""",https://pubmed.ncbi.nlm.nih.gov/23479032,mount,mounting,"prognosis of glioblastomas is still poor, mounting evidence suggests that more"
Abstract,"""Operability of glioblastomas: 'sins of action' versus 'sins of non-action'.""",https://pubmed.ncbi.nlm.nih.gov/23479032,operate,operated,results of glioblastoma resection in 104 patients operated on between march 2005
Abstract,"""Operability of glioblastomas: 'sins of action' versus 'sins of non-action'.""",https://pubmed.ncbi.nlm.nih.gov/23479032,find,found,removal of glioblastoma with many complexities (group 1) was found
Title,"""Differentiating Glioblastomas from Solitary Brain Metastases Using Arterial Spin Labeling Perfusion- and Diffusion Tensor Imaging-Derived Metrics.""",https://pubmed.ncbi.nlm.nih.gov/30928596,use,using,differentiating glioblastomas from solitary brain metastases using arterial spin labeling perfusion-
Abstract,"""Differentiating Glioblastomas from Solitary Brain Metastases Using Arterial Spin Labeling Perfusion- and Diffusion Tensor Imaging-Derived Metrics.""",https://pubmed.ncbi.nlm.nih.gov/30928596,use,using,to differentiate glioblastomas from solitary brain metastasis using arterial spin labeling perfusion
Abstract,"""Differentiating Glioblastomas from Solitary Brain Metastases Using Arterial Spin Labeling Perfusion- and Diffusion Tensor Imaging-Derived Metrics.""",https://pubmed.ncbi.nlm.nih.gov/30928596,undergo,underwent,diagnosis of glioblastomas versus brain metastasis who underwent asl and dti of
Abstract,"""p14ARF deletion and methylation in genetic pathways to glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/11303791,progress,progressed,glioblastomas and 16 secondary glioblastomas that had progressed from low
Abstract,"""p14ARF deletion and methylation in genetic pathways to glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/11303791,progress,progressed,16 secondary glioblastomas that had progressed from low-grade diffuse astrocytomas
Abstract,"""p14ARF deletion and methylation in genetic pathways to glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/11303791,have,had,of 29 glioblastomas (58%) had a p14arf homozygous deletion
Abstract,"""p14ARF deletion and methylation in genetic pathways to glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/11303791,show,showed,"thirteen glioblastomas showed both p14arf and p16ink4a homozygous deletion, while"
Abstract,"""A hypothesis and theoretical model speculating the possible role of therapy mediated neoplastic cell loss in promoting the process of glioblastoma relapse.""",https://pubmed.ncbi.nlm.nih.gov/20655317,comprise,comprising,"which envisages glioblastomas as neoplasms comprising of multiple, differentially regulated and"
Abstract,"""Correlation of proliferating cell nuclear antigen assessment, histologic parameters and age with survival in patients with glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/7763035,study,studied,of 27 glioblastomas multiforme were studied to compare the prognostic value of
Abstract,"""Loss of heterozygosity on chromosome 10 is more extensive in primary (de novo) than in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/10653004,develop,develop,glioblastomas develop de novo (primary glioblastomas) or through
Abstract,"""Loss of heterozygosity on chromosome 10 is more extensive in primary (de novo) than in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/10653004,develop,develop,that these glioblastoma subtypes develop through different genetic pathways.
Abstract,"""Loss of heterozygosity on chromosome 10 is more extensive in primary (de novo) than in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/10653004,characterize,characterized,primary glioblastomas are characterized by egfr and mdm2 amplification/overexpression
Abstract,"""Loss of heterozygosity on chromosome 10 is more extensive in primary (de novo) than in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/10653004,contain,contain,whereas secondary glioblastomas frequently contain p53 mutations.
Abstract,"""Loss of heterozygosity on chromosome 10 is more extensive in primary (de novo) than in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/10653004,show,showed,"of primary glioblastomas with loh#10 showed loh at all informative markers,"
Abstract,"""Loss of heterozygosity on chromosome 10 is more extensive in primary (de novo) than in secondary glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/10653004,show,showed,", secondary glioblastomas with loh#10 showed partial or complete loss of chromosome"
Title,"""Distinct molecular signatures in pediatric infratentorial glioblastomas defined by aCGH.""",https://pubmed.ncbi.nlm.nih.gov/20621092,define,defined,pediatric infratentorial glioblastomas defined by acgh.
Abstract,"""Distinct molecular signatures in pediatric infratentorial glioblastomas defined by aCGH.""",https://pubmed.ncbi.nlm.nih.gov/20621092,show,show,pediatric infratentorial glioblastomas show a molecular karyotype that was more characteristic of
Abstract,"""[Oligodendroglial and neuronal component in glioblastomas: possible relation with prognosis].""",https://pubmed.ncbi.nlm.nih.gov/15608972,base,based,"classified as glioblastomas based on the who criteria, in order to"
Title,"""Automated differentiation of glioblastomas from intracranial metastases using 3T MR spectroscopic and perfusion data.""",https://pubmed.ncbi.nlm.nih.gov/23334798,use,using,differentiation of glioblastomas from intracranial metastases using 3t mr spectroscopic and
Abstract,"""Automated differentiation of glioblastomas from intracranial metastases using 3T MR spectroscopic and perfusion data.""",https://pubmed.ncbi.nlm.nih.gov/23334798,develop,developed,"differentiation of glioblastomas multiforme (gb) from metastases, we developed"
Abstract,"""Re-do Craniotomy for Recurrent Grade IV Glioblastomas: Impact and Outcomes from the National Neuroscience Institute Singapore.""",https://pubmed.ncbi.nlm.nih.gov/26585720,improve,improves,grade iv glioblastomas improves survival while preserving outcome in selected patients.
Abstract,"""Re-do Craniotomy for Recurrent Grade IV Glioblastomas: Impact and Outcomes from the National Neuroscience Institute Singapore.""",https://pubmed.ncbi.nlm.nih.gov/26585720,undergo,underwent,grade iv glioblastomas who underwent craniotomy and excision.
Abstract,"""Re-do Craniotomy for Recurrent Grade IV Glioblastomas: Impact and Outcomes from the National Neuroscience Institute Singapore.""",https://pubmed.ncbi.nlm.nih.gov/26585720,repeat,repeated,"grade iv glioblastomas, repeated excision, aiming for gross total resection"
Abstract,"""[Expression of p53 protein and proliferative activity in multiform glioblastoma].""",https://pubmed.ncbi.nlm.nih.gov/9864716,consider,considered,"in multiform glioblastoma cells, generally considered as the indirect index of"
Abstract,"""Multifarious proteomic signatures and regional heterogeneity in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19219580,introduce,introduced,"profiles in glioblastomas, a proteomic approach was introduced to compare samples"
Abstract,"""Hypofractionated radiation induces a decrease in cell proliferation but no histological damage to organotypic multicellular spheroids of human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9274449,use,using,"radiation on glioblastoma, using an organotypic multicellular spheroid (oms)"
Abstract,"""Hypofractionated radiation induces a decrease in cell proliferation but no histological damage to organotypic multicellular spheroids of human glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/9274449,treat,treated,from four glioblastomas were treated with hypofractionated radiation with a radiobiologically equivalent
Abstract,"""Common polymorphisms in the MDM2 and TP53 genes and the relationship between TP53 mutations and patient outcomes in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/18462472,show,show,glioblastomas frequently show genetic alterations in the tp53 pathway.
Abstract,"""Common polymorphisms in the MDM2 and TP53 genes and the relationship between TP53 mutations and patient outcomes in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/18462472,correlate,correlated,"in 360 glioblastomas, and correlated these with patient age and survival"
Abstract,"""Common polymorphisms in the MDM2 and TP53 genes and the relationship between TP53 mutations and patient outcomes in glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/18462472,carry,carrying,"patients with glioblastomas carrying a tp53 mutation, and among those treated"
Abstract,"""The role of cerebral blood flow gradient in peritumoral edema for differentiation of glioblastomas from solitary metastatic lesions.""",https://pubmed.ncbi.nlm.nih.gov/27655705,use,using,differentiation of glioblastomas from solitary brain metastases using conventional mri remains an
Abstract,"""The role of cerebral blood flow gradient in peritumoral edema for differentiation of glioblastomas from solitary metastatic lesions.""",https://pubmed.ncbi.nlm.nih.gov/27655705,undergo,underwent,patients with glioblastoma or a solitary metastatic lesion underwent three-dimensional
Abstract,"""[Glial tumors of the brain: current aspects of the immunopathogenesis and immunogenodiagnosis].""",https://pubmed.ncbi.nlm.nih.gov/17642197,regulate,regulated,glioblastoma growth is a genetically regulated process.
Abstract,"""[Glial tumors of the brain: current aspects of the immunopathogenesis and immunogenodiagnosis].""",https://pubmed.ncbi.nlm.nih.gov/17642197,follow,followed,glioblastoma multiforme is followed by a number of genetic breakages
Abstract,"""[Glial tumors of the brain: current aspects of the immunopathogenesis and immunogenodiagnosis].""",https://pubmed.ncbi.nlm.nih.gov/17642197,show,showed,studies of glioblastomas showed that there were at least two immunologic phenotypes
Title,"""Increased survival time in brain glioblastomas by a radioneuroendocrine strategy with radiotherapy plus melatonin compared to radiotherapy alone.""",https://pubmed.ncbi.nlm.nih.gov/8570130,compare,compared,in brain glioblastomas by a radioneuroendocrine strategy with radiotherapy plus melatonin compared
Abstract,"""Increased survival time in brain glioblastomas by a radioneuroendocrine strategy with radiotherapy plus melatonin compared to radiotherapy alone.""",https://pubmed.ncbi.nlm.nih.gov/8570130,treat,treated,patients with glioblastoma treated with radical or adjuvant radiotherapy (rt)
Abstract,"""Increased survival time in brain glioblastomas by a radioneuroendocrine strategy with radiotherapy plus melatonin compared to radiotherapy alone.""",https://pubmed.ncbi.nlm.nih.gov/8570130,randomize,randomized,"patients with glioblastoma, who were randomized to receive rt alone ("
Title,"""Comparisons Between PET With 11C-Methyl-L-Methionine and Arterial Spin Labeling Perfusion Imaging in Recurrent Glioblastomas Treated With Bevacizumab.""",https://pubmed.ncbi.nlm.nih.gov/30562194,treat,treated,in recurrent glioblastomas treated with bevacizumab.
Abstract,"""Comparisons Between PET With 11C-Methyl-L-Methionine and Arterial Spin Labeling Perfusion Imaging in Recurrent Glioblastomas Treated With Bevacizumab.""",https://pubmed.ncbi.nlm.nih.gov/30562194,examine,examined,with recurrent glioblastoma were examined using both asl and c-met
Title,"""True progression versus pseudoprogression in the treatment of glioblastomas: a comparison study of normalized cerebral blood volume and apparent diffusion coefficient by histogram analysis.""",https://pubmed.ncbi.nlm.nih.gov/23901325,normalize,normalized,treatment of glioblastomas: a comparison study of normalized cerebral blood volume
Abstract,"""True progression versus pseudoprogression in the treatment of glioblastomas: a comparison study of normalized cerebral blood volume and apparent diffusion coefficient by histogram analysis.""",https://pubmed.ncbi.nlm.nih.gov/23901325,treat,treated,pseudoprogression of glioblastomas treated with concurrent chemoradiotherapy (ccrt) with temozolomide
Abstract,"""True progression versus pseudoprogression in the treatment of glioblastomas: a comparison study of normalized cerebral blood volume and apparent diffusion coefficient by histogram analysis.""",https://pubmed.ncbi.nlm.nih.gov/23901325,receive,received,histopathologically proven glioblastoma who had received ccrt with tmz underwent perfusion-
Abstract,"""Transcriptome analysis of glioma cells for the dynamic response to gamma-irradiation and dual regulation of apoptosis genes: a new insight into radiotherapy for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/24176853,characterize,characterized,"importance for glioblastoma therapy; however, the recurrence of glioma characterized"
Abstract,"""Transcriptome analysis of glioma cells for the dynamic response to gamma-irradiation and dual regulation of apoptosis genes: a new insight into radiotherapy for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/24176853,contribute,contribute,transcription in glioblastomas can contribute to the understanding of radioresistance mechanisms.
Abstract,"""Objective assessment of intraoperative tumor fluorescence reveals biological heterogeneity within glioblastomas: a biometric study.""",https://pubmed.ncbi.nlm.nih.gov/32020478,undergo,undergoing,25 adult glioblastoma subjects undergoing resection were prospectively accrued.
Abstract,"""Integrated morphologic analysis for the identification and characterization of disease subtypes.""",https://pubmed.ncbi.nlm.nih.gov/22278382,use,using,"analysis of glioblastoma, using data from the cancer genome atlas to"
Abstract,"""Integrated morphologic analysis for the identification and characterization of disease subtypes.""",https://pubmed.ncbi.nlm.nih.gov/22278382,identify,identify,to 162 glioblastomas from the cancer genome atlas to identify morphology-
Abstract,"""Integrated morphologic analysis for the identification and characterization of disease subtypes.""",https://pubmed.ncbi.nlm.nih.gov/22278382,identify,identified,analysis of glioblastoma identified three prognostically significant patient clusters (median survival
Abstract,"""Epidermal Growth Factor Receptor Variant III (EGFRvIII) Positivity in EGFR-Amplified Glioblastomas: Prognostic Role and Comparison between Primary and Recurrent Tumors.""",https://pubmed.ncbi.nlm.nih.gov/28855349,amplify,amplified,"of all glioblastomas have amplified the egfr gene, and about half"
Abstract,"""Epidermal Growth Factor Receptor Variant III (EGFRvIII) Positivity in EGFR-Amplified Glioblastomas: Prognostic Role and Comparison between Primary and Recurrent Tumors.""",https://pubmed.ncbi.nlm.nih.gov/28855349,remain,remain,"versus primary glioblastomas remain controversial, but such data are highly relevant"
Abstract,"""Epidermal Growth Factor Receptor Variant III (EGFRvIII) Positivity in EGFR-Amplified Glioblastomas: Prognostic Role and Comparison between Primary and Recurrent Tumors.""",https://pubmed.ncbi.nlm.nih.gov/28855349,assess,assessed,-amplified glioblastomas from 106 patients were assessed for egfrviii positivity.
